Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,system_err,normCross,normCrossError,Veff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,Ep,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),RT_QD_data,qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
6,12,1.1111000000000002,37.5,0.417,2490.0,67.68,3,1.06,0.1,0.0,2639.4,259.1288142693514,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.3947597040677037,1.3464469669699957,1.0056034957447642,0.6941,1.108,2.894010933453939,0.3187378048208637,0.49262680482086374,0.7018737812604655,1.3441380997081362,0.737361923818399,0.0006818169221508024,3871127.151954473,99264.18339178554,0.0009108151035179482,1933.8349607116938,5104163.995302445,501112.36036183895,13.108470870557271,1.2869525322315063,1.2124082859920912e-31,"[0.609,0.702]",0.649,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,17.0,1.3330526833870664,0.3862094209430137,0.7370197958405502,0.0,0.0,0.0,0.0,17.0,1.3537771306606459,0.3935000304451081,0.7325376023208242,2.705689e-06,3.490054e-14,0.002805646,0.01430627,1.0,0.003078227,0.01633147,0.002870076,0.01513451,1.079621214048224,2.443999e-05,6.408553e-13,0.002870671,0.01466661,1.0,0.003123432,0.0174262,0.002870076,0.01513452,1.1651029552693413
6,12,1.1111000000000002,37.5,0.427,2524.0,88.8,3,1.06,0.1,0.0,2675.44,269.3804751350773,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.40475970406770373,1.3697917169491418,1.0056034957447642,0.6841,1.108,2.894010933453939,0.31414570274881554,0.49647470274881556,0.7046096101734743,1.3674956617801846,0.7330219755394699,0.0007045137393484172,3797569.657725102,126044.3835802668,0.0009108151035179482,2010.105136587811,5377915.6866324935,541483.076765484,13.811517652531425,1.3906322651883138,1.71486961931492e-32,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,17.0,1.3537771306606459,0.3935000304451081,0.7325376023208242,0.0,0.0,0.002854713,0.01512535,1.0,0.003808972,0.0212543,0.002873424,0.01602858,1.7321368137426498,2.443999e-05,6.408553e-13,0.002860448,0.01554907,1.0,0.003123432,0.0174262,0.002873424,0.01602858,1.089374932196532
6,12,1.1111000000000002,37.5,0.437,2626.0,91.2,3,1.06,0.1,0.0,2783.56,279.82893986148036,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.41475970406770374,1.3931364669282882,1.0056034957447642,0.6741,1.108,2.894010933453939,0.3095536006767674,0.5005226006767673,0.7074762191598862,1.3908532238522326,0.7285272908846285,0.000726070361082106,3833733.132766216,125607.66130720334,0.0009108151035179482,2091.1792766811336,5820922.987398536,585172.480053979,14.949245261377929,1.502835021778099,2.427028378577973e-33,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,18.0,1.4204146582088633,0.4290107653528681,0.7191562170642379,0.0,0.0,0.002862573,0.01597603,1.0,0.003808972,0.0212543,0.002940141,0.01690997,1.618112512160562,2.443999e-05,6.408553e-13,0.002920205,0.01643545,1.0,0.0032035,0.01983849,0.002940141,0.01690997,1.2086438382737033
6,12,1.1111000000000002,37.5,0.447,2759.0,93.48,3,1.06,0.1,0.0,2924.54,293.1542261087839,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.42475970406770375,1.4164812169074343,1.0056034957447642,0.6641,1.108,2.894010933453939,0.30496149860471916,0.5047704986047192,0.7104720252090995,1.414210785924281,0.723875313075697,0.0007464993145746406,3917672.719721677,125224.49542135939,0.0009108151035179482,2177.3660399241594,6367794.078399801,638304.0563895145,16.35371497922742,1.6392870874527419,3.436972777027184e-34,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,18.0,1.4204146582088633,0.4290107653528681,0.7191562170642379,0.0,0.0,0.002930233,0.01681265,1.0,0.003808972,0.0212543,0.003016147,0.0177612,1.5156104030804176,2.443999e-05,6.408553e-13,0.002990886,0.01730863,1.0,0.0032035,0.01983849,0.003016147,0.01776121,1.1320796688448762
6,12,1.1111000000000002,37.5,0.457,2678.0,66.48,3,1.06,0.1,0.0,2838.6800000000003,276.91639852749785,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.43475970406770376,1.4398259668865805,1.0056034957447642,0.6541,1.108,2.894010933453939,0.30036939653267103,0.5092183965326711,0.7135954011431626,1.437568347996329,0.7190635004444282,0.0007658153762906333,3706741.974481716,86809.43483011275,0.0009108151035179482,2268.99650510533,6440954.999112399,628322.3404652474,16.54160623799318,1.6136521289067676,4.870024791073577e-35,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,18.0,1.4204146582088633,0.4290107653528681,0.7191562170642379,0.0,0.0,0.003007557,0.01761855,1.0,0.003808972,0.0212543,0.003099994,0.01855886,1.4246307026473333,2.443999e-05,6.408553e-13,0.003071677,0.01814362,1.0,0.0032035,0.01983849,0.003099994,0.01855886,1.0641232347132226
6,12,1.1111000000000002,37.5,0.467,2746.0,88.44,3,1.06,0.1,0.0,2910.76,290.1612439885107,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.44475970406770376,1.4631707168657269,1.0056034957447642,0.6441,1.108,2.894010933453939,0.29577729446062284,0.5138662944606229,0.7168446794533827,1.4609259100683771,0.7140893299198589,0.000784035421458332,3712536.3476383374,112801.02604994383,0.0009108151035179482,2366.425959114422,6888098.024751895,686645.1001033452,17.689955180535506,1.763436147702037,6.904572816850326e-36,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,19.0,1.4938542191336142,0.46814626265735776,0.7037037066954968,0.0,0.0,0.003095777,0.01837157,1.0,0.003808972,0.0212543,0.003146507,0.0192988,1.3459012067348797,2.443999e-05,6.408553e-13,0.003109033,0.01893808,1.0,0.003361981,0.02148871,0.003146507,0.0192988,1.1570033389412475
6,12,1.1111000000000002,37.5,0.477,2764.0,97.44,3,1.06,0.1,0.0,2929.84,295.0678573226166,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.4547597040677037,1.4865154668448728,1.0056034957447642,0.6341000000000001,1.108,2.894010933453939,0.2911851923885747,0.5187141923885747,0.7202181561086716,1.4842834721404252,0.7089503006672514,0.0008011782690210605,3656913.964453751,121620.8723672192,0.0009108151035179482,2470.035850708098,7236809.836838615,728828.185978485,18.58551391163524,1.8717703926309601,9.794676109101445e-37,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,19.0,1.4938542191336142,0.46814626265735776,0.7037037066954968,0.0,0.0,0.003134823,0.01907864,1.0,0.003808972,0.0212543,0.003234558,0.01994031,1.275922860775918,2.443999e-05,6.408553e-13,0.003194806,0.01964365,1.0,0.003361981,0.02148871,0.003234558,0.01994031,1.0968464867718943
6,12,1.1111000000000002,37.5,0.487,2861.0,99.0,3,1.06,0.1,0.0,3032.6600000000003,304.7385988023178,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.4647597040677037,1.509860216824019,1.0056034957447642,0.6241000000000001,1.108,2.894010933453939,0.2865930903165265,0.5237620903165265,0.7237140943193842,1.5076410342124733,0.703643937879271,0.0008172645235333107,3710744.7009797837,121135.80994803194,0.0009108151035179482,2580.2359280224623,7824978.289476601,786297.4812849633,20.096043164904057,2.019362551536855,1.3902354017941582e-37,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,19.0,1.4938542191336142,0.46814626265735776,0.7037037066954968,0.0,0.0,0.003223837,0.01968857,1.0,0.003808972,0.0212543,0.00332416,0.02048239,1.2152385438191868,2.443999e-05,6.408553e-13,0.003283684,0.02025838,1.0,0.003361981,0.02148871,0.00332416,0.02048239,1.0446792422602118
6,12,1.1111000000000002,37.5,0.497,2921.0,73.08,3,1.06,0.1,0.0,3096.26,302.1972952212511,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.47475970406770374,1.5332049668031653,1.0056034957447642,0.6141000000000001,1.108,2.894010933453939,0.28200098824447833,0.5290099882444783,0.7273307282416152,1.5309985962845216,0.6981677967196014,0.000832316415444642,3720051.584403642,87803.14630819703,0.0009108151035179482,2697.466580423063,8352057.874300714,815167.1045535671,21.449684503719013,2.0935052742253784,1.9743733269478504e-38,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,20.0,1.577303148161255,0.5126156916122786,0.6854095744728881,0.0,0.0,0.003280458,0.02021969,1.0,0.003808972,0.0212543,0.003416998,0.02091683,1.1628035585557124,2.443999e-05,6.408553e-13,0.003338869,0.02078665,1.0,0.003569573,0.02190128,0.003416998,0.02091684,1.1023052059577396
6,12,1.1111000000000002,37.5,0.507,2885.0,80.04,3,1.06,0.1,0.0,3058.1000000000004,300.7166154999754,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.48475970406770374,1.5565497167823115,1.0056034957447642,0.6041000000000001,1.108,2.894010933453939,0.2774088861724302,0.5344578861724303,0.7310662666081853,1.5543561583565697,0.6925194664187259,0.0008463576411288715,3613247.9360865788,94569.95023196422,0.0009108151035179482,2822.201407999133,8630574.12580215,848682.8556727645,22.164967588890935,2.1795801432255097,2.8055035063975522e-39,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,20.0,1.577303148161255,0.5126156916122786,0.6854095744728881,0.0,0.0,0.003368523,0.02064412,1.0,0.003808972,0.0212543,0.003471539,0.02126032,1.118113597051973,2.443999e-05,6.408553e-13,0.003425289,0.02119917,1.0,0.003569573,0.02190128,0.003471539,0.02126032,1.0599408259213818
6,12,1.1111000000000002,37.5,0.517,2783.0,91.32,3,1.06,0.1,0.0,2949.98,294.65399220210816,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.49475970406770375,1.5798944667614578,1.0056034957447642,0.5941000000000001,1.108,2.894010933453939,0.27281678410038196,0.540105784100382,0.7349188962738555,1.577713720428618,0.6866965745210902,0.0008594132039191933,3432551.4043153715,106258.54895357926,0.0009108151035179482,2954.950045137435,8717043.53415453,870687.8275575449,22.38703759322949,2.236093126198735,3.988698049821459e-40,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,20.0,1.577303148161255,0.5126156916122786,0.6854095744728881,0.0,0.0,0.003458569,0.02096727,1.0,0.003808972,0.0212543,0.003557958,0.02148388,1.0791972194024493,2.443999e-05,6.408553e-13,0.003511989,0.02150385,1.0,0.003569573,0.02190128,0.003557958,0.02148388,1.0230491741460503
6,12,1.1111000000000002,37.5,0.527,2904.0,93.36,3,1.06,0.1,0.0,3078.2400000000002,306.7988889721735,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5047597040677038,1.6032392167406042,1.0056034957447642,0.5841000000000001,1.108,2.894010933453939,0.2682246820283338,0.5459536820283338,0.7388867856636319,1.6010712825006663,0.6806967912823093,0.0008715092573044494,3532079.520900213,107124.50753392975,0.0009108151035179482,3096.261268222626,9531035.286293617,949929.5170582745,24.477524337309276,2.439600964017043,5.67399232374353e-41,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,20.0,1.577303148161255,0.5126156916122786,0.6854095744728881,0.0,0.0,0.003517059,0.02120581,1.0,0.003808972,0.0212543,0.003621875,0.02161547,1.0459191157440633,2.443999e-05,6.408553e-13,0.003571147,0.02171554,1.0,0.003569573,0.02190128,0.003621875,0.02161547,0.9915024504770353
6,12,1.1111000000000002,37.5,0.537,2795.0,66.72,3,1.06,0.1,0.0,2962.7000000000003,288.308898610917,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5147597040677038,1.6265839667197506,1.0056034957447642,0.5741,1.108,2.894010933453939,0.26363257995628564,0.5520015799562856,0.7429680881143453,1.6244288445727144,0.6745178342144943,0.0008826729513303183,3356509.3339891913,75588.58566974678,0.0009108151035179482,3246.7264216896697,9619076.369539985,936060.1187283124,24.70363070383854,2.403981692346347,8.075738024511336e-42,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.003603016,0.02133903,1.0,0.003808972,0.0212543,0.003705682,0.02164693,1.0168966543251614,2.443999e-05,6.408553e-13,0.003653464,0.02181927,1.0,0.003939111,0.02063251,0.003705682,0.02164693,1.0274721412050398
6,12,1.1111000000000002,37.5,0.547,2748.0,72.96,3,1.06,0.1,0.0,2912.88,285.4752955577067,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5247597040677038,1.6499287166988967,1.0056034957447642,0.5641,1.108,2.894010933453939,0.25904047788423745,0.5582494778842375,0.747160945101012,1.6477864066447627,0.6681574727771546,0.0008929322831340561,3262151.0667933696,81708.32366360586,0.0009108151035179482,3406.9832015005077,9924133.2279868,972609.5364084992,25.487075151645087,2.4978475981905754,1.1500334232931443e-42,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.003666616,0.02139534,1.0,0.003808972,0.0212543,0.003776081,0.02160282,0.9917217523512935,2.443999e-05,6.408553e-13,0.00371847,0.0218403,1.0,0.003939111,0.02063251,0.003776081,0.02160282,1.0020354261507625
6,12,1.1111000000000002,37.5,0.557,2462.0,81.12,3,1.06,0.1,0.0,2609.7200000000003,260.78389245472965,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5347597040677038,1.6732734666780429,1.0056034957447642,0.5541,1.108,2.894010933453939,0.25444837581218926,0.5646973758121894,0.7514634893407592,1.671143968716811,0.6616135332104619,0.0009023159524247986,2892246.3278931123,89901.99029730748,0.0009108151035179482,3577.7198407521564,9336847.02280772,933011.7061838629,23.978811678850082,2.3961527849920508,1.6385984135419874e-43,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.003751935,0.0213659,1.0,0.003808972,0.0212543,0.003862597,0.02148537,0.9693295296986583,2.443999e-05,6.408553e-13,0.003800613,0.02177683,1.0,0.003939111,0.02063251,0.003862597,0.02148537,0.9794103296304957
6,12,1.1111000000000002,37.5,0.567,2452.0,79.92,3,1.06,0.1,0.0,2599.1200000000003,259.42186706413173,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5447597040677037,1.696618216657189,1.0056034957447642,0.5441000000000001,1.108,2.894010933453939,0.24985627374014113,0.5713452737401411,0.7558738477683569,1.694501530788859,0.6548839035069702,0.0009108532226053601,2853500.3615243346,87741.90837399766,0.0009108151035179482,3759.679748692243,9771858.828420984,975343.1399689472,25.096005324563283,2.504868015770567,2.33597224006417e-44,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.003821858,0.02127833,1.0,0.003808972,0.0212543,0.003943561,0.02131737,0.9492295675634592,2.443999e-05,6.408553e-13,0.003873404,0.02165259,1.0,0.003939111,0.02063251,0.003943561,0.02131737,0.9591013325998206
6,12,1.1111000000000002,37.5,0.577,2430.0,55.08,3,1.06,0.1,0.0,2575.8,249.91555548032622,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5547597040677037,1.7199629666363352,1.0056034957447642,0.5341000000000001,1.108,2.894010933453939,0.24526417166809297,0.5781931716680929,0.76039014437859,1.717859092860907,0.6479665385171512,0.0009185737881176031,2804129.6554721915,59962.52093462547,0.0009108151035179482,3953.6666620951473,10183854.588224681,988082.800041556,26.15408935578765,2.537585903188818,3.3319259006182416e-45,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.003912806,0.02112924,1.0,0.003808972,0.0212543,0.004040992,0.02110602,0.9305646484949867,2.443999e-05,6.408553e-13,0.003962137,0.02147219,1.0,0.003939111,0.02063251,0.004040992,0.02110602,0.9402423027474418
6,12,1.1111000000000002,37.5,0.587,2431.0,75.96,3,1.06,0.1,0.0,2576.86,256.08727791469846,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5647597040677037,1.7433077166154813,1.0056034957447642,0.5241000000000001,1.108,2.894010933453939,0.2406720695960448,0.5852410695960448,0.7650105029318518,1.741216654932955,0.6408594651833296,0.0009255076484833982,2784266.5635693274,82073.87602303814,0.0009108151035179482,4160.550376949499,10721155.844346086,1065464.02065997,27.533981904511275,2.7363157005343166,4.75505012712834e-46,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.003993765,0.02094587,1.0,0.003808972,0.0212543,0.004140594,0.02087251,0.9128068879815886,2.443999e-05,6.408553e-13,0.004049073,0.02125778,1.0,0.003939111,0.02063251,0.004140594,0.02087251,0.922299865686504
6,12,1.1111000000000002,37.5,0.597,2363.0,74.52,3,1.06,0.1,0.0,2504.78,249.15316509617134,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5747597040677037,1.7666524665946277,1.0056034957447642,0.5141000000000001,1.108,2.894010933453939,0.2360799675239966,0.5924889675239966,0.7697330495204143,1.7645742170050034,0.6335607878958064,0.0009316849894081894,2688440.8662535693,79984.11571204495,0.0009108151035179482,4381.27313898248,10974125.333060538,1091608.0697283228,28.183656009223636,2.803458626577902,6.789639750505321e-47,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,21.0,1.697463829741064,0.5766485911947077,0.658051040370772,0.0,0.0,0.00408685,0.02073236,1.0,0.003808972,0.0212543,0.004259696,0.02062563,0.8952577404769938,2.443999e-05,6.408553e-13,0.004153856,0.02101705,1.0,0.003939111,0.02063251,0.004259696,0.02062563,0.9045682111607695
6,12,1.1111000000000002,37.5,0.607,2245.0,59.04,3,1.06,0.1,0.0,2379.7000000000003,233.05966358372703,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5847597040677037,1.7899972165737739,1.0056034957447642,0.5041000000000001,1.108,2.894010933453939,0.23148786545194844,0.5999368654519484,0.7745559149938424,1.7879317790770517,0.6260686939641221,0.0009371360712152099,2539332.411902765,63000.45619142716,0.0009108151035179482,4616.856784011499,10986734.088912167,1076003.088895968,28.216037709526987,2.7633820465807095,9.699964470360374e-48,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,22.0,1.9126489639984519,0.691319446189676,0.6075017443826141,0.0,0.0,0.00419883,0.0204994,1.0,0.003808972,0.0212543,0.004388599,0.02038392,0.8774269857776387,2.443999e-05,6.408553e-13,0.004264227,0.02076998,1.0,0.005375987,0.0179376,0.004388599,0.02038392,0.9742184773546099
6,12,1.1111000000000002,37.5,0.617,2266.0,56.16,3,1.06,0.1,0.0,2401.96,234.28899520925006,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.5947597040677037,1.8133419665529202,1.0056034957447642,0.4941000000000001,1.108,2.894010933453939,0.22689576337990028,0.6075847633799003,0.7794772372429488,1.8112893411490998,0.6183814591955424,0.0009418911247863315,2550146.1228280347,59624.72574814836,0.0009108151035179482,4868.410733851657,11693727.846282326,1140615.0591000323,30.031733106987158,2.9293179628421746,1.386517622894978e-48,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,22.0,1.9126489639984519,0.691319446189676,0.6075017443826141,0.0,0.0,0.004315747,0.02026673,1.0,0.003808972,0.0212543,0.00454202,0.02015507,0.8587898727672922,2.443999e-05,6.408553e-13,0.004396695,0.02052421,1.0,0.005375987,0.0179376,0.00454202,0.02015507,0.9535254508651935
6,12,1.1111000000000002,37.5,0.627,2262.0,64.44,3,1.06,0.1,0.0,2397.7200000000003,236.28839218412742,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.6047597040677037,1.8366867165320664,1.0056034957447642,0.4841000000000001,1.108,2.894010933453939,0.22230366130785212,0.6154326613078521,0.7844951633425487,1.8346469032211479,0.6104974535719623,0.000945980255100843,2534640.640828597,68119.81503052682,0.0009108151035179482,5137.1409709884165,12317425.648958348,1213846.78045806,31.633508536995606,3.1173910512276493,1.982954198064963e-49,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,22.0,1.9126489639984519,0.691319446189676,0.6075017443826141,0.0,0.0,0.004450079,0.02004107,1.0,0.003808972,0.0212543,0.004712076,0.01995287,0.8390398777377822,2.443999e-05,6.408553e-13,0.004541506,0.02029553,1.0,0.005375987,0.0179376,0.004712076,0.01995287,0.9315967771438606
6,12,1.1111000000000002,37.5,0.637,2249.0,58.2,3,1.06,0.1,0.0,2383.94,233.20787478985352,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.6147597040677037,1.8600314665112125,1.0056034957447642,0.4741000000000001,1.108,2.894010933453939,0.2177115592358039,0.6234805592358039,0.7896078515540508,1.8580044652931962,0.602415147015508,0.0009494333523866441,2510908.210678881,61299.72141140753,0.0009108151035179482,5424.36013602693,12931349.10268004,1265003.4994176412,33.21018156655916,3.2487713048660747,2.837476978109957e-50,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,22.0,1.9126489639984519,0.691319446189676,0.6075017443826141,0.0,0.0,0.004608169,0.01983081,1.0,0.003808972,0.0212543,0.00490876,0.01978578,0.8177880960464181,2.443999e-05,6.408553e-13,0.004709518,0.02009406,1.0,0.005375987,0.0179376,0.00490876,0.01978579,0.9080002348168534
6,12,1.1111000000000002,37.5,0.647,2138.0,46.32,3,1.06,0.1,0.0,2266.28,219.36538341461264,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.6247597040677038,1.883376216490359,1.0056034957447642,0.46410000000000007,1.108,2.894010933453939,0.21311945716375574,0.6317284571637558,0.7948134731896257,1.8813620273652443,0.5941331152321723,0.0009522800108294232,2379846.236640104,48641.15540937996,0.0009108151035179482,5731.4989167690455,12989181.365095353,1257292.4574174788,33.35870589452888,3.2289678719172508,4.062420272395939e-51,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,22.0,1.9126489639984519,0.691319446189676,0.6075017443826141,0.0,0.0,0.004782088,0.01964779,1.0,0.003808972,0.0212543,0.005136074,0.01966361,0.7947581710116121,2.443999e-05,6.408553e-13,0.004905414,0.01992655,1.0,0.005375987,0.0179376,0.005136074,0.01966361,0.8824302281310114
6,12,1.1111000000000002,37.5,0.657,2154.0,56.4,3,1.06,0.1,0.0,2283.2400000000002,223.54258354058632,0.0031,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,0.6347597040677038,1.906720966469505,1.0056034957447642,0.45410000000000006,1.108,2.894010933453939,0.20852735509170758,0.6401763550917077,0.8001102143403168,1.9047195894372926,0.585650045621872,0.000954549454724601,2391955.6904034293,59085.466678383964,0.0009108151035179482,6060.11892753497,13836705.940104946,1354694.6416243743,35.53531135113635,3.4791153388834033,5.8193005579583286e-52,"[0.702,0.878]",0.756,"[0.206,0.322]",0.265,0.0,0.0,0.0,0.0,16.0,1.658267846598613,0.5549797738459462,0.6667534647162919,0.0,0.0,0.0,0.0,22.0,1.9126489639984519,0.691319446189676,0.6075017443826141,0.0,0.0,0.004980803,0.01949897,1.0,0.003808972,0.0212543,0.005390589,0.01959385,0.7699230971216625,2.443999e-05,6.408553e-13,0.005124969,0.01980625,1.0,0.005375987,0.0179376,0.005390589,0.01959385,0.854855525891129
