Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu,Ex,w2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ns_shifted,ratio
26,56,4.045,23.0,1.125,420.0,5.26,Arrington:1998ps,2.9200,23.0000,1.1250,1.0831,1.1136,1.8779,378.8719999999999,169.208,173.784,35.931999999999995,0.0,378.8719999999999,381.47199999999987,171.808,0.0,1.100998238402819
26,56,4.045,23.0,1.14,424.0,5.22,Arrington:1998ps,2.9050,23.0000,1.1400,1.0981,1.1514,1.8683,394.004,165.36,192.34799999999998,36.296,0.0,394.004,397.384,168.73999999999998,0.0,1.0669780363577799
26,56,4.045,23.0,1.155,430.0,5.21,Arrington:1998ps,2.8900,23.0000,1.1550,1.1131,1.1892,1.8586,409.1879999999999,160.83599999999998,211.89999999999995,36.39999999999999,0.0,409.1879999999999,413.1919999999999,164.83999999999997,0.0,1.0406784255261479
26,56,4.045,23.0,1.17,446.0,5.27,Arrington:1998ps,2.8750,23.0000,1.1700,1.1281,1.2270,1.8490,424.476,155.73999999999998,232.38799999999998,36.348,0.0,424.476,428.948,160.212,0.0,1.0397530703022277
26,56,4.045,23.0,1.185,461.0,5.35,Arrington:1998ps,2.8600,23.0000,1.1850,1.1431,1.2647,1.8393,439.97200000000004,150.176,253.70799999999997,36.087999999999994,0.0,439.97200000000004,444.80800000000005,155.012,0.0,1.036402222981601
26,56,4.045,23.0,1.2,499.0,5.54,Arrington:1998ps,2.8450,23.0000,1.2000,1.1581,1.3025,1.8297,455.884,144.24799999999996,276.068,35.568,0.0,455.884,461.03200000000004,149.396,0.0,1.0823543701955611
26,56,4.045,23.0,1.215,488.0,5.46,Arrington:1998ps,2.8300,23.0000,1.2150,1.1731,1.3403,1.8200,472.004,138.06,299.104,34.84,0.0,472.004,477.36,143.416,0.0,1.0222892575833753
26,56,4.045,23.0,1.23,521.0,5.63,Arrington:1998ps,2.8150,23.0000,1.2300,1.1881,1.3781,1.8104,488.488,131.82,322.76399999999995,33.903999999999996,0.0,488.488,493.89599999999996,137.22799999999998,0.0,1.0548779500137682
26,56,4.045,23.0,1.245,526.0,5.62,Arrington:1998ps,2.8000,23.0000,1.2450,1.2031,1.4159,1.8007,505.33599999999996,125.52799999999998,347.048,32.76,0.0,505.33599999999996,510.796,130.988,0.0,1.029765307480873
26,56,4.045,23.0,1.26,550.0,5.72,Arrington:1998ps,2.7850,23.0000,1.2600,1.2181,1.4537,1.7911,522.6519999999999,119.23599999999999,371.90399999999994,31.459999999999997,0.0,522.6519999999999,528.112,124.69600000000001,0.0,1.0414457539309845
26,56,4.045,23.0,1.275,570.0,5.81,Arrington:1998ps,2.7700,23.0000,1.2750,1.2331,1.4915,1.7814,540.3839999999999,113.09999999999998,397.228,30.055999999999997,0.0,540.3839999999999,545.7399999999999,118.45599999999999,0.0,1.0444534027192438
26,56,4.045,23.0,1.29,591.0,5.91,Arrington:1998ps,2.7550,23.0000,1.2900,1.2481,1.5293,1.7718,558.584,107.11999999999999,422.96799999999996,28.49599999999999,0.0,558.584,563.7839999999999,112.32,0.0,1.0482738069899113
26,56,4.045,23.0,1.305,591.0,5.91,Arrington:1998ps,2.7400,23.0000,1.3050,1.2631,1.5671,1.7621,577.252,101.348,449.07199999999995,26.831999999999997,0.0,577.252,582.2439999999999,106.33999999999999,0.0,1.0150383687938391
26,56,4.045,23.0,1.32,622.0,6.03,Arrington:1998ps,2.7250,23.0000,1.3200,1.2781,1.6049,1.7525,596.3359999999999,95.78399999999999,475.436,25.168,0.0,596.3359999999999,601.1199999999999,100.56799999999998,0.0,1.034735161032739
26,56,4.045,23.0,1.335,646.0,6.2,Arrington:1998ps,2.7100,23.0000,1.3350,1.2931,1.6427,1.7428,615.9919999999998,90.428,502.1119999999999,23.451999999999998,0.0,615.9919999999998,620.6199999999999,95.056,0.0,1.0408945892816863
26,56,4.045,23.0,1.35,680.0,6.32,Arrington:1998ps,2.6950,23.0000,1.3500,1.3081,1.6805,1.7332,636.064,85.332,529.0480000000001,21.683999999999997,0.0,636.064,640.432,89.69999999999999,0.0,1.0617832962750144
26,56,4.045,23.0,1.365,692.0,6.37,Arrington:1998ps,2.6800,23.0000,1.3650,1.3231,1.7183,1.7236,656.5519999999999,80.44399999999999,556.088,19.968,0.0,656.5519999999999,660.7639999999999,84.656,0.0,1.047272551168042
26,56,4.045,23.0,1.38,714.0,6.5,Arrington:1998ps,2.6650,23.0000,1.3800,1.3381,1.7561,1.7139,677.456,75.86800000000001,583.2839999999999,18.304,0.0,677.456,681.4079999999999,79.82,0.0,1.0478303747534519
26,56,4.045,23.0,1.395,741.0,6.67,Arrington:1998ps,2.6500,23.0000,1.3950,1.3531,1.7939,1.7043,698.776,71.5,610.584,16.692,0.0,698.776,702.52,75.24399999999999,0.0,1.0547742413027388
26,56,4.045,23.0,1.41,757.0,6.74,Arrington:1998ps,2.6350,23.0000,1.4100,1.3681,1.8317,1.6946,720.4599999999999,67.392,637.9359999999999,15.132000000000001,0.0,720.4599999999999,723.996,70.92799999999998,0.0,1.0455858872148465
26,56,4.045,23.0,1.425,768.0,6.75,Arrington:1998ps,2.6200,23.0000,1.4250,1.3831,1.8695,1.6850,742.4039999999999,63.492,665.288,13.623999999999999,0.0,742.4039999999999,745.7839999999999,66.872,0.0,1.029788786029199
26,56,4.045,23.0,1.44,787.0,6.93,Arrington:1998ps,2.6050,23.0000,1.4400,1.3981,1.9073,1.6753,764.7639999999999,59.79999999999999,692.744,12.219999999999999,0.0,764.7639999999999,767.9359999999999,62.971999999999994,0.0,1.0248249854154514
26,56,4.045,23.0,1.455,790.0,7.03,Arrington:1998ps,2.5900,23.0000,1.4550,1.4131,1.9451,1.6657,787.436,56.367999999999995,720.1999999999999,10.867999999999999,0.0,787.436,790.4,59.331999999999994,0.0,0.9994939271255061
26,56,4.045,23.0,1.47,824.0,7.25,Arrington:1998ps,2.5750,23.0000,1.4700,1.4281,1.9829,1.6560,810.316,53.09199999999999,747.6039999999999,9.619999999999997,0.0,810.316,813.124,55.89999999999999,0.0,1.0133755737132344
26,56,4.045,23.0,1.485,837.0,7.53,Arrington:1998ps,2.5600,23.0000,1.4850,1.4431,2.0206,1.6464,833.456,50.024,774.9559999999999,8.475999999999999,0.0,833.456,836.108,52.67599999999999,0.0,1.001066847823487
26,56,4.045,23.0,1.5,844.0,7.6,Arrington:1998ps,2.5450,23.0000,1.5000,1.4581,2.0584,1.6367,856.7,47.111999999999995,802.1519999999999,7.436,0.0,856.7,859.196,49.608,0.0,0.9823136979222435
26,56,4.045,23.0,1.515,856.0,7.87,Arrington:1998ps,2.5300,23.0000,1.5150,1.4731,2.0962,1.6271,880.1519999999998,44.408,829.2959999999999,6.4479999999999995,0.0,880.1519999999998,882.4919999999997,46.74799999999999,0.0,0.9699804644121423
26,56,4.045,23.0,1.53,886.0,8.33,Arrington:1998ps,2.5150,23.0000,1.5300,1.4881,2.1340,1.6174,903.656,41.86,856.2839999999999,5.564,0.0,903.656,905.8399999999999,44.044,0.0,0.9780976772940034
26,56,4.045,30.0,2.16,333.0,2.4,Arrington:1998ps,1.8850,30.0000,2.1600,2.0895,2.8906,2.0431,312.312,3.587999999999999,308.51599999999996,0.156,0.0,312.312,312.468,3.744,0.0,1.0657091286147702
26,56,4.045,30.0,2.145,326.0,2.28,Arrington:1998ps,1.9000,30.0000,2.1450,2.0745,2.8462,2.0593,303.94000000000005,3.7959999999999994,299.988,0.208,0.0,303.94000000000005,304.09600000000006,3.9519999999999995,0.0,1.072029885299379
26,56,4.045,30.0,2.13,318.0,2.2,Arrington:1998ps,1.9150,30.0000,2.1300,2.0595,2.8018,2.0756,295.61999999999995,3.9519999999999995,291.40799999999996,0.25999999999999995,0.0,295.61999999999995,295.828,4.159999999999999,0.0,1.074948956826264
26,56,4.045,30.0,2.115,312.0,2.12,Arrington:1998ps,1.9300,30.0000,2.1150,2.0445,2.7574,2.0918,287.3,4.159999999999999,282.77599999999995,0.312,0.0,287.3,287.508,4.367999999999999,0.0,1.0851871947911016
26,56,4.045,30.0,2.1,303.0,2.06,Arrington:1998ps,1.9450,30.0000,2.1000,2.0295,2.7130,2.1081,278.92799999999994,4.367999999999999,274.19599999999997,0.364,0.0,278.92799999999994,279.13599999999997,4.576,0.0,1.0854923764759832
26,56,4.045,30.0,2.085,297.0,2.02,Arrington:1998ps,1.9600,30.0000,2.0850,2.0145,2.6686,2.1244,270.608,4.628,265.564,0.468,0.0,270.608,270.81600000000003,4.836,0.0,1.096685572492024
26,56,4.045,30.0,2.07,280.0,1.94,Arrington:1998ps,1.9750,30.0000,2.0700,1.9995,2.6242,2.1406,262.34,4.836,256.984,0.5199999999999999,0.0,262.34,262.54799999999994,5.0440000000000005,0.0,1.066471654706949
26,56,4.045,30.0,2.055,275.0,1.93,Arrington:1998ps,1.9900,30.0000,2.0550,1.9845,2.5798,2.1569,254.072,5.096,248.40399999999997,0.572,0.0,254.072,254.28,5.303999999999999,0.0,1.0814849771904986
26,56,4.045,30.0,2.04,266.0,1.62,Arrington:1998ps,2.0050,30.0000,2.0400,1.9695,2.5354,2.1731,245.856,5.356,239.82399999999998,0.6759999999999999,0.0,245.856,246.11599999999999,5.616,0.0,1.0807911716426402
26,56,4.045,30.0,2.025,259.0,1.6,Arrington:1998ps,2.0200,30.0000,2.0250,1.9545,2.4910,2.1894,237.692,5.616,231.29599999999994,0.78,0.0,237.692,237.95200000000003,5.8759999999999994,0.0,1.0884548144163528
26,56,4.045,30.0,2.01,244.0,1.54,Arrington:1998ps,2.0350,30.0000,2.0100,1.9395,2.4466,2.2056,229.63199999999995,5.928,222.82,0.884,0.0,229.63199999999995,229.89199999999994,6.188000000000001,0.0,1.0613679466880104
26,56,4.045,30.0,1.995,238.0,1.5,Arrington:1998ps,2.0500,30.0000,1.9950,1.9245,2.4022,2.2219,221.624,6.24,214.396,0.9879999999999999,0.0,221.624,221.884,6.5,0.0,1.0726325467361324
26,56,4.045,30.0,1.98,230.0,1.47,Arrington:1998ps,2.0650,30.0000,1.9800,1.9095,2.3578,2.2382,213.66799999999998,6.552,206.076,1.0919999999999999,0.0,213.66799999999998,213.928,6.811999999999999,0.0,1.075128080475674
26,56,4.045,30.0,1.965,225.0,1.46,Arrington:1998ps,2.0800,30.0000,1.9650,1.8945,2.3133,2.2544,205.86799999999997,6.864,197.75599999999997,1.196,0.0,205.86799999999997,206.17999999999995,7.175999999999998,0.0,1.091279464545543
26,56,4.045,30.0,1.95,217.0,1.44,Arrington:1998ps,2.0950,30.0000,1.9500,1.8795,2.2689,2.2707,198.11999999999998,7.227999999999998,189.54,1.3519999999999999,0.0,198.11999999999998,198.43199999999996,7.539999999999998,0.0,1.093573617158523
26,56,4.045,30.0,1.935,206.0,1.4,Arrington:1998ps,2.1100,30.0000,1.9350,1.8645,2.2245,2.2869,190.47599999999997,7.591999999999999,181.42799999999997,1.456,0.0,190.47599999999997,190.83999999999995,7.955999999999999,0.0,1.0794382728987637
26,56,4.045,30.0,1.92,199.0,1.38,Arrington:1998ps,2.1250,30.0000,1.9200,1.8495,2.1801,2.3032,182.988,8.008,173.41999999999996,1.56,0.0,182.988,183.29999999999998,8.319999999999999,0.0,1.0856519367157667
26,56,4.045,30.0,1.905,192.0,1.34,Arrington:1998ps,2.1400,30.0000,1.9050,1.8345,2.1357,2.3195,175.60399999999998,8.372,165.51600000000002,1.716,0.0,175.60399999999998,175.96799999999996,8.735999999999999,0.0,1.0911074740861977
26,56,4.045,30.0,1.89,184.0,1.05,Arrington:1998ps,2.1550,30.0000,1.8900,1.8195,2.0913,2.3357,168.376,8.84,157.71599999999998,1.8199999999999996,0.0,168.376,168.74,9.203999999999997,0.0,1.0904349887400735
26,56,4.045,30.0,1.875,174.0,0.994,Arrington:1998ps,2.1700,30.0000,1.8750,1.8045,2.0469,2.3520,161.252,9.256,150.072,1.9759999999999998,0.0,161.252,161.668,9.672,0.0,1.0762797832595195
26,56,4.045,30.0,1.86,171.0,0.99,Arrington:1998ps,2.1850,30.0000,1.8600,1.7895,2.0025,2.3682,154.33599999999998,9.723999999999998,142.532,2.0799999999999996,0.0,154.33599999999998,154.75199999999998,10.139999999999999,0.0,1.1049937965260548
26,56,4.045,30.0,1.845,159.0,0.954,Arrington:1998ps,2.2000,30.0000,1.8450,1.7745,1.9581,2.3845,147.57599999999996,10.192,135.148,2.1839999999999997,0.0,147.57599999999996,148.04399999999995,10.659999999999998,0.0,1.07400502553295
26,56,4.045,30.0,1.83,154.0,0.941,Arrington:1998ps,2.2150,30.0000,1.8300,1.7595,1.9137,2.4007,140.97199999999998,10.712,127.91999999999999,2.34,0.0,140.97199999999998,141.44,11.18,0.0,1.0888009049773755
26,56,4.045,30.0,1.815,146.0,0.919,Arrington:1998ps,2.2300,30.0000,1.8150,1.7445,1.8693,2.4170,134.52399999999997,11.232,120.84800000000001,2.444,0.0,134.52399999999997,135.04399999999998,11.751999999999999,0.0,1.081129113474127
26,56,4.045,30.0,1.8,141.0,0.915,Arrington:1998ps,2.2450,30.0000,1.8000,1.7295,1.8249,2.4333,128.284,11.803999999999998,113.93199999999999,2.548,0.0,128.284,128.80399999999997,12.323999999999998,0.0,1.0946865004192419
26,56,4.045,30.0,1.785,133.0,0.89,Arrington:1998ps,2.2600,30.0000,1.7850,1.7145,1.7805,2.4495,122.252,12.376000000000001,107.22399999999999,2.6519999999999997,0.0,122.252,122.77199999999999,12.895999999999999,0.0,1.0833088977942855
26,56,4.045,30.0,1.77,127.0,0.888,Arrington:1998ps,2.2750,30.0000,1.7700,1.6995,1.7361,2.4658,116.376,12.947999999999997,100.672,2.756,0.0,116.376,116.89600000000002,13.468,0.0,1.0864358061866957
26,56,4.045,30.0,1.755,121.0,0.881,Arrington:1998ps,2.2900,30.0000,1.7550,1.6845,1.6917,2.4820,110.75999999999999,13.572,94.328,2.86,0.0,110.75999999999999,111.27999999999999,14.091999999999999,0.0,1.0873472322070454
26,56,4.045,30.0,1.74,116.0,0.996,Arrington:1998ps,2.3050,30.0000,1.7400,1.6695,1.6473,2.4983,105.29999999999998,14.196,88.192,2.964,0.0,105.29999999999998,105.81999999999998,14.716,0.0,1.0962010962010964
26,56,4.045,30.0,1.725,110.0,0.979,Arrington:1998ps,2.3200,30.0000,1.7250,1.6545,1.6029,2.5145,100.048,14.819999999999999,82.212,3.016,0.0,100.048,100.56800000000001,15.340000000000002,0.0,1.0937872882030069
26,56,4.045,30.0,1.71,101.0,0.937,Arrington:1998ps,2.3350,30.0000,1.7100,1.6395,1.5584,2.5308,95.00399999999999,15.443999999999999,76.492,3.12,0.0,95.00399999999999,95.52399999999999,15.964,0.0,1.057325907625309
26,56,4.045,30.0,1.695,96.2,0.914,Arrington:1998ps,2.3500,30.0000,1.6950,1.6245,1.5140,2.5471,90.16799999999999,16.016,70.97999999999999,3.1719999999999997,0.0,90.16799999999999,90.73999999999998,16.588,0.0,1.060171919770774
26,56,4.045,30.0,1.68,93.3,0.914,Arrington:1998ps,2.3650,30.0000,1.6800,1.6095,1.4696,2.5633,85.54,16.639999999999997,65.676,3.2239999999999998,0.0,85.54,86.06,17.16,0.0,1.0841273530095281
26,56,4.045,30.0,1.665,89.5,0.904,Arrington:1998ps,2.3800,30.0000,1.6650,1.5945,1.4252,2.5796,81.068,17.212,60.58,3.276,0.0,81.068,81.588,17.731999999999996,0.0,1.0969750453498064
26,56,4.045,30.0,1.65,84.8,0.891,Arrington:1998ps,2.3950,30.0000,1.6500,1.5795,1.3808,2.5958,76.804,17.784,55.744,3.276,0.0,76.804,77.272,18.252000000000002,0.0,1.097422093384408
26,56,4.045,30.0,1.635,78.7,0.866,Arrington:1998ps,2.4100,30.0000,1.6350,1.5645,1.3364,2.6121,72.696,18.304,51.11599999999999,3.276,0.0,72.696,73.112,18.72,0.0,1.0764306816938396
26,56,4.045,30.0,1.62,73.9,0.85,Arrington:1998ps,2.4250,30.0000,1.6200,1.5495,1.2920,2.6283,68.79599999999999,18.772,46.696,3.276,0.0,68.79599999999999,69.16,19.136,0.0,1.0685367264314634
26,56,4.045,30.0,1.605,68.5,0.828,Arrington:1998ps,2.4400,30.0000,1.6050,1.5345,1.2476,2.6446,65.0,19.188000000000002,42.587999999999994,3.2239999999999998,0.0,65.0,65.312,19.5,0.0,1.0488118569328762
26,56,4.045,30.0,1.59,64.8,0.9,Arrington:1998ps,2.4550,30.0000,1.5900,1.5195,1.2032,2.6609,61.36000000000001,19.552,38.635999999999996,3.1719999999999997,0.0,61.36000000000001,61.56800000000001,19.76,0.0,1.0524948024948022
26,56,4.045,30.0,1.575,62.6,0.896,Arrington:1998ps,2.4700,30.0000,1.5750,1.5045,1.1588,2.6771,57.876,19.811999999999998,34.943999999999996,3.12,0.0,57.876,58.032,19.968,0.0,1.0787151916184174
26,56,4.045,30.0,1.56,61.1,0.892,Arrington:1998ps,2.4850,30.0000,1.5600,1.4895,1.1144,2.6934,54.495999999999995,19.968,31.512,3.016,0.0,54.495999999999995,54.54799999999999,20.019999999999996,0.0,1.1201143946615828
26,56,4.045,30.0,1.545,55.9,0.861,Arrington:1998ps,2.5000,30.0000,1.5450,1.4745,1.0700,2.7096,51.27199999999999,20.071999999999996,28.288,2.912,0.0,51.27199999999999,51.21999999999999,20.019999999999996,0.0,1.0913705583756346
26,56,4.045,30.0,1.53,53.3,0.24,Arrington:1998ps,2.5150,30.0000,1.5300,1.4595,1.0256,2.7259,48.15199999999999,20.019999999999996,25.323999999999998,2.808,0.0,48.15199999999999,48.04799999999999,19.916,0.0,1.1093073593073595
26,56,4.045,30.0,1.515,50.4,0.227,Arrington:1998ps,2.5300,30.0000,1.5150,1.4445,0.9812,2.7422,45.135999999999996,19.916,22.516,2.7039999999999997,0.0,45.135999999999996,44.928,19.708,0.0,1.1217948717948718
26,56,4.045,30.0,1.5,47.6,0.214,Arrington:1998ps,2.5450,30.0000,1.5000,1.4295,0.9368,2.7584,42.275999999999996,19.655999999999995,20.019999999999996,2.6,0.0,42.275999999999996,42.016,19.395999999999997,0.0,1.132901751713633
26,56,4.045,30.0,1.485,43.9,0.206,Arrington:1998ps,2.5600,30.0000,1.4850,1.4145,0.8924,2.7747,39.467999999999996,19.344,17.68,2.496,0.0,39.467999999999996,39.10399999999999,18.979999999999997,0.0,1.1226472995090018
26,56,4.045,30.0,1.47,41.0,0.197,Arrington:1998ps,2.5750,30.0000,1.4700,1.3995,0.8479,2.7909,36.81599999999999,18.928,15.548,2.392,0.0,36.81599999999999,36.347999999999985,18.459999999999997,0.0,1.1279850335644332
26,56,4.045,30.0,1.455,38.1,0.187,Arrington:1998ps,2.5900,30.0000,1.4550,1.3845,0.8035,2.8072,34.267999999999994,18.407999999999994,13.572,2.288,0.0,34.267999999999994,33.748,17.887999999999998,0.0,1.1289557899727392
26,56,4.045,30.0,1.44,36.3,0.181,Arrington:1998ps,2.6050,30.0000,1.4400,1.3695,0.7591,2.8234,31.823999999999995,17.836,11.856,2.1839999999999997,0.0,31.823999999999995,31.199999999999996,17.212,0.0,1.1634615384615385
26,56,4.045,30.0,1.425,33.0,0.175,Arrington:1998ps,2.6200,30.0000,1.4250,1.3545,0.7147,2.8397,29.483999999999998,17.16,10.243999999999998,2.0799999999999996,0.0,29.483999999999998,28.808,16.484,0.0,1.1455151346848098
26,56,4.045,30.0,1.41,30.1,0.172,Arrington:1998ps,2.6350,30.0000,1.4100,1.3395,0.6703,2.8560,27.247999999999998,16.432,8.84,1.9759999999999998,0.0,27.247999999999998,26.52,15.704,0.0,1.1349924585218703
26,56,4.045,30.0,1.395,27.3,0.164,Arrington:1998ps,2.6500,30.0000,1.3950,1.3245,0.6259,2.8722,25.063999999999997,15.599999999999998,7.591999999999999,1.872,0.0,25.063999999999997,24.336,14.872,0.0,1.1217948717948718
26,56,4.045,30.0,1.38,24.7,0.156,Arrington:1998ps,2.6650,30.0000,1.3800,1.3095,0.5815,2.8885,23.035999999999998,14.768,6.5,1.768,0.0,23.035999999999998,22.255999999999993,13.987999999999998,0.0,1.1098130841121499
26,56,4.045,30.0,1.365,22.8,0.151,Arrington:1998ps,2.6800,30.0000,1.3650,1.2945,0.5371,2.9047,21.059999999999995,13.883999999999999,5.512,1.716,0.0,21.059999999999995,20.227999999999994,13.052,0.0,1.1271504844769629
26,56,4.045,30.0,1.35,20.8,0.145,Arrington:1998ps,2.6950,30.0000,1.3500,1.2795,0.4927,2.9210,19.136,12.947999999999997,4.628,1.6119999999999999,0.0,19.136,18.252000000000002,12.064,0.0,1.1396011396011394
26,56,4.045,30.0,1.335,18.5,0.137,Arrington:1998ps,2.7100,30.0000,1.3350,1.2645,0.4483,2.9372,17.367999999999995,11.96,3.8479999999999994,1.508,0.0,17.367999999999995,16.483999999999995,11.075999999999999,0.0,1.122300412521233
26,56,4.045,30.0,1.32,16.7,0.132,Arrington:1998ps,2.7250,30.0000,1.3200,1.2495,0.4039,2.9535,15.599999999999998,10.972,3.2239999999999998,1.456,0.0,15.599999999999998,14.716,10.088000000000001,0.0,1.1348192443598804
26,56,4.045,30.0,1.305,14.5,0.123,Arrington:1998ps,2.7400,30.0000,1.3050,1.2345,0.3595,2.9698,13.936,9.931999999999999,2.6519999999999997,1.3519999999999999,0.0,13.936,13.052000000000001,9.048,0.0,1.1109408519767083
26,56,4.045,30.0,1.29,12.5,0.115,Arrington:1998ps,2.7550,30.0000,1.2900,1.2195,0.3151,2.9860,12.376000000000001,8.892,2.1839999999999997,1.3,0.0,12.376000000000001,11.544,8.059999999999999,0.0,1.0828135828135828
26,56,4.045,30.0,1.275,10.8,0.108,Arrington:1998ps,2.7700,30.0000,1.2750,1.2045,0.2707,3.0023,10.920000000000002,7.903999999999999,1.768,1.196,0.0,10.920000000000002,10.088000000000003,7.072,0.0,1.0705789056304518
26,56,4.045,30.0,1.26,9.32,0.0997,Arrington:1998ps,2.7850,30.0000,1.2600,1.1895,0.2263,3.0185,9.515999999999998,6.9159999999999995,1.456,1.144,0.0,9.515999999999998,8.683999999999997,6.084,0.0,1.073238139106403
26,56,4.045,30.0,1.245,8.05,0.0942,Arrington:1998ps,2.8000,30.0000,1.2450,1.1745,0.1819,3.0348,8.216,5.98,1.196,1.0399999999999998,0.0,8.216,7.435999999999999,5.2,0.0,1.0825712748789673
26,56,4.045,30.0,1.23,6.85,0.0864,Arrington:1998ps,2.8150,30.0000,1.2300,1.1595,0.1375,3.0511,7.02,5.096,0.936,0.9879999999999999,0.0,7.02,6.343999999999999,4.42,0.0,1.0797604035308954
26,56,4.045,30.0,1.215,5.62,0.0781,Arrington:1998ps,2.8300,30.0000,1.2150,1.1445,0.0930,3.0673,5.98,4.316,0.728,0.936,0.0,5.98,5.304,3.6399999999999992,0.0,1.059577677224736
26,56,4.045,30.0,1.2,4.65,0.0716,Arrington:1998ps,2.8450,30.0000,1.2000,1.1295,0.0486,3.0836,4.992,3.587999999999999,0.572,0.884,0.0,4.992,4.420000000000001,3.016,0.0,1.0520361990950224
26,56,4.045,30.0,1.185,4.02,0.0668,Arrington:1998ps,2.8600,30.0000,1.1850,1.1145,0.0042,3.0998,3.379999999999999,2.912,0.468,0.0,0.0,3.379999999999999,2.911999999999999,2.444,0.0,1.3804945054945057
26,56,4.045,30.0,1.17,3.28,0.06,Arrington:1998ps,2.8750,30.0000,1.1700,1.0995,-0.0402,3.1161,2.756,2.392,0.364,0.0,0.0,2.756,2.34,1.9759999999999998,0.0,1.4017094017094016
26,56,4.045,30.0,1.155,2.88,0.0567,Arrington:1998ps,2.8900,30.0000,1.1550,1.0845,-0.0846,3.1323,2.1839999999999997,1.9239999999999997,0.25999999999999995,0.0,0.0,2.1839999999999997,1.8719999999999999,1.6119999999999999,0.0,1.5384615384615385
26,56,4.045,30.0,1.14,2.34,0.0512,Arrington:1998ps,2.9050,30.0000,1.1400,1.0695,-0.1290,3.1486,1.716,1.56,0.208,0.0,0.0,1.716,1.404,1.248,0.0,1.6666666666666667
26,56,4.045,30.0,1.125,1.9,0.0465,Arrington:1998ps,2.9200,30.0000,1.1250,1.0545,-0.1734,3.1649,1.3519999999999999,1.248,0.156,0.0,0.0,1.3519999999999999,1.0919999999999996,0.9879999999999999,0.0,1.7399267399267404
26,56,4.045,30.0,1.11,1.67,0.031,Arrington:1998ps,2.9350,30.0000,1.1100,1.0395,-0.2178,3.1811,1.0919999999999999,0.9879999999999999,0.104,0.0,0.0,1.0919999999999999,0.884,0.78,0.0,1.8891402714932126
26,56,4.045,30.0,1.095,1.39,0.028,Arrington:1998ps,2.9500,30.0000,1.0950,1.0245,-0.2622,3.1974,0.832,0.78,0.052,0.0,0.0,0.832,0.6759999999999999,0.624,0.0,2.0562130177514795
26,56,4.045,30.0,1.08,1.2,0.0258,Arrington:1998ps,2.9650,30.0000,1.0800,1.0095,-0.3066,3.2136,0.624,0.624,0.052,0.0,0.0,0.624,0.468,0.468,0.0,2.564102564102564
26,56,4.045,30.0,1.065,0.961,0.023,Arrington:1998ps,2.9800,30.0000,1.0650,0.9945,-0.3510,3.2299,0.468,0.468,0.0,0.0,0.0,0.468,0.364,0.364,0.0,2.64010989010989
26,56,4.045,30.0,1.05,0.785,0.0208,Arrington:1998ps,2.9950,30.0000,1.0500,0.9795,-0.3954,3.2461,0.364,0.364,0.0,0.0,0.0,0.364,0.312,0.312,0.0,2.516025641025641
26,56,4.045,30.0,1.035,0.681,0.0195,Arrington:1998ps,3.0100,30.0000,1.0350,0.9645,-0.4398,3.2624,0.312,0.312,0.0,0.0,0.0,0.312,0.25999999999999995,0.25999999999999995,0.0,2.6192307692307697
26,56,4.045,30.0,1.02,0.584,0.0183,Arrington:1998ps,3.0250,30.0000,1.0200,0.9495,-0.4842,3.2787,0.208,0.208,0.0,0.0,0.0,0.208,0.208,0.208,0.0,2.8076923076923075
26,56,4.045,30.0,1.005,0.463,0.0165,Arrington:1998ps,3.0400,30.0000,1.0050,0.9345,-0.5286,3.2949,0.156,0.156,0.0,0.0,0.0,0.156,0.156,0.156,0.0,2.967948717948718
26,56,4.045,30.0,0.99,0.385,0.0155,Arrington:1998ps,3.0550,30.0000,0.9900,0.9195,-0.5730,3.3112,0.156,0.156,0.0,0.0,0.0,0.156,0.104,0.104,0.0,3.701923076923077
26,56,4.045,30.0,0.975,0.315,0.0143,Arrington:1998ps,3.0700,30.0000,0.9750,0.9045,-0.6174,3.3274,0.104,0.104,0.0,0.0,0.0,0.104,0.104,0.104,0.0,3.028846153846154
26,56,4.045,30.0,0.96,0.307,0.0173,Arrington:1998ps,3.0850,30.0000,0.9600,0.8895,-0.6619,3.3437,0.104,0.104,0.0,0.0,0.0,0.104,0.052,0.052,0.0,5.903846153846154
26,56,4.045,30.0,0.945,0.232,0.0151,Arrington:1998ps,3.1000,30.0000,0.9450,0.8745,-0.7063,3.3600,0.052,0.052,0.0,0.0,0.0,0.052,0.052,0.052,0.0,4.461538461538462
26,56,4.045,30.0,0.93,0.199,0.014,Arrington:1998ps,3.1150,30.0000,0.9300,0.8595,-0.7507,3.3762,0.052,0.052,0.0,0.0,0.0,0.052,0.052,0.052,0.0,3.826923076923077
26,56,4.045,30.0,0.915,0.158,0.0125,Arrington:1998ps,3.1300,30.0000,0.9150,0.8445,-0.7951,3.3925,0.052,0.052,0.0,0.0,0.0,0.052,0.052,0.052,0.0,3.0384615384615388
26,56,4.045,30.0,0.9,0.105,0.0102,Arrington:1998ps,3.1450,30.0000,0.9000,0.8295,-0.8395,3.4087,0.052,0.052,0.0,0.0,0.0,0.052,0.052,0.052,0.0,2.019230769230769
