Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,0.2928,180.0,0.0777,2670.0,56.0,Hotta:1984,0.2151,180.0,0.0777,0.067,0.7742,0.2519,2325.336,1359.28,2.808,963.2999999999998,0.0,2325.336,2403.113366453584,2400.7553665198257,0.950608246864773
26,56,0.2928,180.0,0.0876,3450.0,66.0,Hotta:1984,0.2052,180.0,0.0876,0.0769,0.8044,0.2403,3135.808,1816.932,6.135999999999999,1312.74,0.0,3135.808,3111.0917239234236,3105.8418372784513,0.9487916519535206
26,56,0.2928,180.0,0.0975,3980.0,69.0,Hotta:1984,0.1953,180.0,0.0975,0.0868,0.8346,0.2287,3958.812,2275.676,9.152,1674.0359999999998,0.0,3958.812,3788.7720067727023,3780.9861579348203,0.8987712577468213
26,56,0.2928,180.0,0.1074,4780.0,84.0,Hotta:1984,0.1854,180.0,0.1074,0.0967,0.8648,0.2171,4717.648,2702.856,16.276,1998.516,0.0,4717.648,4363.901537785876,4349.975991007263,0.9371681679656312
26,56,0.2928,180.0,0.1173,5370.0,92.0,Hotta:1984,0.1755,180.0,0.1173,0.1066,0.8949,0.2055,5317.312,3060.304,27.3,2229.708,0.0,5317.312,4749.456772237809,4726.099225724161,0.967375138350858
26,56,0.2928,180.0,0.1273,5680.0,80.0,Hotta:1984,0.1655,180.0,0.1273,0.1166,0.9254,0.1938,5658.796,3297.475999999999,43.68000000000001,2317.588,0.0,5658.796,5178.7840000000015,5135.052,1.0967825651736005
26,56,0.2928,180.0,0.1372,5830.0,96.0,Hotta:1984,0.1556,180.0,0.1372,0.1265,0.9556,0.1822,5659.107999999999,3356.4959999999987,67.60000000000001,2235.012,0.0,5659.107999999999,5616.728,5549.128,1.0379708613270928
26,56,0.2928,180.0,0.1471,5640.0,91.0,Hotta:1984,0.1457,180.0,0.1471,0.1364,0.9858,0.1706,5318.768,3218.54,102.02400000000002,1998.204,0.0,5318.768,5740.124,5638.099999999999,0.9825571712388096
26,56,0.2928,180.0,0.157,5670.0,96.0,Hotta:1984,0.1358,180.0,0.157,0.1463,1.0159,0.159,4739.540000000001,2912.78,163.90399999999997,1662.8559999999998,0.0,4739.540000000001,5532.384,5368.479999999999,1.024874629092991
26,56,0.2928,180.0,0.1669,4880.0,85.0,Hotta:1984,0.1259,180.0,0.1669,0.1562,1.0461,0.1475,4049.7600000000007,2505.412,234.77999999999997,1309.568,0.0,4049.7600000000007,5031.52,4796.74,0.9698858396667408
26,56,0.2928,180.0,0.1769,4920.0,94.0,Hotta:1984,0.1159,180.0,0.1769,0.1662,1.0766,0.1357,3424.5119999999997,2061.488,351.728,1011.296,0.0,3424.5119999999997,4400.447999999999,4048.72,1.118067978533095
26,56,0.2928,180.0,0.1868,4480.0,98.0,Hotta:1984,0.106,180.0,0.1868,0.1761,1.1067,0.1241,2966.808,1639.872,510.536,816.3999999999999,0.0,2966.808,3803.54,3293.004,1.1778501080572308
26,56,0.2928,180.0,0.1967,4170.0,101.0,Hotta:1984,0.0961,180.0,0.1967,0.186,1.1369,0.1126,2706.86,1261.884,725.4,719.5759999999999,0.0,2706.86,3359.356,2633.956,1.2413093461961162
26,56,0.2928,180.0,0.2066,3960.0,103.0,Hotta:1984,0.0862,180.0,0.2066,0.1959,1.1671,0.101,2639.0,936.676,1014.468,687.8559999999999,0.0,2639.0,3130.192,2115.724,1.2650981153871712
26,56,0.2928,180.0,0.2166,4630.0,220.0,Hotta:1984,0.0762,180.0,0.2166,0.2059,1.1976,0.0892,2753.244,662.2719999999999,1411.28,679.744,0.0,2753.244,3133.936,1722.708,1.477375415452007
26,56,0.2928,180.0,0.2265,5060.0,281.0,Hotta:1984,0.0663,180.0,0.2265,0.2158,1.2277,0.0777,3018.756,441.272,1914.38,663.1039999999999,0.0,3018.756,3337.984,1423.6039999999998,1.515885037196104
26,56,0.3122,180.0,0.0186,12.0,5.0,Hotta:1984,0.2936,180.0,0.0186,0.0065,0.5486,0.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,56,0.3122,180.0,0.0285,49.0,8.0,Hotta:1984,0.2837,180.0,0.0285,0.0164,0.5796,0.3543,0.0,0.0,0.0,0.0,0.0,0.0,38.390256328090494,38.390256328090494,1.067166129453785
26,56,0.3122,180.0,0.0384,171.0,18.0,Hotta:1984,0.2738,180.0,0.0384,0.0263,0.6105,0.3419,121.26399999999998,72.384,0.0,48.82799999999999,0.0,121.26399999999998,191.51651090061003,191.4730338266258,0.7465292936348555
26,56,0.3122,180.0,0.0483,416.0,30.0,Hotta:1984,0.2639,180.0,0.0483,0.0362,0.6414,0.3296,295.152,170.872,0.0,124.28,0.0,295.152,353.5555656399002,353.5555656399002,0.9837678307919332
26,56,0.3122,180.0,0.0582,775.0,35.0,Hotta:1984,0.254,180.0,0.0582,0.0461,0.6724,0.3172,525.148,301.444,0.0,223.70400000000004,0.0,525.148,598.8532170590245,598.8532170590245,1.0820274541778825
26,56,0.3122,180.0,0.0681,1070.0,41.0,Hotta:1984,0.2441,180.0,0.0681,0.056,0.7033,0.3048,864.3959999999998,498.264,0.312,365.82,0.0,864.3959999999998,944.0611844939489,943.8003220500435,0.9476339263573308
26,56,0.3122,180.0,0.078,1510.0,53.0,Hotta:1984,0.2342,180.0,0.078,0.0659,0.7343,0.2925,1326.312,769.0799999999999,1.664,555.516,0.0,1326.312,1388.3968806129578,1386.962137171478,0.9093274108618258
26,56,0.3122,180.0,0.0879,2110.0,66.0,Hotta:1984,0.2243,180.0,0.0879,0.0758,0.7652,0.2801,1897.324,1102.244,2.912,792.1679999999999,0.0,1897.324,1906.860987875109,1904.4262717319905,0.925167538633418
26,56,0.3122,180.0,0.0978,2790.0,77.0,Hotta:1984,0.2144,180.0,0.0978,0.0857,0.7961,0.2677,2542.228,1470.04,6.188000000000001,1066.0,0.0,2542.228,2462.237130949886,2457.0633591457604,0.9473954435372688
26,56,0.3122,180.0,0.1077,3150.0,84.0,Hotta:1984,0.2045,180.0,0.1077,0.0956,0.8271,0.2554,3207.9839999999995,1843.192,9.203999999999995,1355.5879999999995,0.0,3207.9839999999995,3006.309234788758,2998.6137926935467,0.876060032639494
26,56,0.3122,180.0,0.1176,3810.0,93.0,Hotta:1984,0.1946,180.0,0.1176,0.1055,0.858,0.243,3840.5120000000006,2196.792,16.276,1627.4439999999995,0.0,3840.5120000000006,3488.556939422031,3474.948615264962,0.9131373866727
26,56,0.3122,180.0,0.1275,4240.0,97.0,Hotta:1984,0.1847,180.0,0.1275,0.1154,0.889,0.2307,4369.82,2502.76,27.352,1839.708,0.0,4369.82,3844.2428816871598,3821.3739407714456,0.9221721504010578
26,56,0.3122,180.0,0.1374,4580.0,99.0,Hotta:1984,0.1748,180.0,0.1374,0.1253,0.9199,0.2183,4717.284000000001,2722.46,43.836,1950.988,0.0,4717.284000000001,4240.34,4196.503999999999,1.0801020672870572
26,56,0.3122,180.0,0.1473,4450.0,91.0,Hotta:1984,0.1649,180.0,0.1473,0.1352,0.9508,0.2059,4813.796,2813.2,67.60000000000001,1932.9959999999996,0.0,4813.796,4662.372000000001,4594.772,0.954449795082846
26,56,0.3122,180.0,0.1572,4650.0,92.0,Hotta:1984,0.155,180.0,0.1572,0.1451,0.9818,0.1936,4635.02,2749.9679999999994,101.13999999999996,1783.8599999999997,0.0,4635.02,4855.240000000001,4754.048,0.957728145261614
26,56,0.3122,180.0,0.1671,4360.0,101.0,Hotta:1984,0.1451,180.0,0.1671,0.155,1.0127,0.1812,4227.236,2543.996,148.77199999999996,1534.4679999999998,0.0,4227.236,4778.644,4629.871999999999,0.9123927206127932
26,56,0.3122,180.0,0.177,4360.0,90.0,Hotta:1984,0.1352,180.0,0.177,0.1649,1.0437,0.1688,3698.396,2239.692,216.372,1242.332,0.0,3698.396,4458.220000000001,4241.848,0.977968785748572
26,56,0.3122,180.0,0.1869,3790.0,93.0,Hotta:1984,0.1253,180.0,0.1869,0.1748,1.0746,0.1565,3188.432,1891.5,324.116,972.8159999999998,0.0,3188.432,4000.62,3676.504,0.9473531602601596
26,56,0.3122,180.0,0.1968,3900.0,89.0,Hotta:1984,0.1154,180.0,0.1968,0.1847,1.1055,0.1441,2788.708,1543.4639999999995,470.756,774.4879999999999,0.0,2788.708,3524.248,3053.4919999999997,1.1066190574556616
26,56,0.3122,180.0,0.2067,3600.0,89.0,Hotta:1984,0.1055,180.0,0.2067,0.1946,1.1365,0.1317,2552.2119999999995,1221.896,667.2639999999999,663.1039999999999,0.0,2552.2119999999995,3145.012,2477.8,1.1446697182713452
26,56,0.3122,180.0,0.2166,3440.0,91.0,Hotta:1984,0.0956,180.0,0.2166,0.2045,1.1674,0.1194,2489.76,938.288,929.24,622.2319999999999,0.0,2489.76,2937.167999999999,2007.928,1.1711961998768885
26,56,0.3122,180.0,0.2265,3660.0,98.0,Hotta:1984,0.0857,180.0,0.2265,0.2144,1.1984,0.107,2590.328,695.5519999999999,1275.612,619.164,0.0,2590.328,2927.6000000000004,1651.9879999999998,1.2501707883590654
26,56,0.3122,180.0,0.2364,4120.0,111.0,Hotta:1984,0.0758,180.0,0.2364,0.2243,1.2293,0.0947,2842.112,492.59600000000006,1727.4399999999998,622.0759999999999,0.0,2842.112,3112.772,1385.332,1.323579112122571
26,56,0.3331,180.0,0.0191,11.0,4.0,Hotta:1984,0.314,180.0,0.0191,0.0054,0.4978,0.4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,56,0.3331,180.0,0.029,38.0,7.0,Hotta:1984,0.3041,180.0,0.029,0.0153,0.5296,0.4052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,56,0.3331,180.0,0.0389,51.0,9.0,Hotta:1984,0.2942,180.0,0.0389,0.0252,0.5614,0.392,46.904,27.196,0.0,19.708,0.0,46.904,87.662689021484,87.66268902148404,0.4733442233442235
26,56,0.3331,180.0,0.0488,153.0,15.0,Hotta:1984,0.2843,180.0,0.0488,0.0351,0.5931,0.3788,139.36,77.74,0.0,61.62,0.0,139.36,163.77522644892122,163.7752264489212,0.7600898197643223
26,56,0.3331,180.0,0.0587,309.0,20.0,Hotta:1984,0.2744,180.0,0.0587,0.045,0.6249,0.3656,251.888,138.94399999999996,0.0,112.94399999999996,0.0,251.888,283.8037248822949,283.8037248822948,0.8858538599146827
26,56,0.3331,180.0,0.0686,549.0,38.0,Hotta:1984,0.2645,180.0,0.0686,0.0549,0.6567,0.3524,426.1399999999999,237.068,0.0,189.02,0.0,426.1399999999999,463.9522431513484,463.90993490375115,0.9627660320711572
26,56,0.3331,180.0,0.0785,896.0,50.0,Hotta:1984,0.2546,180.0,0.0785,0.0648,0.6884,0.3392,682.084,386.1,0.5199999999999999,295.516,0.0,682.084,717.5901874968101,717.2094132684349,1.0159052668338675
26,56,0.3331,180.0,0.0884,1300.0,43.0,Hotta:1984,0.2447,180.0,0.0884,0.0747,0.7202,0.326,1031.16,593.32,1.196,436.644,0.0,1031.16,1046.282963079778,1045.3098733850416,1.0109179134654265
26,56,0.3331,180.0,0.0983,1800.0,44.0,Hotta:1984,0.2348,180.0,0.0983,0.0846,0.752,0.3128,1468.6360000000002,852.3319999999999,2.964,613.3399999999999,0.0,1468.6360000000002,1436.5342389167326,1434.1226688036895,1.0194788424157566
26,56,0.3331,180.0,0.1082,2230.0,51.0,Hotta:1984,0.2249,180.0,0.1082,0.0945,0.7837,0.2997,1969.448,1143.636,4.836,821.028,0.0,1969.448,1861.6898190214101,1857.797460242464,0.974583900748026
26,56,0.3331,180.0,0.1181,2630.0,53.0,Hotta:1984,0.215,180.0,0.1181,0.1044,0.8155,0.2865,2501.252,1444.872,9.099999999999998,1047.28,0.0,2501.252,2292.7685537897023,2285.364610460185,0.9332913174808658
26,56,0.3331,180.0,0.128,3130.0,60.0,Hotta:1984,0.2051,180.0,0.128,0.1143,0.8473,0.2733,3021.148,1736.6959999999997,13.572,1270.88,0.0,3021.148,2691.1007049177288,2680.0582522948494,0.9463157780166916
26,56,0.3331,180.0,0.1379,3540.0,63.0,Hotta:1984,0.1952,180.0,0.1379,0.1242,0.879,0.2601,3484.987999999999,1999.296,22.932,1462.812,0.0,3484.987999999999,3015.0972650174026,2996.481636074617,0.9552644787332224
26,56,0.3331,180.0,0.1478,3900.0,70.0,Hotta:1984,0.1853,180.0,0.1478,0.1341,0.9108,0.2469,3833.076,2205.32,37.23199999999999,1590.576,0.0,3833.076,3366.999999999999,3329.82,1.1583011583011589
26,56,0.3331,180.0,0.1577,4160.0,71.0,Hotta:1984,0.1754,180.0,0.1577,0.144,0.9426,0.2337,4006.392,2321.436,58.34399999999999,1626.56,0.0,4006.392,3766.620000000001,3708.224,1.1044384620694414
26,56,0.3331,180.0,0.1676,4080.0,81.0,Hotta:1984,0.1655,180.0,0.1676,0.1539,0.9744,0.2205,3968.328,2321.54,88.86800000000001,1557.972,0.0,3968.328,4011.851999999999,3923.035999999999,1.0169866685012312
26,56,0.3331,180.0,0.1775,4270.0,77.0,Hotta:1984,0.1556,180.0,0.1775,0.1638,1.0061,0.2073,3730.0120000000006,2203.032,132.18399999999997,1394.848,0.0,3730.0120000000006,4057.404000000001,3925.272,1.052397049936363
26,56,0.3331,180.0,0.1874,3910.0,74.0,Hotta:1984,0.1457,180.0,0.1874,0.1737,1.0379,0.1941,3356.028,1991.028,193.388,1171.6119999999996,0.0,3356.028,3899.636,3706.248,1.0026576839479375
26,56,0.3331,180.0,0.1973,3880.0,75.0,Hotta:1984,0.1358,180.0,0.1973,0.1836,1.0697,0.1809,2954.016,1725.828,289.952,938.236,0.0,2954.016,3600.168,3310.2159999999994,1.0777274838285325
26,56,0.3331,180.0,0.2072,3560.0,72.0,Hotta:1984,0.1259,180.0,0.2072,0.1935,1.1014,0.1677,2597.036,1445.392,408.824,742.82,0.0,2597.036,3230.188,2821.364,1.1021030354889565
26,56,0.3331,180.0,0.2171,3500.0,70.0,Hotta:1984,0.116,180.0,0.2171,0.2034,1.1332,0.1546,2373.28,1175.9279999999997,582.972,614.3800000000001,0.0,2373.28,2913.612,2330.6399999999994,1.2012580947634757
26,56,0.3331,180.0,0.227,3520.0,73.0,Hotta:1984,0.1061,180.0,0.227,0.2133,1.165,0.1414,2299.7,931.372,813.852,554.476,0.0,2299.7,2718.7159999999994,1904.864,1.2947288352295718
26,56,0.3331,180.0,0.2369,4200.0,93.0,Hotta:1984,0.0962,180.0,0.2369,0.2232,1.1967,0.1282,2376.92,716.924,1116.804,543.14,0.0,2376.92,2688.504,1571.648,1.5622070861713429
26,56,0.3331,180.0,0.2468,4510.0,88.0,Hotta:1984,0.0863,180.0,0.2468,0.2331,1.2285,0.115,2593.656,533.26,1507.532,552.864,0.0,2593.656,2831.4,1323.868,1.592851592851593
26,56,0.3331,180.0,0.2567,4000.0,167.0,Hotta:1984,0.0764,180.0,0.2567,0.243,1.2603,0.1018,2938.4679999999994,379.08,1999.036,560.4039999999999,0.0,2938.4679999999994,3135.5999999999995,1136.616,1.2756729174639625
26,56,0.5553,180.0,0.2724,327.0,33.1,Hotta:1984,0.2829,180.0,0.2724,0.2364,0.7631,0.6284,343.4599999999999,226.824,5.096,111.54,0.0,343.4599999999999,311.93516283289233,307.80189539676155,0.8502516953030748
26,56,0.5553,180.0,0.2814,428.0,33.0,Hotta:1984,0.2739,180.0,0.2814,0.2454,0.8,0.6084,408.4599999999999,267.852,8.111999999999998,132.49599999999998,0.0,408.4599999999999,365.16152512265853,358.5820381835115,0.950654796808643
26,56,0.5553,180.0,0.2941,536.0,31.1,Hotta:1984,0.2612,180.0,0.2941,0.2581,0.8521,0.5802,502.632,324.16799999999995,14.508,163.956,0.0,502.632,439.77121996465223,428.0040606311779,0.9885578121887706
26,56,0.5553,180.0,0.3025,511.0,29.2,Hotta:1984,0.2528,180.0,0.3025,0.2665,0.8865,0.5615,563.576,358.228,20.748,184.6,0.0,563.576,485.74327614202565,468.91497300920736,0.8532537185832314
26,56,0.5553,180.0,0.3139,460.0,29.2,Hotta:1984,0.2414,180.0,0.3139,0.2779,0.9332,0.5362,638.976,396.032,33.02,209.976,0.0,638.976,565.76,532.7919999999999,0.8130656108597285
26,56,0.5553,180.0,0.3212,575.0,54.4,Hotta:1984,0.2341,180.0,0.3212,0.2852,0.9631,0.52,679.64,412.776,43.888,222.976,0.0,679.64,620.3600000000001,576.472,0.9268811657747112
26,56,0.5553,180.0,0.3346,932.0,52.5,Hotta:1984,0.2207,180.0,0.3346,0.2986,1.018,0.4902,732.2119999999999,424.06,71.708,236.444,0.0,732.2119999999999,708.8119999999999,637.104,1.3148761589815072
26,56,0.5553,180.0,0.3414,988.0,54.4,Hotta:1984,0.2139,180.0,0.3414,0.3054,1.0459,0.4751,747.8639999999999,419.5879999999999,91.46799999999998,236.808,0.0,747.8639999999999,745.784,654.3159999999999,1.3247803653604795
26,56,0.5553,180.0,0.3549,903.0,54.4,Hotta:1984,0.2004,180.0,0.3549,0.3189,1.1012,0.4451,760.9679999999998,392.964,144.872,223.13199999999995,0.0,760.9679999999998,800.54,655.6679999999999,1.1279886076898094
26,56,0.5553,180.0,0.3614,1010.0,62.2,Hotta:1984,0.1939,180.0,0.3614,0.3254,1.1278,0.4307,762.8919999999999,373.724,178.828,210.34,0.0,762.8919999999999,819.3120000000001,640.4839999999999,1.2327416173570018
26,56,0.5553,180.0,0.3752,1030.0,60.3,Hotta:1984,0.1801,180.0,0.3752,0.3392,1.1844,0.4,772.252,325.364,272.376,174.56400000000002,0.0,772.252,851.9679999999998,579.644,1.2089655949519234
26,56,0.5553,180.0,0.381,1120.0,64.2,Hotta:1984,0.1743,180.0,0.381,0.345,1.2082,0.3872,783.8999999999999,303.628,321.9839999999999,158.28799999999998,0.0,783.8999999999999,867.6719999999999,545.688,1.2908103522990255
26,56,0.5553,180.0,0.3954,1300.0,73.9,Hotta:1984,0.1599,180.0,0.3954,0.3594,1.2672,0.3552,846.82,250.172,473.616,123.084,0.0,846.82,926.38,452.816,1.4033118158854896
26,56,0.5553,180.0,0.4006,1410.0,83.6,Hotta:1984,0.1547,180.0,0.4006,0.3646,1.2885,0.3436,884.6239999999999,231.712,539.24,113.724,0.0,884.6239999999999,958.828,419.64,1.470545290709074
26,56,0.5553,180.0,0.4154,1800.0,107.0,Hotta:1984,0.1399,180.0,0.4154,0.3794,1.3491,0.3107,1036.672,182.624,755.196,98.852,0.0,1036.672,1091.5839999999998,336.3879999999999,1.6489798311444654
26,56,0.5553,180.0,0.42,1860.0,105.0,Hotta:1984,0.1353,180.0,0.42,0.384,1.368,0.3005,1095.432,168.532,829.6079999999998,97.292,0.0,1095.432,1144.6240000000005,315.016,1.624987768909266
26,56,0.5553,180.0,0.4254,2070.0,121.0,Hotta:1984,0.1299,180.0,0.4254,0.3894,1.3901,0.2885,1171.716,152.77599999999998,922.324,96.616,0.0,1171.716,1214.98,292.65599999999995,1.70373174867076
26,56,0.5553,180.0,0.4296,2260.0,128.0,Hotta:1984,0.1257,180.0,0.4296,0.3936,1.4073,0.2792,1233.3359999999998,141.024,995.592,96.72,0.0,1233.3359999999998,1272.804,277.212,1.775607241963413
26,56,0.16,60.0,0.015,793000.0,40500.0,Meziani:1984is,0.145,60.0,0.015,0.0142,0.8853,0.0232,200908.5,0.0,0.0,0.0,200908.5,0.0,,,3.2487611568316543
26,56,0.16,60.0,0.025,629000.0,35700.0,Meziani:1984is,0.135,60.0,0.025,0.0242,0.9057,0.0216,311817.74,113015.91599999998,0.0,2933.528,195868.296,115949.444,195868.29600000003,0.0,3.211341563925179
26,56,0.16,60.0,0.035,537000.0,36600.0,Meziani:1984is,0.125,60.0,0.035,0.0342,0.926,0.02,270982.14,208340.86,0.0,4474.548000000001,58166.73199999999,212815.408,117825.084,59658.352,4.557603370772899
26,56,0.16,60.0,0.045,361000.0,34900.0,Meziani:1984is,0.115,60.0,0.045,0.0442,0.9464,0.0184,211734.536,195308.256,0.0,4156.775999999999,12269.504,199465.032,208682.448,196412.944,1.7299011175103718
26,56,0.16,60.0,0.055,248000.0,37000.0,Meziani:1984is,0.105,60.0,0.055,0.0542,0.9668,0.0168,137521.12399999998,132500.68,0.0,3070.704,1949.688,135571.38400000002,214582.16,212632.42,1.1557344748510314
26,56,0.2,60.0,0.015,364000.0,12500.0,Meziani:1984is,0.185,60.0,0.015,0.0137,0.8715,0.037,102450.972,0.0,0.0,0.0,102450.972,0.0,-11227.554472157799,-2280.106108924545,2.8313876307191
26,56,0.2,60.0,0.025,337000.0,11900.0,Meziani:1984is,0.175,60.0,0.025,0.0237,0.8923,0.035,219470.42,71903.832,0.0,3947.736,143618.85199999998,75851.62,-24453.241666190155,-11910.43961003358,1.2035844788659922
26,56,0.2,60.0,0.035,327000.0,12800.0,Meziani:1984is,0.165,60.0,0.035,0.0337,0.913,0.033,215872.956,155487.332,0.0,6943.404,53442.22,162430.73599999998,90576.66800000002,37134.44799999999,3.610201249619824
26,56,0.2,60.0,0.045,293000.0,12800.0,Meziani:1984is,0.155,60.0,0.045,0.0437,0.9338,0.031,200783.18,178999.028,0.0,7332.467999999998,14451.632,186331.496,158096.9,143645.216,1.853293771098611
26,56,0.2,60.0,0.055,239000.0,12300.0,Meziani:1984is,0.145,60.0,0.055,0.0537,0.9546,0.029,163357.688,154424.296,0.0,6237.763999999999,2695.628,160662.06,188238.856,185543.228,1.2696634747928983
26,56,0.2,60.0,0.065,159000.0,11000.0,Meziani:1984is,0.135,60.0,0.065,0.0637,0.9753,0.027,118186.63999999996,113393.8,2.704,4637.62,152.516,118034.124,171781.37599999996,171626.156,0.9255951006004284
26,56,0.2,60.0,0.075,117000.0,11300.0,Meziani:1984is,0.125,60.0,0.075,0.0737,0.9961,0.025,79632.124,76403.75600000001,35.048,3191.188,2.132,79629.992,130996.528,130959.348,0.8931534429675877
26,56,0.2,60.0,0.085,74700.0,12500.0,Meziani:1984is,0.115,60.0,0.085,0.0837,1.0169,0.023,51058.904,48793.264,123.032,2142.556,0.0,51058.904,90280.164,90157.08,0.8274242833674958
26,56,0.2,60.0,0.095,46900.0,15600.0,Meziani:1984is,0.105,60.0,0.095,0.0937,1.0376,0.021,31574.14,29729.959999999992,377.832,1466.3479999999995,0.0,31574.14,58884.384,58506.55199999999,0.7964760232526166
26,56,0.24,60.0,0.015,179000.0,5810.0,Meziani:1984is,0.225,60.0,0.015,0.0132,0.8545,0.054,28914.236,0.0,0.0,0.0,28914.236,0.0,20202.402484903487,6775.97982907846,4.114325096224641
26,56,0.24,60.0,0.025,192000.0,6430.0,Meziani:1984is,0.215,60.0,0.025,0.0232,0.8757,0.0516,132357.264,43214.496,0.0,4105.451999999999,85037.31599999999,47319.948,82362.68061724142,42875.31715610927,1.0824786731968696
26,56,0.24,60.0,0.035,189000.0,6700.0,Meziani:1984is,0.205,60.0,0.035,0.0332,0.8968,0.0492,152326.616,104293.228,0.0,8470.332,39563.056,112763.56,81250.23298607528,62878.99497680972,1.0801542583727155
26,56,0.24,60.0,0.045,196000.0,7230.0,Meziani:1984is,0.195,60.0,0.045,0.0432,0.918,0.0468,159155.308,134245.01999999996,0.0,10021.596,14888.744,144266.61599999998,112662.83600000002,97774.144,1.739704120354293
26,56,0.24,60.0,0.055,192000.0,7320.0,Meziani:1984is,0.185,60.0,0.055,0.0532,0.9392,0.0444,148469.15200000003,135564.884,0.0,9586.148,3318.12,145151.03199999998,141428.76800000004,138110.64800000002,1.3575738706852056
26,56,0.24,60.0,0.065,156000.0,6620.0,Meziani:1984is,0.175,60.0,0.065,0.0632,0.9603,0.042,125075.70399999995,116854.92,20.748,7983.82,216.164,124859.48799999995,147982.48399999997,147745.52,1.0541788175416764
26,56,0.24,60.0,0.075,125000.0,5960.0,Meziani:1984is,0.165,60.0,0.075,0.0732,0.9815,0.0396,97234.8,91088.29599999996,66.612,6076.407999999999,3.484,97231.26399999998,132359.032,132288.936,0.944400983530916
26,56,0.24,60.0,0.085,98400.0,5420.0,Meziani:1984is,0.155,60.0,0.085,0.0832,1.0027,0.0372,71374.78399999999,66791.50399999999,162.76,4420.468,0.0,71374.73199999997,105733.732,105570.92,0.930639618395386
26,56,0.24,60.0,0.095,63300.0,4460.0,Meziani:1984is,0.145,60.0,0.095,0.0932,1.0238,0.0348,50667.188,47100.352000000006,349.17999999999995,3217.656,0.0,50667.188,78881.60799999998,78532.428,0.8024684283819369
26,56,0.24,60.0,0.105,43200.0,4510.0,Meziani:1984is,0.135,60.0,0.105,0.1032,1.045,0.0324,35336.496,32225.336,681.5640000000001,2429.5959999999995,0.0,35336.496,56692.22,56010.656,0.7620093197973196
26,56,0.24,60.0,0.115,33400.0,5350.0,Meziani:1984is,0.125,60.0,0.115,0.1132,1.0662,0.03,24651.328,21397.064,1330.6280000000002,1923.584,0.0,24651.328,40181.80399999999,38851.124,0.8312220128294889
26,56,0.28,60.0,0.015,84200.0,2510.0,Meziani:1984is,0.265,60.0,0.015,0.0126,0.8343,0.0742,47985.288,0.0,0.0,0.0,47985.288,0.0,39357.98454280811,4960.91820957826,1.5335309269112605
26,56,0.28,60.0,0.025,102000.0,2980.0,Meziani:1984is,0.255,60.0,0.025,0.0226,0.8559,0.0714,67949.492,24974.352,0.0,3446.456,39528.684,28420.756,72014.05150106785,43678.8924912213,1.0153042988421987
26,56,0.28,60.0,0.035,110000.0,3380.0,Meziani:1984is,0.245,60.0,0.035,0.0326,0.8774,0.0686,99034.78,66920.72399999999,0.0,8496.384,23617.672,75417.108,83952.27435457057,67022.53058767966,0.9392333765426224
26,56,0.28,60.0,0.045,116000.0,3720.0,Meziani:1984is,0.235,60.0,0.045,0.0426,0.899,0.0658,116047.82799999998,91488.176,0.0,11166.636,13393.015999999998,102654.812,89606.91597536275,80006.46385858045,0.927961070177184
26,56,0.28,60.0,0.055,120000.0,4060.0,Meziani:1984is,0.225,60.0,0.055,0.0526,0.9206,0.063,118013.16799999998,102468.39199999998,7.02,11900.772,3636.984,114376.23599999998,99662.524,96018.52,1.204063425084438
26,56,0.28,60.0,0.065,119000.0,4260.0,Meziani:1984is,0.215,60.0,0.065,0.0626,0.9421,0.0602,111417.69599999998,100103.952,27.612,11011.208,274.872,111142.824,112841.82,112539.284,1.0545735614686116
26,56,0.28,60.0,0.075,110000.0,4140.0,Meziani:1984is,0.205,60.0,0.075,0.0726,0.9637,0.0574,97473.48,88201.09999999999,65.15599999999999,9202.076,5.148,97468.332,113524.47599999998,113454.17199999998,0.9689540430030262
26,56,0.28,60.0,0.085,95400.0,3830.0,Meziani:1984is,0.195,60.0,0.085,0.0826,0.9853,0.0546,79465.828,72127.796,157.50799999999998,7180.523999999999,0.0,79465.828,102405.68,102248.172,0.9315889509253784
26,56,0.28,60.0,0.095,73200.0,3190.0,Meziani:1984is,0.185,60.0,0.095,0.0926,1.0068,0.0518,61815.05199999999,56103.944,286.104,5425.004,0.0,61815.05199999999,85156.44799999997,84870.34399999998,0.8595943316001159
26,56,0.28,60.0,0.105,56300.0,2710.0,Meziani:1984is,0.175,60.0,0.105,0.1026,1.0284,0.049,46905.56,42220.308,555.3599999999999,4129.892000000001,0.0,46905.56,67205.84,66650.48,0.8377248167718758
26,56,0.28,60.0,0.115,42600.0,2370.0,Meziani:1984is,0.165,60.0,0.115,0.1126,1.05,0.0462,35283.3,31020.911999999997,987.688,3274.7520000000004,0.0,35283.3,51563.928,50576.292,0.8261589380855547
26,56,0.28,60.0,0.125,33700.0,2250.0,Meziani:1984is,0.155,60.0,0.125,0.1226,1.0715,0.0434,26569.244,22323.964,1509.2999999999995,2736.032,0.0,26569.244,39103.168,37593.92,0.8618227556396454
