Z,A,E0,ThetaDeg,nu,cross,error,dataSet
1,1,2.323750881,30.7674481,1.4615,8.94E+04,3.33E+03,2
1,1,2.324080169,30.74720551,1.4701,8.47E+04,3.17E+03,2
1,1,2.323788102,30.73246318,1.4781,8.85E+04,3.27E+03,2
1,1,2.320727671,30.72943408,1.5228,8.25E+04,3.39E+03,2
1,1,2.319190306,30.745051,1.5292,8.46E+04,3.41E+03,2
1,1,2.318368669,30.7522371,1.5361,8.21E+04,3.38E+03,2
1,1,2.316930035,30.76536739,1.5425,8.01E+04,3.30E+03,2
1,1,2.318435847,30.74053499,1.5495,8.36E+04,3.40E+03,2
1,1,2.317737047,30.74429217,1.5564,8.02E+04,3.35E+03,2
1,1,2.316421678,30.7539735,1.5628,8.15E+04,3.38E+03,2
1,1,2.31515139,30.76241887,1.5692,7.98E+04,3.37E+03,2
1,1,2.314582424,30.76249424,1.5761,8.39E+04,3.46E+03,2
1,1,2.315179379,30.71799746,1.5825,8.23E+04,3.51E+03,2
1,1,2.315061367,30.73807012,1.5894,8.34E+04,3.51E+03,2
1,1,2.314598063,30.73473538,1.5964,8.15E+04,3.51E+03,2
1,1,2.313519715,30.73726952,1.6028,8.29E+04,3.57E+03,2
1,1,2.312480525,30.73856013,1.6092,8.03E+04,3.54E+03,2
1,1,2.31147954,30.73860327,1.6155,8.28E+04,3.57E+03,2
1,1,2.311164498,30.73032676,1.6225,8.43E+04,3.65E+03,2
1,1,2.308321884,30.72596839,1.6587,8.93E+04,4.23E+03,2
1,1,2.306661667,30.75731472,1.664,8.94E+04,4.20E+03,2
1,1,2.306669725,30.73639938,1.6694,8.51E+04,4.12E+03,2
1,1,2.306693552,30.71461956,1.6747,8.72E+04,4.22E+03,2
1,1,2.305112489,30.74376797,1.68,8.28E+04,4.08E+03,2
1,1,2.306174767,30.74080953,1.6859,8.96E+04,4.30E+03,2
1,1,2.304645069,30.76889369,1.6912,8.38E+04,4.19E+03,2
1,1,2.304740327,30.74409076,1.6965,8.22E+04,4.25E+03,2
1,1,2.303262171,30.77076801,1.7019,8.20E+04,4.26E+03,2
1,1,2.303391637,30.74425873,1.7072,8.54E+04,4.41E+03,2
1,1,2.301962961,30.76952224,1.7125,8.94E+04,4.57E+03,2
1,1,2.302125138,30.74127618,1.7179,8.22E+04,4.45E+03,2
1,1,2.30074396,30.76511572,1.7232,8.60E+04,4.54E+03,2
1,1,2.300937407,30.73509814,1.7285,9.00E+04,4.66E+03,2
1,1,2.29960182,30.7574998,1.7338,8.62E+04,4.60E+03,2
1,1,2.415890551,36.99662145,1.0086,7.84E+04,2.32E+03,2
1,1,2.415638562,36.99367284,1.0203,9.12E+04,2.59E+03,2
1,1,2.414453282,36.9893379,1.0315,9.75E+04,2.73E+03,2
1,1,2.410613448,37.04303894,1.0427,9.71E+04,2.70E+03,2
1,1,2.409728999,37.03187788,1.0539,8.86E+04,2.49E+03,2
1,1,2.410046312,37.01595879,1.0656,8.01E+04,2.25E+03,2
1,1,2.410236568,37.00464376,1.0661,7.51E+04,2.10E+03,2
1,1,2.410052137,36.99194645,1.0773,6.73E+04,1.93E+03,2
1,1,2.410052137,36.99194645,1.0773,6.88E+04,1.94E+03,2
1,1,2.407309344,37.03652946,1.0885,6.18E+04,1.79E+03,2
1,1,2.40687355,37.03135983,1.0885,6.15E+04,1.78E+03,2
1,1,2.405688443,37.02539694,1.0986,5.58E+04,1.60E+03,2
1,1,2.406520536,37.00706156,1.0997,5.58E+04,1.65E+03,2
1,1,2.405882308,37.00352856,1.1098,5.22E+04,1.54E+03,2
1,1,2.404730783,37.03818158,1.1114,5.20E+04,1.58E+03,2
1,1,2.402956384,37.04483338,1.1205,5.08E+04,1.49E+03,2
1,1,2.404634474,37.00735578,1.1226,5.18E+04,1.54E+03,2
1,1,2.403393034,37.01693444,1.1317,4.84E+04,1.40E+03,2
1,1,2.402719208,37.02596685,1.1343,4.71E+04,1.47E+03,2
1,1,2.401391968,37.04518712,1.1429,4.65E+04,1.36E+03,2
1,1,2.401392668,37.04674031,1.1461,4.59E+04,1.44E+03,2
1,1,2.401423506,37.01796772,1.1535,4.51E+04,1.37E+03,2
1,1,2.401668396,37.00604276,1.1573,4.47E+04,1.40E+03,2
1,1,2.399697901,37.03983825,1.1647,4.60E+04,1.35E+03,2
1,1,2.399561296,37.02071943,1.1684,4.61E+04,1.42E+03,2
1,1,2.399946788,37.00677243,1.1754,4.70E+04,1.38E+03,2
1,1,2.397604046,37.0318093,1.1796,4.70E+04,1.41E+03,2
1,1,2.397427108,37.02267724,1.186,4.66E+04,1.39E+03,2
1,1,2.397925363,37.00576178,1.193,4.65E+04,1.58E+03,2
1,1,2.395466347,37.04165405,1.1967,4.56E+04,1.36E+03,2
1,1,2.395174253,37.04315819,1.2026,4.78E+04,1.64E+03,2
1,1,2.396668509,36.99289379,1.2079,4.76E+04,1.39E+03,2
1,1,2.394928811,37.02011735,1.2121,4.90E+04,1.63E+03,2
1,1,2.39558573,36.99889011,1.2191,5.01E+04,1.47E+03,2
1,1,2.394764006,36.99467641,1.2217,5.20E+04,1.70E+03,2
1,1,2.39399275,37.00854708,1.2297,5.38E+04,1.52E+03,2
1,1,2.393385447,37.0243977,1.2319,5.33E+04,1.73E+03,2
1,1,2.393392889,36.99413413,1.2415,5.37E+04,1.71E+03,2
1,1,2.391176451,37.01850634,1.251,6.07E+04,1.89E+03,2
1,1,2.389074311,37.04018581,1.2606,6.62E+04,2.05E+03,2
1,1,2.389334045,37.00247463,1.2702,7.49E+04,2.23E+03,2
1,1,2.387428044,37.01895711,1.2798,8.03E+04,2.39E+03,2
1,1,2.386664765,37.03380152,1.2899,8.21E+04,2.41E+03,2
1,1,2.384965382,37.04512672,1.2995,8.14E+04,2.42E+03,2
1,1,2.385536127,36.9976436,1.3091,7.84E+04,2.34E+03,2
1,1,2.384013381,37.00383273,1.3187,7.74E+04,2.35E+03,2
1,1,2.38322306,37.00037888,1.3288,6.99E+04,2.15E+03,2
1,1,2.381888087,37.00131616,1.3384,6.83E+04,2.08E+03,2
1,1,2.379436109,37.03225604,1.3491,6.04E+04,2.01E+03,2
1,1,2.37987418,37.00454357,1.3576,6.24E+04,2.04E+03,2
1,1,2.378302282,37.03067075,1.3662,5.99E+04,1.98E+03,2
1,1,2.378849987,36.99944272,1.3747,6.00E+04,1.97E+03,2
1,1,2.375763547,37.02643733,1.3821,5.85E+04,1.95E+03,2
1,1,2.374407798,37.04692071,1.3907,5.97E+04,1.98E+03,2
1,1,2.375117508,37.01025127,1.3992,6.04E+04,2.00E+03,2
1,1,2.373889816,37.02711602,1.4077,6.11E+04,2.03E+03,2
1,1,2.372099745,37.04927586,1.4157,6.14E+04,2.02E+03,2
1,1,2.371949697,37.00394906,1.4237,6.22E+04,2.08E+03,2
1,1,2.3702822,37.02236541,1.4317,6.48E+04,2.11E+03,2
1,1,2.369312293,37.03184894,1.4402,6.67E+04,2.18E+03,2
1,1,2.368405936,37.03953048,1.4488,6.93E+04,2.25E+03,2
1,1,2.367561507,37.04541541,1.4573,7.34E+04,2.35E+03,2
1,1,2.367023905,36.99729553,1.4647,7.69E+04,2.43E+03,2
1,1,2.366287134,36.99941099,1.4733,7.99E+04,2.50E+03,2
1,1,2.364022235,37.03583268,1.4823,7.86E+04,2.83E+03,2
1,1,2.364357475,37.00541569,1.4898,8.42E+04,2.98E+03,2
1,1,2.362274717,37.03585957,1.4967,8.09E+04,2.89E+03,2
1,1,2.363045962,37.01496276,1.5042,8.26E+04,2.92E+03,2
1,1,2.361056975,37.0427836,1.5111,8.08E+04,2.90E+03,2
1,1,2.360282058,37.02117157,1.5175,7.98E+04,2.91E+03,2
1,1,2.35900979,37.0390138,1.525,7.79E+04,2.84E+03,2
1,1,2.358927135,37.00734049,1.5319,7.66E+04,2.82E+03,2
1,1,2.357117797,37.02953926,1.5388,7.52E+04,2.80E+03,2
1,1,2.357457526,37.00845791,1.5457,7.59E+04,2.86E+03,2
1,1,2.356352933,37.02085142,1.5532,7.63E+04,2.85E+03,2
1,1,2.354672833,37.03904554,1.5601,7.21E+04,2.79E+03,2
1,1,2.354748632,37.00022563,1.5671,6.96E+04,2.77E+03,2
1,1,2.353147262,37.01556332,1.574,6.82E+04,2.76E+03,2
1,1,2.351942847,37.04408086,1.5809,6.80E+04,2.75E+03,2
1,1,2.35104517,37.04968752,1.5884,6.66E+04,2.65E+03,2
1,1,2.349836816,37.0388754,1.5958,6.95E+04,3.21E+03,2
1,1,2.349178351,37.02212351,1.6017,7.08E+04,3.24E+03,2
1,1,2.348542461,37.00419745,1.6076,6.72E+04,3.16E+03,2
1,1,2.348893071,36.99355729,1.6139,6.75E+04,3.16E+03,2
1,1,2.3466648,37.02989666,1.6198,6.62E+04,3.15E+03,2
1,1,2.347061438,37.01758385,1.6262,6.60E+04,3.11E+03,2
1,1,2.34590312,37.00256471,1.6315,6.84E+04,3.20E+03,2
1,1,2.343769263,37.03596532,1.6374,6.90E+04,3.26E+03,2
1,1,2.344229273,37.02096711,1.6438,6.85E+04,3.34E+03,2
1,1,2.342157605,37.05253527,1.6497,6.92E+04,3.31E+03,2
1,1,2.341705037,37.02583324,1.6555,6.79E+04,3.36E+03,2
1,1,2.342223944,37.00810816,1.6619,6.52E+04,3.31E+03,2
1,1,2.340236824,37.03668674,1.6678,6.72E+04,3.35E+03,2
1,1,2.339236158,37.01366415,1.6731,7.17E+04,3.54E+03,2
1,1,2.338256054,37.05111705,1.6795,6.87E+04,3.43E+03,2
1,1,2.337904267,37.01867938,1.6854,6.91E+04,3.46E+03,2
1,1,2.461834938,43.4120204,1.1908,4.90E+04,1.61E+03,2
1,1,2.460055855,43.41932085,1.2004,5.99E+04,1.89E+03,2
1,1,2.458918564,43.41851784,1.2105,6.51E+04,1.85E+03,2
1,1,2.457289811,43.42130524,1.2201,6.13E+04,1.76E+03,2
1,1,2.455733713,43.42184327,1.2297,5.86E+04,1.68E+03,2
1,1,2.454248925,43.4201245,1.2393,5.05E+04,1.56E+03,2
1,1,2.452834125,43.41614079,1.2489,4.46E+04,1.37E+03,2
1,1,2.452058513,43.40385814,1.259,4.11E+04,1.30E+03,2
1,1,2.450780598,43.39528704,1.2686,3.66E+04,1.23E+03,2
1,1,2.449568842,43.38442258,1.2782,3.76E+04,1.21E+03,2
1,1,2.44842202,43.37125351,1.2878,3.51E+04,1.16E+03,2
1,1,2.445947706,43.40689176,1.2979,3.48E+04,1.13E+03,2
1,1,2.44585529,43.3878349,1.3081,3.27E+04,1.09E+03,2
1,1,2.442973876,43.42494105,1.3177,3.24E+04,1.06E+03,2
1,1,2.442099592,43.40245554,1.3273,3.37E+04,1.13E+03,2
1,1,2.441283918,43.37760653,1.3368,3.36E+04,1.10E+03,2
1,1,2.439106939,43.3841266,1.3475,3.35E+04,1.31E+03,2
1,1,2.437940253,43.37795265,1.356,3.47E+04,1.38E+03,2
1,1,2.437160276,43.37559274,1.3646,3.53E+04,1.43E+03,2
1,1,2.435515688,43.37215063,1.3725,3.87E+04,1.43E+03,2
1,1,2.432985821,43.42364747,1.3811,3.96E+04,1.41E+03,2
1,1,2.431446838,43.4166419,1.3891,4.14E+04,1.47E+03,2
1,1,2.430864759,43.40749486,1.3976,4.69E+04,1.63E+03,2
1,1,2.429416479,43.39687249,1.4056,5.09E+04,1.70E+03,2
1,1,2.428922783,43.38427894,1.4141,5.30E+04,1.76E+03,2
1,1,2.425773146,43.42739866,1.4221,5.93E+04,1.91E+03,2
1,1,2.425373985,43.4113596,1.4306,6.39E+04,2.05E+03,2
1,1,2.424107266,43.39340058,1.4386,6.44E+04,2.03E+03,2
1,1,2.423789809,43.37383674,1.4472,6.18E+04,1.99E+03,2
1,1,2.420857242,43.4097282,1.4551,5.71E+04,1.87E+03,2
1,1,2.419720096,43.386089,1.4631,5.67E+04,1.85E+03,2
1,1,2.418382188,43.41234949,1.4722,5.35E+04,1.81E+03,2
1,1,2.416448796,43.4222137,1.4813,4.80E+04,1.88E+03,2
1,1,2.414937949,43.42087685,1.4882,4.95E+04,1.93E+03,2
1,1,2.413786181,43.42573821,1.4951,4.70E+04,1.84E+03,2
1,1,2.412341416,43.42163667,1.502,4.67E+04,1.82E+03,2
1,1,2.411832169,43.41733028,1.5095,4.47E+04,1.79E+03,2
1,1,2.409872467,43.41705773,1.5159,4.55E+04,1.78E+03,2
1,1,2.409424751,43.41015948,1.5234,4.48E+04,1.82E+03,2
1,1,2.40810524,43.40039561,1.5303,4.68E+04,1.82E+03,2
1,1,2.407716839,43.39086026,1.5377,4.78E+04,1.93E+03,2
1,1,2.405877976,43.38488033,1.5441,4.97E+04,1.98E+03,2
1,1,2.405546753,43.37267758,1.5516,5.02E+04,1.97E+03,2
1,1,2.40272503,43.41607003,1.5585,5.31E+04,2.03E+03,2
1,1,2.40245581,43.40127386,1.566,5.50E+04,2.13E+03,2
1,1,2.400737135,43.38949919,1.5724,5.36E+04,2.11E+03,2
1,1,2.400520755,43.37194788,1.5798,6.05E+04,2.25E+03,2
1,1,2.397846413,43.40998569,1.5868,6.27E+04,2.25E+03,2
1,1,2.395474681,43.43035411,1.5942,6.49E+04,2.83E+03,2
1,1,2.396079822,43.37196203,1.6006,6.05E+04,2.69E+03,2
1,1,2.395448863,43.38225709,1.607,6.40E+04,2.80E+03,2
1,1,2.393946055,43.38852966,1.6129,6.71E+04,2.80E+03,2
1,1,2.392466103,43.39376511,1.6187,6.65E+04,2.84E+03,2
1,1,2.391008603,43.39795461,1.6246,6.53E+04,2.87E+03,2
1,1,2.390464985,43.40477551,1.631,6.20E+04,2.79E+03,2
1,1,2.389050586,43.40699346,1.6369,6.36E+04,2.83E+03,2
1,1,2.387657464,43.40813878,1.6427,6.32E+04,2.92E+03,2
1,1,2.386285238,43.4082004,1.6486,6.16E+04,2.85E+03,2
1,1,2.384358029,43.41400108,1.6539,5.89E+04,2.72E+03,2
1,1,2.384490649,43.40948,1.6608,5.87E+04,2.81E+03,2
1,1,2.383178284,43.40638341,1.6667,5.81E+04,2.90E+03,2
1,1,2.381885344,43.40215596,1.6726,5.83E+04,2.83E+03,2
1,1,2.38061147,43.39678323,1.6784,5.53E+04,2.76E+03,2
1,1,2.379356311,43.39025004,1.6843,5.54E+04,2.75E+03,2
1,1,2.376907552,43.42655199,1.6907,5.73E+04,3.00E+03,2
1,1,2.377211998,43.38600333,1.696,5.39E+04,2.82E+03,2
1,1,2.376058738,43.40802838,1.7013,5.53E+04,2.82E+03,2
1,1,2.374922008,43.42955532,1.7067,5.70E+04,2.97E+03,2
1,1,2.374372805,43.38056358,1.7115,5.89E+04,3.01E+03,2
1,1,2.373263539,43.40064676,1.7168,5.89E+04,3.00E+03,2
1,1,2.371597633,43.42711573,1.7216,5.62E+04,2.93E+03,2
1,1,2.371078383,43.37488119,1.7264,5.68E+04,3.03E+03,2
1,1,2.370011327,43.3929708,1.7317,5.68E+04,3.02E+03,2
1,1,2.368959236,43.41054504,1.737,5.93E+04,3.22E+03,2
1,1,4.491559868,13.24973248,0.6526,3.93E+03,1.02E+04,2
1,1,4.467465265,13.32748091,0.6899,5.14E+04,4.87E+03,2
1,1,4.450668678,13.38276293,0.7272,1.17E+05,3.51E+03,2
1,1,4.487341098,13.26269132,0.765,1.97E+05,5.21E+03,2
1,1,4.480510631,13.28467952,0.8024,1.88E+05,4.99E+03,2
1,1,4.476276555,13.28970686,0.8391,1.33E+05,3.65E+03,2
1,1,4.480886986,13.27484851,0.877,9.75E+04,2.73E+03,2
1,1,4.450090793,13.37852785,0.9143,8.05E+04,2.28E+03,2
1,1,4.462676021,13.33556676,0.9516,7.41E+04,2.11E+03,2
1,1,4.455242801,13.36218306,0.9937,6.79E+04,2.09E+03,2
1,1,4.462327136,13.3353658,1.0256,6.91E+04,2.09E+03,2
1,1,4.470463001,13.30366975,1.0571,7.41E+04,2.19E+03,2
1,1,4.4539797,13.36774706,1.0896,8.08E+04,2.35E+03,2
1,1,4.46721733,13.31786259,1.121,1.02E+05,2.87E+03,2
1,1,4.455328079,13.35711798,1.153,1.14E+05,3.18E+03,2
1,1,4.472694419,13.29206497,1.1844,1.08E+05,3.05E+03,2
1,1,4.466542739,13.31100028,1.2164,8.98E+04,2.59E+03,2
1,1,4.464276344,13.32493728,1.2484,8.18E+04,2.38E+03,2
1,1,4.462498242,13.32747053,1.2798,7.84E+04,2.29E+03,2
1,1,4.464487438,13.3174841,1.3118,7.81E+04,2.29E+03,2
1,1,4.467366976,13.30298761,1.3432,8.36E+04,2.44E+03,2
1,1,4.454304831,13.35810438,1.3757,9.02E+04,2.60E+03,2
1,1,4.461654756,13.32705729,1.4072,9.52E+04,2.73E+03,2
1,1,4.452210732,13.35930962,1.4392,1.03E+05,2.94E+03,2
1,1,4.463181406,13.31426436,1.4706,9.88E+04,2.83E+03,2
1,1,4.468330722,13.30146353,1.5068,8.83E+04,2.60E+03,2
1,1,4.454181261,13.34921155,1.5335,8.22E+04,2.45E+03,2
1,1,4.459235812,13.32428056,1.5601,8.28E+04,2.47E+03,2
1,1,4.451966288,13.35854048,1.5878,7.86E+04,2.36E+03,2
1,1,4.459420983,13.32404978,1.6145,7.88E+04,2.37E+03,2
1,1,4.454101662,13.34989633,1.6417,7.58E+04,2.30E+03,2
1,1,4.464755242,13.30377797,1.6688,7.60E+04,2.31E+03,2
1,1,4.460385049,13.31468397,1.6955,7.71E+04,2.34E+03,2
1,1,4.459186349,13.324678,1.7227,7.65E+04,2.33E+03,2
1,1,4.458745196,13.32154085,1.7498,8.02E+04,2.43E+03,2
1,1,4.460048157,13.32175349,1.777,8.04E+04,2.45E+03,2
1,1,4.460809187,13.31235136,1.8037,8.00E+04,2.45E+03,2
1,1,4.451328118,13.34562497,1.8308,8.00E+04,2.46E+03,2
1,1,4.456031258,13.33214486,1.858,7.85E+04,2.43E+03,2
1,1,4.460004191,13.3093458,1.8847,7.80E+04,2.43E+03,2
1,1,4.45604838,13.3326792,1.9124,7.93E+04,2.45E+03,2
1,1,4.456788253,13.32037098,1.9422,7.31E+04,2.36E+03,2
1,1,4.458016357,13.32220083,1.9657,7.55E+04,2.42E+03,2
1,1,4.458443346,13.31473298,1.9886,7.70E+04,2.46E+03,2
1,1,4.459552628,13.30425153,2.0115,7.48E+04,2.41E+03,2
1,1,4.451757479,13.34309367,2.0344,7.72E+04,2.47E+03,2
1,1,4.45431179,13.32637527,2.0573,7.42E+04,2.41E+03,2
1,1,4.458853009,13.31410551,2.0808,7.61E+04,2.46E+03,2
1,1,4.452157121,13.33567808,2.1031,7.32E+04,2.39E+03,2
1,1,4.456447125,13.31093055,2.1261,7.45E+04,2.43E+03,2
1,1,4.453700339,13.33046346,2.1495,7.61E+04,2.49E+03,2
1,1,4.450361017,13.33917172,2.1724,7.47E+04,2.46E+03,2
1,1,4.455245252,13.30962117,2.1948,7.48E+04,2.50E+03,2
1,1,4.454530447,13.32046858,2.2183,7.25E+04,2.44E+03,2
1,1,4.453129991,13.32040006,2.2412,7.34E+04,2.48E+03,2
1,1,4.453683094,13.32576135,2.2646,7.35E+04,2.49E+03,2
1,1,4.452546516,13.32283291,2.287,7.56E+04,2.53E+03,2
1,1,4.451035294,13.33320318,2.3131,7.27E+04,2.54E+03,2
1,1,4.453241799,13.3176949,2.3323,7.17E+04,2.52E+03,2
1,1,4.449401131,13.3320228,2.352,7.55E+04,2.60E+03,2
1,1,4.452301104,13.31297016,2.3712,7.53E+04,2.59E+03,2
1,1,4.450616823,13.33243878,2.3914,7.48E+04,2.60E+03,2
1,1,4.447244573,13.34315424,2.4106,7.32E+04,2.57E+03,2
1,1,4.451097328,13.3191353,2.4298,7.05E+04,2.52E+03,2
1,1,4.449418808,13.32338012,2.4495,7.29E+04,2.58E+03,2
1,1,4.448474171,13.33818883,2.4692,7.40E+04,2.61E+03,2
1,1,4.447606642,13.33864242,2.489,7.35E+04,2.62E+03,2
1,1,4.446231936,13.33975337,2.5081,7.49E+04,2.67E+03,2
1,1,4.446104253,13.33647037,2.5279,7.34E+04,2.67E+03,2
1,1,4.445443587,13.33391688,2.547,7.00E+04,2.59E+03,2
1,1,4.44628172,13.34045408,2.5668,7.32E+04,2.68E+03,2
1,1,4.447126075,13.33210617,2.5865,7.37E+04,2.69E+03,2
1,1,4.447405867,13.32457574,2.6057,7.46E+04,2.72E+03,2
1,1,4.447387424,13.33018854,2.628,7.28E+04,2.56E+03,2
1,1,4.444341268,13.34547033,2.6446,7.19E+04,2.54E+03,2
1,1,4.44796039,13.3278905,2.6616,7.31E+04,2.57E+03,2
1,1,4.445416656,13.34069227,2.6781,7.43E+04,2.60E+03,2
1,1,4.448530776,13.32351862,2.6947,7.07E+04,2.52E+03,2
1,1,4.445351869,13.32168835,2.7106,7.25E+04,2.58E+03,2
1,1,4.443542973,13.33068243,2.7272,7.37E+04,2.61E+03,2
1,1,4.447970674,13.30798239,2.7442,7.30E+04,2.60E+03,2
1,1,4.446571515,13.31474163,2.7607,7.57E+04,2.67E+03,2
1,1,4.445402972,13.32032964,2.7773,7.69E+04,2.73E+03,2
1,1,4.444455597,13.32477048,2.7938,7.35E+04,2.67E+03,2
1,1,4.4437204,13.3280869,2.8103,7.38E+04,2.71E+03,2
1,1,4.443988719,13.32798947,2.8273,7.46E+04,2.73E+03,2
1,1,4.443648593,13.32913121,2.8439,7.36E+04,2.73E+03,2
1,1,4.44349623,13.3292094,2.8604,7.64E+04,2.80E+03,2
1,1,4.443524217,13.32824193,2.8769,7.05E+04,2.65E+03,2
1,1,4.442012315,13.32738092,2.8956,7.34E+04,2.85E+03,2
1,1,4.444093245,13.3232359,2.9099,7.10E+04,2.81E+03,2
1,1,4.440983806,13.34742622,2.9238,7.19E+04,2.84E+03,2
1,1,4.442262782,13.32723562,2.9377,7.63E+04,2.94E+03,2
1,1,4.444647007,13.32124802,2.952,7.30E+04,2.87E+03,2
1,1,4.441730706,13.32585678,2.9659,7.21E+04,2.85E+03,2
1,1,4.44431174,13.31860798,2.9803,7.32E+04,2.92E+03,2
1,1,4.441682445,13.32142485,2.9941,7.54E+04,2.95E+03,2
1,1,4.44021166,13.3390947,3.0085,7.78E+04,3.04E+03,2
1,1,4.44208643,13.31400002,3.0224,7.72E+04,3.05E+03,2
1,1,4.440866225,13.33033205,3.0368,7.43E+04,2.99E+03,2
1,1,4.439785183,13.34609685,3.0512,7.43E+04,3.05E+03,2
1,1,4.441928132,13.31866138,3.065,7.33E+04,3.04E+03,2
1,1,4.441073666,13.33314482,3.0794,7.42E+04,3.10E+03,2
1,1,4.439377406,13.32994987,3.0933,7.74E+04,3.16E+03,2
1,1,4.438039487,13.34530318,3.1071,7.56E+04,3.11E+03,2
1,1,4.476077929,11.04438,0.5135,6.86E+03,8.72E+03,2
1,1,4.414894439,11.20336853,0.5519,8.01E+04,6.97E+03,2
1,1,4.439789369,11.1315674,0.5908,1.80E+05,5.31E+03,2
1,1,4.472229913,11.04827006,0.6297,3.00E+05,7.99E+03,2
1,1,4.440329995,11.12927583,0.6681,2.78E+05,7.45E+03,2
1,1,4.423987599,11.1797092,0.7075,2.00E+05,5.50E+03,2
1,1,4.468701418,11.05123689,0.7459,1.39E+05,3.95E+03,2
1,1,4.46380474,11.06875912,0.7848,1.12E+05,3.27E+03,2
1,1,4.464157062,11.06282929,0.8237,9.66E+04,2.87E+03,2
1,1,4.436564588,11.14257252,0.8674,8.82E+04,2.51E+03,2
1,1,4.432609058,11.14849372,0.8999,9.27E+04,2.61E+03,2
1,1,4.437571238,11.14020112,0.9334,9.62E+04,2.68E+03,2
1,1,4.441682626,11.12299655,0.9659,1.07E+05,2.93E+03,2
1,1,4.453626701,11.09457201,0.9995,1.31E+05,3.53E+03,2
1,1,4.464046837,11.05895011,1.032,1.47E+05,3.94E+03,2
1,1,4.443515499,11.1230115,1.0651,1.33E+05,3.59E+03,2
1,1,4.461724375,11.06522285,1.0981,1.17E+05,3.19E+03,2
1,1,4.4472531,11.10137123,1.1306,1.06E+05,2.91E+03,2
1,1,4.441427013,11.12456896,1.1642,1.00E+05,2.78E+03,2
1,1,4.435462196,11.13642,1.1967,1.01E+05,2.81E+03,2
1,1,4.436931956,11.13834723,1.2303,1.05E+05,2.91E+03,2
1,1,4.437524593,11.13059273,1.2628,1.11E+05,3.07E+03,2
1,1,4.444650799,11.11542711,1.2963,1.20E+05,3.28E+03,2
1,1,4.450384409,11.09179533,1.3288,1.27E+05,3.46E+03,2
1,1,4.436892564,11.1384829,1.3619,1.19E+05,3.26E+03,2
1,1,4.434517406,11.12542083,1.3987,1.07E+05,3.14E+03,2
1,1,4.4382343,11.12172385,1.4269,9.91E+04,2.95E+03,2
1,1,4.442768485,11.10429566,1.4551,9.55E+04,2.87E+03,2
1,1,4.447445302,11.08524264,1.4829,9.33E+04,2.81E+03,2
1,1,4.436184336,11.12862282,1.5111,9.13E+04,2.77E+03,2
1,1,4.445326497,11.09626257,1.5393,9.33E+04,2.82E+03,2
1,1,4.436259956,11.12062266,1.5671,9.10E+04,2.77E+03,2
1,1,4.448626412,11.08921853,1.5953,9.39E+04,2.84E+03,2
1,1,4.444344533,11.09936246,1.6235,9.17E+04,2.80E+03,2
1,1,4.440652003,11.10664694,1.6513,9.76E+04,2.96E+03,2
1,1,4.438651097,11.10845772,1.679,9.55E+04,2.92E+03,2
1,1,4.441215563,11.10964523,1.7077,9.57E+04,2.95E+03,2
1,1,4.442111924,11.10188199,1.7354,9.10E+04,2.84E+03,2
1,1,4.444289529,11.08972029,1.7632,9.38E+04,2.92E+03,2
1,1,4.449367601,11.08141521,1.7914,9.18E+04,2.88E+03,2
1,1,4.441712299,11.10321044,1.8196,9.08E+04,2.86E+03,2
1,1,4.442775325,11.10253996,1.8511,8.97E+04,2.62E+03,2
1,1,4.441055274,11.10711519,1.8745,8.61E+04,2.54E+03,2
1,1,4.44140983,11.10575762,1.8985,8.87E+04,2.60E+03,2
1,1,4.442621435,11.10141436,1.9225,8.77E+04,2.58E+03,2
1,1,4.443520503,11.09692066,1.9459,8.70E+04,2.57E+03,2
1,1,4.446277585,11.08706358,1.9699,8.76E+04,2.58E+03,2
1,1,4.438916368,11.11275141,1.9939,8.57E+04,2.54E+03,2
1,1,4.443250045,11.09724123,2.0179,8.85E+04,2.62E+03,2
1,1,4.436859109,11.11865295,2.0413,8.75E+04,2.60E+03,2
1,1,4.442552699,11.09806501,2.0653,8.83E+04,2.63E+03,2
1,1,4.439005665,11.11069473,2.0893,8.41E+04,2.54E+03,2
1,1,4.445863293,11.08557462,2.1133,8.50E+04,2.58E+03,2
1,1,4.442826593,11.09510009,2.1367,8.41E+04,2.57E+03,2
1,1,4.44164497,11.09920857,2.1607,8.27E+04,2.54E+03,2
1,1,4.441222243,11.10055174,2.1847,8.72E+04,2.66E+03,2
1,1,4.440504479,11.10168942,2.2081,8.60E+04,2.63E+03,2
1,1,4.439050931,11.11503651,2.2353,8.49E+04,3.02E+03,2
1,1,4.442042056,11.09403768,2.2556,8.37E+04,3.00E+03,2
1,1,4.437723941,11.11617121,2.2758,8.54E+04,3.04E+03,2
1,1,4.44152788,11.09169987,2.2961,8.52E+04,3.04E+03,2
1,1,4.438281737,11.10996434,2.3163,8.58E+04,3.05E+03,2
1,1,4.443160543,11.09680229,2.3366,8.53E+04,3.07E+03,2
1,1,4.440522005,11.09693704,2.3568,8.39E+04,3.03E+03,2
1,1,4.438753527,11.10981925,2.3771,8.12E+04,2.97E+03,2
1,1,4.43619936,11.1081833,2.3968,8.69E+04,3.13E+03,2
1,1,4.436319455,11.11524644,2.4176,8.46E+04,3.10E+03,2
1,1,4.434688436,11.10979906,2.4373,8.25E+04,3.08E+03,2
1,1,4.435646231,11.11359879,2.4581,8.15E+04,3.08E+03,2
