Z,A,E0,ThetaDeg,nu,cross,error,dataSet,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,4.6289,25.0,1.5907,101.0,2.06,E04001,100.30799999999999,28.808,66.14399999999999,5.4079999999999995,0.0,100.30799999999999,1.0068987518443195
26,56,4.6289,25.0,1.5907,98.2,1.94,E04001,100.30799999999999,28.808,66.14399999999999,5.4079999999999995,0.0,100.30799999999999,0.9789847270407147
26,56,4.6289,25.0,1.6052,109.0,2.22,E04001,105.09199999999998,28.235999999999994,71.5,5.4079999999999995,0.0,105.09199999999998,1.037186465192403
26,56,4.6289,25.0,1.6052,107.0,1.98,E04001,105.09199999999998,28.235999999999994,71.5,5.4079999999999995,0.0,105.09199999999998,1.0181555208769462
26,56,4.6289,25.0,1.6198,113.0,2.0,E04001,110.08399999999999,27.612,77.11599999999999,5.4079999999999995,0.0,110.08399999999999,1.0264888630500346
26,56,4.6289,25.0,1.6344,118.0,2.02,E04001,115.232,26.884,82.992,5.356,0.0,115.232,1.0240211052485422
26,56,4.6289,25.0,1.649,121.0,2.04,E04001,120.536,26.155999999999995,89.07599999999998,5.303999999999999,0.0,120.536,1.0038494723568063
26,56,4.6289,25.0,1.6636,124.0,2.06,E04001,125.99599999999997,25.375999999999998,95.41999999999999,5.2,0.0,125.99599999999997,0.9841582272453097
26,56,4.6289,25.0,1.6781,131.0,2.14,E04001,131.61199999999997,24.596,101.972,5.0440000000000005,0.0,131.61199999999997,0.9953499680880166
26,56,4.6289,25.0,1.6927,139.0,2.21,E04001,137.43599999999998,23.764,108.78399999999999,4.94,0.0,137.43599999999998,1.0113798422538491
26,56,4.6289,25.0,1.7073,144.0,2.25,E04001,143.46800000000002,22.88,115.80399999999997,4.784,0.0,143.46800000000002,1.0037081439763569
26,56,4.6289,25.0,1.7219,149.0,2.32,E04001,149.708,22.048,123.08399999999999,4.576,0.0,149.708,0.9952707938119539
26,56,4.6289,25.0,1.7364,155.0,2.36,E04001,156.10399999999998,21.215999999999998,130.468,4.42,0.0,156.10399999999998,0.9929277917285912
26,56,4.6289,25.0,1.751,167.0,2.47,E04001,162.708,20.384,138.112,4.212,0.0,162.708,1.0263785431570667
26,56,4.6289,25.0,1.7656,172.0,2.51,E04001,169.51999999999998,19.552,145.96399999999997,4.004,0.0,169.51999999999998,1.0146295422369043
26,56,4.6289,25.0,1.7802,180.0,2.58,E04001,176.54,18.772,154.02399999999997,3.7959999999999994,0.0,176.54,1.0195989577432878
26,56,4.6289,25.0,1.7948,185.0,2.63,E04001,183.82,17.939999999999998,162.23999999999998,3.587999999999999,0.0,183.82,1.0064193232510064
26,56,4.6289,25.0,1.8093,200.0,2.77,E04001,191.152,17.212,170.55999999999997,3.379999999999999,0.0,191.152,1.0462877709885328
26,56,4.6289,25.0,1.8239,210.0,2.85,E04001,198.79599999999996,16.484,179.14000000000001,3.1719999999999997,0.0,198.79599999999996,1.0563592828829556
26,56,4.6289,25.0,1.8385,212.0,2.85,E04001,206.54399999999998,15.756,187.82399999999998,2.964,0.0,206.54399999999998,1.026415678983655
26,56,4.6289,25.0,1.8531,222.0,2.92,E04001,214.552,15.079999999999997,196.71599999999998,2.756,0.0,214.552,1.0347141951601477
26,56,4.6289,25.0,1.8676,229.0,2.96,E04001,222.612,14.404,205.66,2.548,0.0,222.612,1.0286956677986812
26,56,4.6289,25.0,1.8822,234.0,2.97,E04001,230.88,13.78,214.76,2.34,0.0,230.88,1.0135135135135136
26,56,4.6289,25.0,1.8968,250.0,3.12,E04001,239.304,13.155999999999999,223.964,2.1839999999999997,0.0,239.304,1.0446962858957645
26,56,4.6289,25.0,1.9114,254.0,3.16,E04001,247.88400000000001,12.584,233.32399999999998,1.9759999999999998,0.0,247.88400000000001,1.0246728308402318
26,56,4.6289,25.0,1.926,265.0,3.3,E04001,256.568,12.012,242.788,1.8199999999999996,0.0,256.568,1.0328645817093325
26,56,4.6289,25.0,1.926,270.0,4.22,E04001,256.568,12.012,242.788,1.8199999999999996,0.0,256.568,1.0523525926849802
26,56,4.6289,25.0,1.9405,277.0,3.46,E04001,265.356,11.491999999999999,252.252,1.6119999999999999,0.0,265.356,1.0438806735103032
26,56,4.6289,25.0,1.9405,282.0,4.1,E04001,265.356,11.491999999999999,252.252,1.6119999999999999,0.0,265.356,1.0627232849455073
26,56,4.6289,25.0,1.9551,292.0,3.67,E04001,274.3,10.972,261.87199999999996,1.456,0.0,274.3,1.0645278891724388
26,56,4.6289,25.0,1.9551,291.0,4.0,E04001,274.3,10.972,261.87199999999996,1.456,0.0,274.3,1.060882245716369
26,56,4.6289,25.0,1.9697,305.0,3.86,E04001,283.348,10.504000000000001,271.544,1.3,0.0,283.348,1.076414867936248
26,56,4.6289,25.0,1.9697,301.0,3.95,E04001,283.348,10.504000000000001,271.544,1.3,0.0,283.348,1.0622979516354447
26,56,4.6289,25.0,1.9843,316.0,3.99,E04001,292.448,10.035999999999998,281.268,1.144,0.0,292.448,1.0805339752708174
26,56,4.6289,25.0,1.9988,317.0,3.92,E04001,301.59999999999997,9.568,290.99199999999996,1.0399999999999998,0.0,301.59999999999997,1.0510610079575597
26,56,4.6289,25.0,2.0134,325.0,3.94,E04001,310.908,9.152,300.872,0.884,0.0,310.908,1.0453253052349891
26,56,4.6289,25.0,2.028,334.0,4.01,E04001,320.26800000000003,8.735999999999999,310.752,0.78,0.0,320.26800000000003,1.0428765908551587
26,56,4.6289,25.0,2.0426,348.0,4.08,E04001,329.67999999999995,8.372,320.63199999999995,0.6759999999999999,0.0,329.67999999999995,1.055569036641592
26,56,4.6289,25.0,2.0571,341.0,3.98,E04001,339.03999999999996,8.008,330.46,0.572,0.0,339.03999999999996,1.0057810287871638
26,56,4.6289,25.0,2.0717,357.0,4.12,E04001,348.5559999999999,7.643999999999998,340.39199999999994,0.5199999999999999,0.0,348.5559999999999,1.0242256624473545
26,56,4.6289,25.0,2.0863,373.0,4.21,E04001,358.072,7.2799999999999985,350.32399999999996,0.416,0.0,358.072,1.0416899394535177
26,56,4.6289,25.0,2.1009,385.0,4.28,E04001,367.58799999999997,6.968,360.256,0.364,0.0,367.58799999999997,1.0473682492355574
26,56,4.6289,25.0,2.1155,387.0,4.23,E04001,377.104,6.656,370.13599999999997,0.312,0.0,377.104,1.0262420976706692
26,56,4.6289,25.0,2.13,408.0,4.38,E04001,386.61999999999995,6.396000000000001,379.96399999999994,0.25999999999999995,0.0,386.61999999999995,1.0552997775593607
26,56,4.6289,25.0,2.1446,425.0,4.52,E04001,396.13599999999997,6.084,389.844,0.208,0.0,396.13599999999997,1.0728638649352749
26,56,4.6289,25.0,2.1592,432.0,4.52,E04001,405.65199999999993,5.824,399.67199999999997,0.156,0.0,405.65199999999993,1.0649522250599037
26,56,4.6289,25.0,2.1738,440.0,4.55,E04001,415.116,5.564,409.39599999999996,0.156,0.0,415.116,1.0599446901588954
26,56,4.6289,25.0,2.1883,444.0,4.56,E04001,424.5279999999999,5.356,419.06800000000004,0.104,0.0,424.5279999999999,1.045867410394603
26,56,4.6289,25.0,2.2029,456.0,4.61,E04001,433.94000000000005,5.096,428.74,0.104,0.0,433.94000000000005,1.0508365211780428
26,56,4.6289,25.0,2.2175,474.0,4.72,E04001,443.3,4.888,438.35999999999996,0.052,0.0,443.3,1.0692533273178435
26,56,4.6289,25.0,2.2321,479.0,4.77,E04001,452.556,4.68,447.8760000000001,0.052,0.0,452.556,1.058432547574223
26,56,4.6289,25.0,2.2467,492.0,4.92,E04001,461.864,4.4719999999999995,457.3399999999999,0.052,0.0,461.864,1.0652486446226594
26,56,4.6289,25.0,2.2467,494.0,6.75,E04001,461.864,4.4719999999999995,457.3399999999999,0.052,0.0,461.864,1.069578923665841
26,56,4.6289,25.0,2.2612,503.0,5.09,E04001,470.96399999999994,4.263999999999999,466.69999999999993,0.052,0.0,470.96399999999994,1.068022184285848
26,56,4.6289,25.0,2.2612,498.0,6.36,E04001,470.96399999999994,4.263999999999999,466.69999999999993,0.052,0.0,470.96399999999994,1.057405661579229
26,56,4.6289,25.0,2.2758,519.0,5.37,E04001,480.0640000000001,4.055999999999999,475.956,0.0,0.0,480.0640000000001,1.0811058525529929
26,56,4.6289,25.0,2.2758,497.0,6.03,E04001,480.0640000000001,4.055999999999999,475.956,0.0,0.0,480.0640000000001,1.0352786295160643
26,56,4.6289,25.0,2.2904,525.0,5.97,E04001,489.1119999999999,3.8999999999999995,485.16,0.0,0.0,489.1119999999999,1.0733737875987506
26,56,4.6289,25.0,2.305,529.0,5.85,E04001,498.0559999999999,3.744,494.31199999999995,0.0,0.0,498.0559999999999,1.0621295597282234
26,56,4.6289,25.0,2.3195,535.0,5.81,E04001,506.84399999999994,3.536,503.25600000000003,0.0,0.0,506.84399999999994,1.0555516095682302
26,56,4.6289,25.0,2.3341,542.0,5.83,E04001,515.632,3.379999999999999,512.1999999999999,0.0,0.0,515.632,1.051137245167096
26,56,4.6289,25.0,2.3487,553.0,5.9,E04001,524.316,3.276,521.04,0.0,0.0,524.316,1.054707466489674
26,56,4.6289,25.0,2.3633,544.0,5.76,E04001,532.896,3.12,529.776,0.0,0.0,532.896,1.020837086410857
26,56,4.6289,25.0,2.3779,567.0,5.92,E04001,541.372,2.964,538.3559999999999,0.0,0.0,541.372,1.0473389831760787
26,56,4.6289,25.0,2.3924,569.0,5.91,E04001,549.692,2.86,546.832,0.0,0.0,549.692,1.035125124615239
26,56,4.6289,25.0,2.407,575.0,5.93,E04001,557.9599999999999,2.7039999999999997,555.2560000000001,0.0,0.0,557.9599999999999,1.0305398236432721
26,56,4.6289,25.0,2.4216,579.0,5.89,E04001,566.124,2.6,563.5239999999999,0.0,0.0,566.124,1.0227441337940097
26,56,4.6289,25.0,2.4362,594.0,5.99,E04001,574.184,2.496,571.688,0.0,0.0,574.184,1.034511585136472
26,56,4.6289,25.0,2.4507,613.0,6.12,E04001,582.036,2.34,579.696,0.0,0.0,582.036,1.0531994584527418
26,56,4.6289,25.0,2.4653,628.0,6.19,E04001,589.8879999999999,2.2359999999999998,587.6519999999999,0.0,0.0,589.8879999999999,1.0646088749050668
26,56,4.6289,25.0,2.4799,629.0,6.17,E04001,597.636,2.1319999999999997,595.4519999999999,0.0,0.0,597.636,1.052480104946824
26,56,4.6289,25.0,2.4945,636.0,6.18,E04001,605.228,2.0279999999999996,603.1479999999999,0.0,0.0,605.228,1.0508436490050033
26,56,4.6289,25.0,2.5091,653.0,6.31,E04001,612.7159999999999,1.9759999999999998,610.7399999999999,0.0,0.0,612.7159999999999,1.0657466101750241
26,56,4.6289,25.0,2.5236,654.0,6.36,E04001,620.048,1.872,618.1759999999999,0.0,0.0,620.048,1.0547570510670141
26,56,4.6289,25.0,2.5382,658.0,6.54,E04001,627.328,1.768,625.508,0.0,0.0,627.328,1.0488930830442766
26,56,4.6289,25.0,2.5528,673.0,6.91,E04001,634.452,1.716,632.7879999999999,0.0,0.0,634.452,1.0607579454395288
26,56,4.6289,25.0,2.5674,690.0,7.36,E04001,641.472,1.6119999999999999,639.8599999999999,0.0,0.0,641.472,1.0756510026938042
26,56,5.15,11.97,1.2299,16300.0,247.0,E04001,15644.823999999999,387.24399999999997,15257.424,0.156,0.0,15644.823999999999,1.041878131706691
26,56,5.15,11.97,1.249,16600.0,242.0,E04001,15730.259999999998,352.352,15377.855999999998,0.052,0.0,15730.259999999998,1.0552908852110519
26,56,5.15,11.97,1.268,16700.0,237.0,E04001,15813.668000000001,320.78799999999995,15492.828,0.052,0.0,15813.668000000001,1.0560484765457323
26,56,5.15,11.97,1.287,17000.0,236.0,E04001,15885.375999999998,292.03200000000004,15593.344,0.0,0.0,15885.375999999998,1.0701666740529152
26,56,5.15,11.97,1.3061,17000.0,233.0,E04001,15948.867999999999,265.77199999999993,15683.043999999998,0.0,0.0,15948.867999999999,1.0659063702828315
26,56,5.15,11.97,1.3251,17200.0,237.0,E04001,16003.831999999997,241.956,15761.823999999997,0.0,0.0,16003.831999999997,1.0747425991475044
26,56,5.15,11.97,1.3442,17200.0,235.0,E04001,16055.728,220.16799999999998,15835.560000000001,0.0,0.0,16055.728,1.0712687708710562
26,56,5.15,11.97,1.3632,17200.0,235.0,E04001,16098.523999999998,200.45999999999998,15898.064000000002,0.0,0.0,16098.523999999998,1.0684209310120607
26,56,5.15,11.97,1.3823,17400.0,237.0,E04001,16130.295999999998,182.364,15947.931999999997,0.0,0.0,16130.295999999998,1.0787154804846733
26,56,5.15,11.97,1.4013,17300.0,235.0,E04001,16152.656,165.932,15986.724,0.0,0.0,16152.656,1.0710312904577426
26,56,5.15,11.97,1.4203,17500.0,237.0,E04001,16166.228,151.00799999999998,16015.271999999999,0.0,0.0,16166.228,1.0825035994791117
26,56,5.15,11.97,1.4394,17400.0,236.0,E04001,16171.116,137.28,16033.835999999998,0.0,0.0,16171.116,1.0759925289015304
26,56,5.15,11.97,1.4584,17300.0,234.0,E04001,16167.475999999999,124.85199999999998,16042.676,0.0,0.0,16167.475999999999,1.070049524118669
26,56,5.15,11.97,1.4775,17500.0,236.0,E04001,16155.776,113.41199999999999,16042.312,0.0,0.0,16155.776,1.0832039265709057
26,56,5.15,11.97,1.4965,17400.0,234.0,E04001,16136.223999999998,103.064,16033.16,0.0,0.0,16136.223999999998,1.0783191904128253
26,56,5.15,11.97,1.5155,17400.0,234.0,E04001,16109.132,93.6,16015.532000000003,0.0,0.0,16109.132,1.0801326849888622
26,56,5.15,11.97,1.5346,17200.0,232.0,E04001,16074.604000000001,84.916,15989.687999999998,0.0,0.0,16074.604000000001,1.0700108071091516
26,56,5.15,11.97,1.5536,17200.0,231.0,E04001,16033.576000000001,77.064,15956.511999999999,0.0,0.0,16033.576000000001,1.0727488365664652
26,56,5.15,11.97,1.5727,17000.0,229.0,E04001,15985.839999999998,69.836,15916.056000000002,0.0,0.0,15985.839999999998,1.0634411454136912
26,56,5.15,11.97,1.5917,17100.0,229.0,E04001,15932.436,63.284,15869.152,0.0,0.0,15932.436,1.0732822024202702
26,56,5.15,11.97,1.6108,17000.0,227.0,E04001,15873.104000000001,57.251999999999995,15815.851999999999,0.0,0.0,15873.104000000001,1.070994053841013
26,56,5.15,11.97,1.6298,16900.0,226.0,E04001,15808.988,51.79199999999999,15757.144,0.0,0.0,15808.988,1.0690121341100391
26,56,5.15,11.97,1.6488,16700.0,224.0,E04001,15740.035999999998,46.852000000000004,15693.235999999999,0.0,0.0,15740.035999999998,1.0609886788060714
26,56,5.15,11.97,1.6679,16600.0,222.0,E04001,15666.248,42.275999999999996,15623.971999999996,0.0,0.0,15666.248,1.0596027842786608
26,56,5.15,11.97,1.6869,16700.0,224.0,E04001,15588.144,38.11599999999999,15550.027999999998,0.0,0.0,15588.144,1.0713270290549022
26,56,5.15,11.97,1.706,16500.0,221.0,E04001,15507.076000000001,34.32,15472.756,0.0,0.0,15507.076000000001,1.0640303820010941
26,56,5.15,11.97,1.725,16400.0,219.0,E04001,15424.031999999997,30.887999999999998,15393.144,0.0,0.0,15424.031999999997,1.0632758023323605
26,56,5.15,11.97,1.7441,16500.0,217.0,E04001,15337.556000000002,27.767999999999997,15309.787999999999,0.0,0.0,15337.556000000002,1.0757906931195556
26,56,5.15,11.97,1.7631,16400.0,218.0,E04001,15248.843999999997,24.907999999999994,15223.935999999996,0.0,0.0,15248.843999999997,1.0754913618370023
26,56,5.15,11.97,1.7821,16100.0,216.0,E04001,15157.168000000001,22.307999999999996,15134.859999999999,0.0,0.0,15157.168000000001,1.062203704544279
26,56,5.15,11.97,1.8012,16300.0,218.0,E04001,15063.516000000003,19.968,15043.547999999997,0.0,0.0,15063.516000000003,1.0820846872669034
26,56,5.15,11.97,1.8202,15900.0,216.0,E04001,14969.187999999998,17.836,14951.351999999999,0.0,0.0,14969.187999999998,1.0621818631712021
26,56,5.15,11.97,1.8393,16100.0,221.0,E04001,14872.676000000001,15.86,14856.815999999999,0.0,0.0,14872.676000000001,1.0825220693303612
26,56,5.15,11.97,1.8583,15800.0,224.0,E04001,14774.863999999998,14.091999999999999,14760.771999999999,0.0,0.0,14774.863999999998,1.0693837858676738
26,56,5.15,11.97,1.8773,15800.0,245.0,E04001,14676.375999999998,12.531999999999998,14663.896,0.0,0.0,14676.375999999998,1.076560044523253
26,56,5.15,11.97,1.8964,15600.0,242.0,E04001,14576.952,11.075999999999999,14565.875999999998,0.0,0.0,14576.952,1.070182573146979
26,56,5.15,11.97,1.9154,15300.0,239.0,E04001,14477.112000000001,9.776,14467.387999999997,0.0,0.0,14477.112000000001,1.0568406184879966
26,56,5.15,11.97,1.9345,15400.0,240.0,E04001,14375.867999999999,8.58,14367.339999999998,0.0,0.0,14375.867999999999,1.0712396635806618
26,56,5.15,11.97,1.9535,15300.0,239.0,E04001,14275.456,7.488,14267.967999999999,0.0,0.0,14275.456,1.0717696163260915
26,56,5.15,11.97,1.9726,15300.0,239.0,E04001,14174.055999999997,6.552,14167.555999999997,0.0,0.0,14174.055999999997,1.0794369656787022
26,56,5.15,11.97,1.9916,15300.0,239.0,E04001,14072.708,5.668000000000001,14067.039999999997,0.0,0.0,14072.708,1.0872107912705926
26,56,5.15,11.97,2.0106,14900.0,234.0,E04001,13971.828,4.94,13966.887999999997,0.0,0.0,13971.828,1.0664316795196735
26,56,5.15,11.97,2.0297,15100.0,235.0,E04001,13870.22,4.212,13866.007999999998,0.0,0.0,13870.22,1.088663337712019
26,56,5.15,11.97,2.0487,14900.0,234.0,E04001,13769.235999999999,3.587999999999999,13765.596000000001,0.0,0.0,13769.235999999999,1.0821224939422929
26,56,5.15,11.97,2.0678,14900.0,233.0,E04001,13668.148,3.0679999999999996,13665.080000000002,0.0,0.0,13668.148,1.0901257434438083
26,56,5.15,11.97,2.0868,14500.0,227.0,E04001,13567.632,2.6,13565.031999999997,0.0,0.0,13567.632,1.0687200242459407
26,56,5.15,11.97,2.1059,14500.0,226.0,E04001,13467.323999999999,2.1319999999999997,13465.14,0.0,0.0,13467.323999999999,1.0766801184853056
26,56,5.15,11.97,2.1249,14300.0,224.0,E04001,13367.847999999998,1.768,13366.079999999996,0.0,0.0,13367.847999999998,1.0697308946062225
26,56,5.15,11.97,2.1439,14500.0,227.0,E04001,13268.891999999998,1.456,13267.435999999998,0.0,0.0,13268.891999999998,1.0927815223757946
26,56,5.15,11.97,2.163,14400.0,225.0,E04001,13170.196,1.144,13168.999999999996,0.0,0.0,13170.196,1.0933778054631837
26,56,5.15,11.97,2.182,14100.0,226.0,E04001,13072.488,0.936,13071.551999999998,0.0,0.0,13072.488,1.0786011048547148
26,56,5.15,11.97,2.2011,14200.0,235.0,E04001,12975.195999999998,0.728,12974.468,0.0,0.0,12975.195999999998,1.0943957994931253
26,56,5.15,11.97,2.2201,14200.0,245.0,E04001,12879.048,0.5199999999999999,12878.475999999997,0.0,0.0,12879.048,1.1025659660558762
26,56,5.15,11.97,2.2391,13800.0,247.0,E04001,12783.887999999997,0.416,12783.472,0.0,0.0,12783.887999999997,1.0794838002335443
26,56,5.15,11.97,2.2582,14000.0,272.0,E04001,12688.988,0.25999999999999995,12688.728,0.0,0.0,12688.988,1.1033188777544751
26,56,5.15,11.97,2.2772,13300.0,305.0,E04001,12595.648,0.156,12595.492,0.0,0.0,12595.648,1.0559202670636716
26,56,5.15,17.975,1.2349,581.0,21.2,E04001,595.3999999999999,202.48799999999997,344.448,48.46399999999999,0.0,595.3999999999999,0.975814578434666
26,56,5.15,17.975,1.2517,601.0,20.3,E04001,616.7719999999999,195.10399999999998,374.14,47.58,0.0,616.7719999999999,0.9744281517319205
26,56,5.15,17.975,1.2686,637.0,19.7,E04001,638.456,187.2,404.87199999999996,46.332,0.0,638.456,0.9977194982896237
26,56,5.15,17.975,1.2854,674.0,19.4,E04001,660.2959999999998,179.14000000000001,436.38399999999996,44.772,0.0,660.2959999999998,1.020754328361826
26,56,5.15,17.975,1.3022,674.0,18.6,E04001,682.6039999999999,170.87199999999999,468.78,42.952,0.0,682.6039999999999,0.9873953273054363
26,56,5.15,17.975,1.319,718.0,18.6,E04001,705.4319999999999,162.60399999999998,501.956,40.924,0.0,705.4319999999999,1.0178160332959096
26,56,5.15,17.975,1.3358,738.0,19.0,E04001,728.832,154.38799999999998,535.808,38.635999999999996,0.0,728.832,1.0125790305584825
26,56,5.15,17.975,1.3526,771.0,18.6,E04001,752.8559999999999,146.27599999999998,570.3359999999999,36.244,0.0,752.8559999999999,1.0241002263381047
26,56,5.15,17.975,1.3694,821.0,19.4,E04001,777.5559999999998,138.42399999999998,605.384,33.696,0.0,777.5559999999998,1.055872503073734
26,56,5.15,17.975,1.3862,837.0,19.6,E04001,802.8800000000001,130.832,640.952,31.147999999999996,0.0,802.8800000000001,1.0424970107612592
26,56,5.15,17.975,1.4031,878.0,20.3,E04001,829.0879999999999,123.44799999999998,677.0919999999999,28.548000000000002,0.0,829.0879999999999,1.0589949438419084
26,56,5.15,17.975,1.4199,886.0,20.5,E04001,855.868,116.428,713.3879999999999,26.0,0.0,855.868,1.0352063635981248
26,56,5.15,17.975,1.4367,905.0,20.7,E04001,883.3759999999999,109.77199999999999,750.1,23.555999999999997,0.0,883.3759999999999,1.0244788176269224
26,56,5.15,17.975,1.4535,950.0,21.4,E04001,911.56,103.42799999999998,786.968,21.164,0.0,911.56,1.0421694677256572
26,56,5.15,17.975,1.4703,967.0,21.6,E04001,940.3159999999998,97.39599999999999,824.0439999999999,18.875999999999998,0.0,940.3159999999998,1.0283776943070204
26,56,5.15,17.975,1.4871,1030.0,22.5,E04001,969.592,91.728,861.1199999999998,16.744,0.0,969.592,1.0623024942450021
26,56,5.15,17.975,1.5039,1080.0,23.1,E04001,999.5439999999999,86.32,898.404,14.768,0.0,999.5439999999999,1.0804927046733313
26,56,5.15,17.975,1.5207,1090.0,23.3,E04001,1029.912,81.276,935.7399999999999,12.947999999999997,0.0,1029.912,1.0583428487094042
26,56,5.15,17.975,1.5376,1140.0,24.1,E04001,1060.904,76.44,973.1799999999998,11.283999999999999,0.0,1060.904,1.0745552849268172
26,56,5.15,17.975,1.5544,1170.0,24.4,E04001,1092.104,71.968,1010.3599999999999,9.723999999999998,0.0,1092.104,1.0713265403294925
26,56,5.15,17.975,1.5712,1180.0,24.5,E04001,1123.564,67.75599999999999,1047.436,8.372,0.0,1123.564,1.050229448433734
26,56,5.15,17.975,1.588,1190.0,24.6,E04001,1155.2319999999997,63.803999999999995,1084.3039999999999,7.123999999999998,0.0,1155.2319999999997,1.0300961192210745
26,56,5.15,17.975,1.6048,1220.0,24.9,E04001,1187.0559999999998,60.059999999999995,1120.9639999999997,6.032,0.0,1187.0559999999998,1.0277526923750862
26,56,5.15,17.975,1.6216,1290.0,25.8,E04001,1218.9839999999997,56.576,1157.3639999999996,5.0440000000000005,0.0,1218.9839999999997,1.05825835285779
26,56,5.15,17.975,1.6384,1320.0,26.1,E04001,1250.912,53.3,1193.452,4.212,0.0,1250.912,1.055230104116037
26,56,5.15,17.975,1.6552,1340.0,26.3,E04001,1282.892,50.18000000000001,1229.28,3.484,0.0,1282.892,1.0445150488115913
26,56,5.15,17.975,1.6721,1380.0,26.7,E04001,1314.9759999999999,47.268,1264.8999999999999,2.86,0.0,1314.9759999999999,1.0494488112330569
26,56,5.15,17.975,1.6889,1410.0,27.0,E04001,1346.7479999999998,44.56399999999999,1299.896,2.288,0.0,1346.7479999999998,1.0469664703418904
26,56,5.15,17.975,1.7057,1450.0,28.0,E04001,1378.2600000000002,41.96399999999999,1334.4239999999998,1.872,0.0,1378.2600000000002,1.0520511369407803
26,56,5.15,17.975,1.7225,1510.0,29.3,E04001,1409.4599999999998,39.571999999999996,1368.4319999999998,1.456,0.0,1409.4599999999998,1.0713322832857974
26,56,5.15,17.975,1.7393,1560.0,30.4,E04001,1440.3999999999999,37.28399999999999,1401.9719999999998,1.144,0.0,1440.3999999999999,1.0830324909747293
26,56,5.15,17.975,1.7561,1580.0,31.3,E04001,1470.9759999999999,35.20399999999999,1434.8880000000001,0.884,0.0,1470.9759999999999,1.0741167768882702
26,56,5.15,17.975,1.7729,1670.0,33.3,E04001,1501.292,33.176,1467.4399999999998,0.6759999999999999,0.0,1501.292,1.1123752074879505
26,56,5.15,17.975,1.7897,1590.0,27.4,E04001,1531.192,31.304,1499.3679999999997,0.5199999999999999,0.0,1531.192,1.0384066792407485
26,56,5.15,17.975,1.8066,1640.0,27.8,E04001,1560.7279999999998,29.536,1530.828,0.416,0.0,1560.7279999999998,1.0507916818305305
26,56,5.15,17.975,1.8234,1660.0,28.2,E04001,1589.5879999999997,27.819999999999997,1561.456,0.312,0.0,1589.5879999999997,1.0442957546232108
26,56,5.15,17.975,1.841,1710.0,31.3,E04001,1619.1759999999997,26.208,1592.7600000000002,0.208,0.0,1619.1759999999997,1.056092728647164
26,56,5.15,17.975,1.8578,1720.0,31.0,E04001,1646.8399999999997,24.699999999999996,1621.9319999999998,0.156,0.0,1646.8399999999997,1.0444244735371988
26,56,5.15,17.975,1.8746,1780.0,31.7,E04001,1673.776,23.348,1650.3760000000002,0.104,0.0,1673.776,1.0634636892869773
26,56,5.15,17.975,1.8914,1780.0,31.7,E04001,1700.1920000000002,21.995999999999995,1678.0919999999999,0.104,0.0,1700.1920000000002,1.0469405808285182
26,56,5.15,17.975,1.9082,1810.0,32.1,E04001,1726.088,20.748,1705.2879999999998,0.052,0.0,1726.088,1.048613975648982
26,56,5.15,17.975,1.925,1850.0,32.5,E04001,1751.308,19.604,1731.6519999999998,0.052,0.0,1751.308,1.0563533084985621
26,56,5.15,17.975,1.9418,1850.0,32.6,E04001,1775.7999999999997,18.512,1757.2879999999998,0.052,0.0,1775.7999999999997,1.04178398468296
26,56,5.15,17.975,1.9586,1870.0,32.8,E04001,1799.5119999999995,17.471999999999998,1782.04,0.0,0.0,1799.5119999999995,1.0391706195902004
26,56,5.15,17.975,1.9754,1930.0,33.5,E04001,1822.5479999999998,16.484,1806.0639999999999,0.0,0.0,1822.5479999999998,1.0589570206107055
26,56,5.15,17.975,1.9922,1930.0,33.5,E04001,1845.0639999999999,15.548,1829.516,0.0,0.0,1845.0639999999999,1.0460341755082752
26,56,5.15,17.975,2.009,1970.0,34.0,E04001,1866.7999999999997,14.664,1852.1359999999995,0.0,0.0,1866.7999999999997,1.0552817655881723
26,56,5.15,17.975,2.0259,1960.0,33.6,E04001,1887.9119999999998,13.831999999999999,1874.08,0.0,0.0,1887.9119999999998,1.0381839831517572
26,56,5.15,17.975,2.0427,1980.0,34.0,E04001,1908.0879999999997,13.052,1895.036,0.0,0.0,1908.0879999999997,1.0376879892332012
26,56,5.15,17.975,2.0595,1990.0,34.0,E04001,1927.7959999999998,12.323999999999998,1915.4719999999998,0.0,0.0,1927.7959999999998,1.0322668996097097
26,56,5.15,17.975,2.0763,2030.0,34.5,E04001,1946.776,11.648,1935.1279999999997,0.0,0.0,1946.776,1.0427496537865681
26,56,5.15,17.975,2.0931,2030.0,34.3,E04001,1964.9759999999999,10.972,1954.0039999999997,0.0,0.0,1964.9759999999999,1.0330914983185546
26,56,5.15,17.975,2.1099,2100.0,35.1,E04001,1982.4479999999996,10.347999999999999,1972.0999999999997,0.0,0.0,1982.4479999999996,1.059296385075422
26,56,5.15,17.975,2.1267,2050.0,34.5,E04001,1999.3479999999997,9.776,1989.6239999999998,0.0,0.0,1999.3479999999997,1.0253342589684238
26,56,5.15,17.975,2.1435,2150.0,35.6,E04001,2015.5719999999997,9.203999999999997,2006.368,0.0,0.0,2015.5719999999997,1.0666947149494042
26,56,5.15,17.975,2.1603,2130.0,36.6,E04001,2031.016,8.683999999999997,2022.332,0.0,0.0,2031.016,1.0487361990255124
