Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,2.3474,60.0,1.2922,13.5,0.472,E04001,1.0552,60.0000,1.2922,1.1787,0.8282,2.4770,13.728,7.903999999999999,4.524,1.3,0.0,13.728,0.9833916083916084
26,56,2.3474,60.0,1.3017,13.6,0.472,E04001,1.0457,60.0000,1.3017,1.1882,0.8684,2.4547,14.819999999999999,8.267999999999999,5.2,1.3519999999999999,0.0,14.819999999999999,0.9176788124156546
26,56,2.3474,60.0,1.3112,16.1,0.515,E04001,1.0362,60.0000,1.3112,1.1977,0.9085,2.4324,15.964,8.58,5.928,1.456,0.0,15.964,1.0085191681282888
26,56,2.3474,60.0,1.3206,17.5,0.564,E04001,1.0268,60.0000,1.3206,1.2071,0.9482,2.4103,17.16,8.84,6.759999999999998,1.508,0.0,17.16,1.0198135198135199
26,56,2.3474,60.0,1.3301,18.9,0.635,E04001,1.0173,60.0000,1.3301,1.2166,0.9883,2.3880,18.407999999999994,9.099999999999998,7.695999999999999,1.6119999999999999,0.0,18.407999999999994,1.0267275097783575
26,56,2.3474,60.0,1.3396,17.3,0.678,E04001,1.0078,60.0000,1.3396,1.2261,1.0285,2.3657,19.708,9.307999999999998,8.683999999999997,1.716,0.0,19.708,0.8778161152831339
26,56,2.3474,60.0,1.349,20.8,0.686,E04001,0.9984,60.0000,1.3490,1.2355,1.0682,2.3436,21.008000000000003,9.464,9.776,1.768,0.0,21.008000000000003,0.99009900990099
26,56,2.3474,60.0,1.3585,22.3,0.703,E04001,0.9889,60.0000,1.3585,1.245,1.1083,2.3213,22.411999999999995,9.568,10.972,1.872,0.0,22.411999999999995,0.9950026771372481
26,56,2.3474,60.0,1.368,23.9,0.728,E04001,0.9794,60.0000,1.3680,1.2545,1.1484,2.2990,23.816,9.619999999999997,12.323999999999998,1.9239999999999997,0.0,23.816,1.0035270406449446
26,56,2.3474,60.0,1.3774,25.3,0.742,E04001,0.9700,60.0000,1.3774,1.2639,1.1881,2.2770,25.272,9.619999999999997,13.728,1.9759999999999998,0.0,25.272,1.0011079455523901
26,56,2.3474,60.0,1.3869,26.8,0.764,E04001,0.9605,60.0000,1.3869,1.2734,1.2283,2.2547,26.831999999999997,9.568,15.236,2.0279999999999996,0.0,26.831999999999997,0.9988073941562315
26,56,2.3474,60.0,1.3964,27.9,0.775,E04001,0.9510,60.0000,1.3964,1.2829,1.2684,2.2324,28.443999999999996,9.464,16.900000000000002,2.0799999999999996,0.0,28.443999999999996,0.9808747011672059
26,56,2.3474,60.0,1.4059,28.2,0.777,E04001,0.9415,60.0000,1.4059,1.2924,1.3085,2.2101,30.107999999999997,9.36,18.668,2.1319999999999997,0.0,30.107999999999997,0.9366281387006776
26,56,2.3474,60.0,1.4153,32.5,0.833,E04001,0.9321,60.0000,1.4153,1.3018,1.3482,2.1880,31.823999999999995,9.152,20.54,2.1319999999999997,0.0,31.823999999999995,1.0212418300653596
26,56,2.3474,60.0,1.4248,32.7,0.836,E04001,0.9226,60.0000,1.4248,1.3113,1.3883,2.1657,33.644,8.996,22.516,2.1319999999999997,0.0,33.644,0.971941505171799
26,56,2.3474,60.0,1.4343,35.5,0.865,E04001,0.9131,60.0000,1.4343,1.3208,1.4285,2.1434,35.516000000000005,8.787999999999997,24.647999999999996,2.1319999999999997,0.0,35.516000000000005,0.9995494988174343
26,56,2.3474,60.0,1.4437,37.4,0.893,E04001,0.9037,60.0000,1.4437,1.3302,1.4682,2.1213,37.492,8.527999999999999,26.884,2.0799999999999996,0.0,37.492,0.9975461431772111
26,56,2.3474,60.0,1.4532,39.7,0.919,E04001,0.8942,60.0000,1.4532,1.3397,1.5083,2.0990,39.571999999999996,8.267999999999999,29.276,2.0279999999999996,0.0,39.571999999999996,1.003234610330537
26,56,2.3474,60.0,1.4627,43.4,1.0,E04001,0.8847,60.0000,1.4627,1.3492,1.5484,2.0767,41.756,8.008,31.772,1.9759999999999998,0.0,41.756,1.0393715873167928
26,56,2.3474,60.0,1.4722,46.7,1.15,E04001,0.8752,60.0000,1.4722,1.3587,1.5886,2.0544,44.044,7.747999999999998,34.372,1.9239999999999997,0.0,44.044,1.060303333030606
26,56,2.3474,60.0,1.4816,46.4,0.88,E04001,0.8658,60.0000,1.4816,1.3681,1.6283,2.0324,46.436,7.488,37.12799999999999,1.8199999999999996,0.0,46.436,0.9992247394263072
26,56,2.3474,60.0,1.4911,48.2,0.835,E04001,0.8563,60.0000,1.4911,1.3776,1.6684,2.0101,48.931999999999995,7.227999999999998,39.988,1.716,0.0,48.931999999999995,0.985040464317829
26,56,2.3474,60.0,1.5006,54.0,0.88,E04001,0.8468,60.0000,1.5006,1.3871,1.7085,1.9878,51.532,6.9159999999999995,42.952,1.6119999999999999,0.0,51.532,1.0478925716059924
26,56,2.3474,60.0,1.51,55.7,0.895,E04001,0.8374,60.0000,1.5100,1.3965,1.7482,1.9657,54.236000000000004,6.656,46.071999999999996,1.508,0.0,54.236000000000004,1.0269931410871007
26,56,2.3474,60.0,1.5195,59.4,0.923,E04001,0.8279,60.0000,1.5195,1.406,1.7884,1.9434,57.096000000000004,6.396000000000001,49.29599999999999,1.404,0.0,57.096000000000004,1.0403530895334172
26,56,2.3474,60.0,1.529,61.0,0.932,E04001,0.8184,60.0000,1.5290,1.4155,1.8285,1.9211,60.111999999999995,6.135999999999999,52.67599999999999,1.3,0.0,60.111999999999995,1.014772424807027
26,56,2.3474,60.0,1.5385,63.6,0.952,E04001,0.8089,60.0000,1.5385,1.425,1.8686,1.8988,63.23199999999999,5.928,56.108000000000004,1.196,0.0,63.23199999999999,1.0058198380566803
26,56,2.3474,60.0,1.5479,68.6,0.988,E04001,0.7995,60.0000,1.5479,1.4344,1.9083,1.8767,66.40399999999998,5.668000000000001,59.696,1.0399999999999998,0.0,66.40399999999998,1.0330702969700623
26,56,2.3474,60.0,1.5574,72.1,1.01,E04001,0.7900,60.0000,1.5574,1.4439,1.9484,1.8544,69.78399999999999,5.4079999999999995,63.388,0.936,0.0,69.78399999999999,1.033188123352058
26,56,2.3474,60.0,1.5669,76.5,1.05,E04001,0.7805,60.0000,1.5669,1.4534,1.9886,1.8321,73.268,5.2,67.236,0.832,0.0,73.268,1.0441120270786701
26,56,2.3474,60.0,1.5763,77.3,1.05,E04001,0.7711,60.0000,1.5763,1.4628,2.0283,1.8101,76.856,4.992,71.136,0.728,0.0,76.856,1.005777037576767
26,56,2.3474,60.0,1.5858,83.6,1.13,E04001,0.7616,60.0000,1.5858,1.4723,2.0684,1.7878,80.6,4.784,75.192,0.624,0.0,80.6,1.0372208436724566
26,56,2.3474,60.0,1.5953,90.4,1.31,E04001,0.7521,60.0000,1.5953,1.4818,2.1085,1.7655,84.448,4.576,79.352,0.5199999999999999,0.0,84.448,1.070481242895036
26,56,2.3474,60.0,1.7096,151.0,2.34,E04001,0.6378,60.0000,1.7096,1.5961,2.5913,1.4972,140.088,2.6519999999999997,137.43599999999998,0.0,0.0,140.088,1.077893895265833
26,56,2.3474,60.0,1.7191,155.0,2.23,E04001,0.6283,60.0000,1.7191,1.6056,2.6315,1.4749,145.34,2.496,142.844,0.0,0.0,145.34,1.0664648410623365
26,56,2.3474,60.0,1.7286,159.0,2.26,E04001,0.6188,60.0000,1.7286,1.6151,2.6716,1.4526,150.74799999999996,2.392,148.356,0.0,0.0,150.74799999999996,1.0547403613978297
26,56,2.3474,60.0,1.738,167.0,2.31,E04001,0.6094,60.0000,1.7380,1.6245,2.7113,1.4305,156.10399999999998,2.288,153.86799999999997,0.0,0.0,156.10399999999998,1.0697996207656435
26,56,2.3474,60.0,1.7475,170.0,2.31,E04001,0.5999,60.0000,1.7475,1.634,2.7514,1.4082,161.66799999999998,2.1319999999999997,159.48399999999998,0.0,0.0,161.66799999999998,1.0515377192765423
26,56,2.3474,60.0,1.757,180.0,2.37,E04001,0.5904,60.0000,1.7570,1.6435,2.7915,1.3859,167.284,2.0279999999999996,165.204,0.0,0.0,167.284,1.0760144425049616
26,56,2.3474,60.0,1.7665,187.0,2.41,E04001,0.5809,60.0000,1.7665,1.653,2.8317,1.3636,172.952,1.9239999999999997,170.976,0.0,0.0,172.952,1.0812248485128821
26,56,2.3474,60.0,1.7759,187.0,2.41,E04001,0.5715,60.0000,1.7759,1.6624,2.8714,1.3415,178.61999999999998,1.8199999999999996,176.74799999999996,0.0,0.0,178.61999999999998,1.0469152390549772
26,56,2.3474,60.0,1.7854,197.0,2.6,E04001,0.5620,60.0000,1.7854,1.6719,2.9115,1.3192,184.39200000000002,1.716,182.62399999999997,0.0,0.0,184.39200000000002,1.0683760683760681
26,56,2.3474,60.0,1.8706,254.0,2.66,E04001,0.4768,60.0000,1.8706,1.7571,3.2714,1.1192,238.36800000000002,0.9879999999999999,237.37999999999997,0.0,0.0,238.36800000000002,1.065579272385555
26,56,2.3474,60.0,1.8801,260.0,2.3,E04001,0.4673,60.0000,1.8801,1.7666,3.3115,1.0969,244.60799999999995,0.884,243.67199999999997,0.0,0.0,244.60799999999995,1.0629251700680273
26,56,2.3474,60.0,1.8895,269.0,2.31,E04001,0.4579,60.0000,1.8895,1.776,3.3512,1.0749,250.796,0.832,249.96399999999997,0.0,0.0,250.796,1.0725848897111596
26,56,2.3474,60.0,1.899,277.0,2.34,E04001,0.4484,60.0000,1.8990,1.7855,3.3913,1.0526,257.088,0.78,256.308,0.0,0.0,257.088,1.0774520786656707
26,56,2.3474,60.0,1.9085,287.0,2.38,E04001,0.4389,60.0000,1.9085,1.795,3.4315,1.0303,263.432,0.6759999999999999,262.756,0.0,0.0,263.432,1.0894652130341036
26,56,2.3474,60.0,1.918,288.0,2.38,E04001,0.4294,60.0000,1.9180,1.8045,3.4716,1.0080,269.828,0.624,269.204,0.0,0.0,269.828,1.0673466059860357
26,56,2.3474,60.0,1.9274,299.0,2.49,E04001,0.4200,60.0000,1.9274,1.8139,3.5113,0.9859,276.224,0.572,275.652,0.0,0.0,276.224,1.0824548192771084
26,56,2.3474,60.0,1.9369,320.0,3.07,E04001,0.4105,60.0000,1.9369,1.8234,3.5514,0.9636,282.724,0.5199999999999999,282.204,0.0,0.0,282.724,1.1318458991808267
26,56,3.116,14.975,1.6517,18200.0,217.0,E04001,1.4643,14.9750,1.6517,1.6396,3.6699,0.3099,17128.384,0.0,17128.384,0.0,0.0,17128.384,1.0625637538252297
26,56,3.116,14.975,1.6708,18200.0,216.0,E04001,1.4452,14.9750,1.6708,1.6587,3.7098,0.3059,16888.196,0.0,16888.196,0.0,0.0,16888.196,1.0776757920147304
26,56,3.116,14.975,1.69,17900.0,213.0,E04001,1.4260,14.9750,1.6900,1.6779,3.7499,0.3018,16652.584000000003,0.0,16652.584000000003,0.0,0.0,16652.584000000003,1.074908254478704
26,56,3.116,14.975,1.7092,17700.0,211.0,E04001,1.4068,14.9750,1.7092,1.6971,3.7900,0.2977,16422.692,0.0,16422.692,0.0,0.0,16422.692,1.077777017312387
26,56,3.116,14.975,1.7283,17400.0,208.0,E04001,1.3877,14.9750,1.7283,1.7162,3.8299,0.2937,16199.195999999998,0.0,16199.195999999998,0.0,0.0,16199.195999999998,1.0741273826182487
26,56,3.116,14.975,1.7475,17200.0,205.0,E04001,1.3685,14.9750,1.7475,1.7354,3.8700,0.2896,15980.016000000003,0.0,15980.016000000003,0.0,0.0,15980.016000000003,1.0763443540982685
26,56,3.116,14.975,1.7666,17000.0,203.0,E04001,1.3494,14.9750,1.7666,1.7545,3.9099,0.2856,15767.128,0.0,15767.128,0.0,0.0,15767.128,1.07819255352021
26,56,3.116,14.975,1.7858,16600.0,199.0,E04001,1.3302,14.9750,1.7858,1.7737,3.9500,0.2815,15557.983999999999,0.0,15557.983999999999,0.0,0.0,15557.983999999999,1.0669762869019535
26,56,3.116,14.975,1.8049,16500.0,198.0,E04001,1.3111,14.9750,1.8049,1.7928,3.9898,0.2775,15354.455999999996,0.0,15354.455999999996,0.0,0.0,15354.455999999996,1.0746066158253997
26,56,3.116,14.975,1.8241,16200.0,195.0,E04001,1.2919,14.9750,1.8241,1.812,4.0299,0.2734,15154.62,0.0,15154.62,0.0,0.0,15154.62,1.0689809444248684
26,56,3.116,14.975,1.8434,16000.0,186.0,E04001,1.2726,14.9750,1.8434,1.8313,4.0702,0.2693,14958.163999999999,0.0,14958.163999999999,0.0,0.0,14958.163999999999,1.069649991803807
26,56,3.116,14.975,1.8626,16000.0,188.0,E04001,1.2534,14.9750,1.8626,1.8505,4.1103,0.2653,14766.907999999998,0.0,14766.907999999998,0.0,0.0,14766.907999999998,1.0835037368689506
26,56,3.116,14.975,1.8817,15600.0,192.0,E04001,1.2343,14.9750,1.8817,1.8696,4.1502,0.2612,14580.903999999997,0.0,14580.903999999997,0.0,0.0,14580.903999999997,1.0698925114656817
26,56,3.116,14.975,1.9009,15500.0,191.0,E04001,1.2151,14.9750,1.9009,1.8888,4.1903,0.2572,14397.863999999998,0.0,14397.863999999998,0.0,0.0,14397.863999999998,1.0765485769278
26,56,3.116,14.975,1.92,15300.0,189.0,E04001,1.1960,14.9750,1.9200,1.9079,4.2302,0.2531,14219.764,0.0,14219.764,0.0,0.0,14219.764,1.0759672242099096
26,56,3.116,14.975,1.9392,15200.0,188.0,E04001,1.1768,14.9750,1.9392,1.9271,4.2703,0.2491,14044.628,0.0,14044.628,0.0,0.0,14044.628,1.08226433622877
26,56,3.116,14.975,1.9583,14800.0,184.0,E04001,1.1577,14.9750,1.9583,1.9462,4.3102,0.2450,13874.224,0.0,13874.224,0.0,0.0,13874.224,1.0667263264597717
26,56,3.116,14.975,1.9775,14600.0,181.0,E04001,1.1385,14.9750,1.9775,1.9654,4.3503,0.2410,13706.679999999998,0.0,13706.679999999998,0.0,0.0,13706.679999999998,1.0651740611147267
26,56,3.116,14.975,1.9966,14700.0,181.0,E04001,1.1194,14.9750,1.9966,1.9845,4.3901,0.2369,13543.608,0.0,13543.608,0.0,0.0,13543.608,1.0853828610515013
26,56,3.116,14.975,2.0158,14700.0,186.0,E04001,1.1002,14.9750,2.0158,2.0037,4.4302,0.2329,13383.24,0.0,13383.24,0.0,0.0,13383.24,1.098388730979942
26,56,3.116,14.975,2.035,14400.0,210.0,E04001,1.0810,14.9750,2.0350,2.0229,4.4703,0.2288,13226.408,0.0,13226.408,0.0,0.0,13226.408,1.0887309691338722
26,56,3.116,24.98,1.4338,2490.0,32.2,E04001,1.6822,24.9800,1.4338,1.4006,2.5903,0.9807,2361.9439999999995,30.315999999999995,2331.6279999999997,0.0,0.0,2361.9439999999995,1.054216357373418
26,56,3.116,24.98,1.45,2550.0,31.7,E04001,1.6660,24.9800,1.4500,1.4168,2.6301,0.9712,2391.532,27.767999999999997,2363.764,0.0,0.0,2391.532,1.0662621282090308
26,56,3.116,24.98,1.4663,2550.0,31.5,E04001,1.6497,24.9800,1.4663,1.4331,2.6702,0.9617,2419.6639999999998,25.427999999999997,2394.236,0.0,0.0,2419.6639999999998,1.053865330062356
26,56,3.116,24.98,1.4826,2590.0,31.8,E04001,1.6334,24.9800,1.4826,1.4494,2.7103,0.9522,2446.288,23.243999999999996,2423.044,0.0,0.0,2446.288,1.0587469668330138
26,56,3.116,24.98,1.4988,2610.0,32.1,E04001,1.6172,24.9800,1.4988,1.4656,2.7501,0.9428,2471.2999999999997,21.215999999999998,2450.032,0.0,0.0,2471.2999999999997,1.0561243070448754
26,56,3.116,24.98,1.5151,2650.0,32.5,E04001,1.6009,24.9800,1.5151,1.4819,2.7902,0.9333,2494.9599999999996,19.344,2475.6159999999995,0.0,0.0,2494.9599999999996,1.0621412768140572
26,56,3.116,24.98,1.5314,2660.0,32.7,E04001,1.5846,24.9800,1.5314,1.4982,2.8303,0.9238,2517.2159999999994,17.628,2499.536,0.0,0.0,2517.2159999999994,1.0567229828508957
26,56,3.116,24.98,1.5476,2680.0,32.8,E04001,1.5684,24.9800,1.5476,1.5144,2.8702,0.9143,2538.016,16.068,2521.948,0.0,0.0,2538.016,1.0559429097373696
26,56,3.116,24.98,1.5639,2710.0,33.1,E04001,1.5521,24.9800,1.5639,1.5307,2.9103,0.9048,2557.516,14.612,2542.904,0.0,0.0,2557.516,1.0596219143888053
26,56,3.116,24.98,1.5801,2690.0,32.9,E04001,1.5359,24.9800,1.5801,1.5469,2.9501,0.8954,2575.4559999999997,13.26,2562.248,0.0,0.0,2575.4559999999997,1.0444752307940808
26,56,3.116,24.98,1.5964,2730.0,33.3,E04001,1.5196,24.9800,1.5964,1.5632,2.9902,0.8859,2591.992,12.012,2579.98,0.0,0.0,2591.992,1.0532439914938008
26,56,3.116,24.98,1.6127,2740.0,33.4,E04001,1.5033,24.9800,1.6127,1.5795,3.0303,0.8764,2607.072,10.867999999999999,2596.2039999999997,0.0,0.0,2607.072,1.050987467933375
26,56,3.116,24.98,1.6289,2770.0,33.7,E04001,1.4871,24.9800,1.6289,1.5957,3.0701,0.8669,2620.6959999999995,9.827999999999998,2610.8679999999995,0.0,0.0,2620.6959999999995,1.0569711252278022
26,56,3.116,24.98,1.6449,2790.0,33.4,E04001,1.4711,24.9800,1.6449,1.6117,3.1095,0.8576,2632.864,8.84,2624.0240000000003,0.0,0.0,2632.864,1.0596825358241064
26,56,3.116,24.98,1.6612,2780.0,38.0,E04001,1.4548,24.9800,1.6612,1.628,3.1496,0.8481,2644.044,7.955999999999999,2636.0879999999997,0.0,0.0,2644.044,1.0514197191877293
26,56,3.116,24.98,1.6774,2810.0,37.7,E04001,1.4386,24.9800,1.6774,1.6442,3.1894,0.8387,2653.9239999999995,7.123999999999998,2646.7999999999997,0.0,0.0,2653.9239999999995,1.0588095212975204
26,56,3.116,24.98,1.6937,2810.0,37.5,E04001,1.4223,24.9800,1.6937,1.6605,3.2295,0.8292,2662.764,6.396000000000001,2656.3679999999995,0.0,0.0,2662.764,1.0552944233886292
26,56,3.116,24.98,1.71,2830.0,37.8,E04001,1.4060,24.9800,1.7100,1.6768,3.2696,0.8197,2670.512,5.668000000000001,2664.8439999999996,0.0,0.0,2670.512,1.0597218810475293
26,56,3.116,24.98,1.7262,2820.0,37.7,E04001,1.3898,24.9800,1.7262,1.693,3.3094,0.8102,2677.1679999999997,5.0440000000000005,2672.124,0.0,0.0,2677.1679999999997,1.0533519002169458
26,56,3.116,24.98,1.7425,2820.0,37.7,E04001,1.3735,24.9800,1.7425,1.7093,3.3495,0.8007,2682.9399999999996,4.4719999999999995,2678.4679999999994,0.0,0.0,2682.9399999999996,1.051085749215413
26,56,3.116,24.98,1.7588,2870.0,38.4,E04001,1.3572,24.9800,1.7588,1.7256,3.3896,0.7912,2687.776,3.9519999999999995,2683.8759999999997,0.0,0.0,2687.776,1.067797316443037
26,56,3.116,24.98,1.775,2870.0,38.3,E04001,1.3410,24.9800,1.7750,1.7418,3.4295,0.7818,2691.9359999999997,3.432,2688.504,0.0,0.0,2691.9359999999997,1.066147189234811
26,56,3.116,24.98,1.7913,2850.0,38.0,E04001,1.3247,24.9800,1.7913,1.7581,3.4695,0.7723,2695.3679999999995,3.016,2692.352,0.0,0.0,2695.3679999999995,1.0573695317299903
26,56,3.116,24.98,1.8076,2830.0,37.8,E04001,1.3084,24.9800,1.8076,1.7744,3.5096,0.7628,2698.124,2.6,2695.5240000000003,0.0,0.0,2698.124,1.0488769233734254
26,56,3.116,24.98,1.8238,2880.0,38.3,E04001,1.2922,24.9800,1.8238,1.7906,3.5495,0.7533,2700.308,2.2359999999999998,2698.02,0.0,0.0,2700.308,1.0665450015331583
26,56,3.116,24.98,1.8401,2910.0,40.5,E04001,1.2759,24.9800,1.8401,1.8069,3.5896,0.7438,2701.8679999999995,1.9239999999999997,2699.944,0.0,0.0,2701.8679999999995,1.0770326307576834
26,56,3.116,24.98,1.8566,2860.0,35.7,E04001,1.2594,24.9800,1.8566,1.8234,3.6302,0.7342,2702.9599999999996,1.664,2701.296,0.0,0.0,2702.9599999999996,1.0580992689495963
26,56,3.116,24.98,1.8729,2870.0,37.4,E04001,1.2431,24.9800,1.8729,1.8397,3.6702,0.7247,2703.532,1.404,2702.128,0.0,0.0,2703.532,1.0615742665520511
26,56,3.116,24.98,1.8891,2860.0,37.2,E04001,1.2269,24.9800,1.8891,1.8559,3.7101,0.7152,2703.6359999999995,1.144,2702.492,0.0,0.0,2703.6359999999995,1.0578347085184545
26,56,3.116,24.98,1.9054,2880.0,37.6,E04001,1.2106,24.9800,1.9054,1.8722,3.7502,0.7057,2703.48,0.936,2702.544,0.0,0.0,2703.48,1.0652936215544409
26,56,3.116,24.98,1.9217,2840.0,37.0,E04001,1.1943,24.9800,1.9217,1.8885,3.7903,0.6962,2702.908,0.78,2702.1799999999994,0.0,0.0,2702.908,1.050720187294573
26,56,3.116,24.98,1.9379,2880.0,37.5,E04001,1.1781,24.9800,1.9379,1.9047,3.8301,0.6868,2702.076,0.624,2701.4519999999998,0.0,0.0,2702.076,1.065847148636826
26,56,3.116,24.98,1.9542,2870.0,37.5,E04001,1.1618,24.9800,1.9542,1.921,3.8702,0.6773,2700.8799999999997,0.468,2700.412,0.0,0.0,2700.8799999999997,1.0626166286543646
26,56,3.116,24.98,1.9704,2870.0,37.4,E04001,1.1456,24.9800,1.9704,1.9372,3.9100,0.6679,2699.372,0.364,2699.06,0.0,0.0,2699.372,1.0632102577932943
26,56,3.116,24.98,1.9867,2890.0,37.6,E04001,1.1293,24.9800,1.9867,1.9535,3.9501,0.6583,2697.76,0.25999999999999995,2697.5,0.0,0.0,2697.76,1.071259118676235
26,56,3.116,24.98,2.003,2860.0,38.4,E04001,1.1130,24.9800,2.0030,1.9698,3.9902,0.6488,2695.888,0.208,2695.732,0.0,0.0,2695.888,1.060874932489777
26,56,3.116,24.98,2.0192,2860.0,34.5,E04001,1.0968,24.9800,2.0192,1.986,4.0301,0.6394,2693.8599999999997,0.104,2693.7560000000003,0.0,0.0,2693.8599999999997,1.0616735836309237
26,56,3.116,24.98,2.0355,2880.0,34.3,E04001,1.0805,24.9800,2.0355,2.0023,4.0702,0.6299,2691.624,0.052,2691.572,0.0,0.0,2691.624,1.0699860010164868
26,56,3.116,24.98,2.0518,2870.0,34.2,E04001,1.0642,24.9800,2.0518,2.0186,4.1103,0.6204,2689.336,0.052,2689.284,0.0,0.0,2689.336,1.067177920497848
26,56,3.116,24.98,2.068,2860.0,34.2,E04001,1.0480,24.9800,2.0680,2.0348,4.1501,0.6110,2686.944,0.0,2686.944,0.0,0.0,2686.944,1.0644062548382103
26,56,3.116,24.98,2.0843,2880.0,34.3,E04001,1.0317,24.9800,2.0843,2.0511,4.1902,0.6015,2684.448,0.0,2684.448,0.0,0.0,2684.448,1.07284626113078
26,56,3.116,24.98,2.1005,2810.0,33.7,E04001,1.0155,24.9800,2.1005,2.0673,4.2300,0.5920,2681.9,0.0,2681.9,0.0,0.0,2681.9,1.0477646444684738
26,56,3.116,24.98,2.1168,2850.0,34.0,E04001,0.9992,24.9800,2.1168,2.0836,4.2701,0.5825,2679.352,0.0,2679.352,0.0,0.0,2679.352,1.0636900265437315
26,56,3.116,24.98,2.1331,2840.0,33.9,E04001,0.9829,24.9800,2.1331,2.0999,4.3102,0.5730,2676.7,0.0,2676.7,0.0,0.0,2676.7,1.0610079575596818
26,56,3.116,24.98,2.1493,2870.0,34.8,E04001,0.9667,24.9800,2.1493,2.1161,4.3501,0.5636,2674.0999999999995,0.0,2674.0999999999995,0.0,0.0,2674.0999999999995,1.0732582925096297
26,56,3.116,24.98,2.1656,2900.0,36.6,E04001,0.9504,24.9800,2.1656,2.1324,4.3901,0.5541,2671.5,0.0,2671.5,0.0,0.0,2671.5,1.0855324723937863
26,56,3.116,34.98,1.6447,370.0,7.76,E04001,1.4713,34.9800,1.6447,1.5806,2.3103,1.6564,340.236,11.075999999999999,328.64,0.5199999999999999,0.0,340.236,1.0874804547431782
26,56,3.116,34.98,1.658,362.0,7.04,E04001,1.4580,34.9800,1.6580,1.5939,2.3503,1.6414,351.20799999999997,10.451999999999998,340.3399999999999,0.416,0.0,351.20799999999997,1.030728229425298
26,56,3.116,34.98,1.6713,398.0,6.98,E04001,1.4447,34.9800,1.6713,1.6072,2.3902,1.6264,362.28400000000005,9.88,352.03999999999996,0.312,0.0,362.28400000000005,1.0985856399951417
26,56,3.116,34.98,1.6846,394.0,6.82,E04001,1.4314,34.9800,1.6846,1.6205,2.4301,1.6115,373.412,9.36,363.792,0.25999999999999995,0.0,373.412,1.0551348108791363
26,56,3.116,34.98,1.698,408.0,6.98,E04001,1.4180,34.9800,1.6980,1.6339,2.4703,1.5964,384.644,8.84,375.596,0.156,0.0,384.644,1.060721082351473
26,56,3.116,34.98,1.7113,416.0,7.06,E04001,1.4047,34.9800,1.7113,1.6472,2.5103,1.5814,395.82399999999996,8.372,387.29599999999994,0.104,0.0,395.82399999999996,1.0509721492380453
26,56,3.116,34.98,1.7246,437.0,7.34,E04001,1.3914,34.9800,1.7246,1.6605,2.5502,1.5664,407.004,7.903999999999999,398.9959999999999,0.104,0.0,407.004,1.0736995213806253
26,56,3.116,34.98,1.7379,431.0,7.26,E04001,1.3781,34.9800,1.7379,1.6738,2.5901,1.5515,418.23599999999993,7.488,410.64399999999995,0.052,0.0,418.23599999999993,1.0305186545395424
26,56,3.116,34.98,1.7513,460.0,7.6,E04001,1.3647,34.9800,1.7513,1.6872,2.6304,1.5364,429.46799999999996,7.072,422.34399999999994,0.052,0.0,429.46799999999996,1.0710926075982379
26,56,3.116,34.98,1.7646,481.0,7.86,E04001,1.3514,34.9800,1.7646,1.7005,2.6703,1.5214,440.5959999999999,6.656,433.88800000000003,0.052,0.0,440.5959999999999,1.0917030567685593
26,56,3.116,34.98,1.7779,473.0,7.73,E04001,1.3381,34.9800,1.7779,1.7138,2.7102,1.5064,451.67199999999997,6.292,445.328,0.0,0.0,451.67199999999997,1.0472201066260474
26,56,3.116,34.98,1.7912,487.0,7.89,E04001,1.3248,34.9800,1.7912,1.7271,2.7502,1.4915,462.69599999999997,5.928,456.7159999999999,0.0,0.0,462.69599999999997,1.0525269291284127
26,56,3.116,34.98,1.8045,498.0,7.99,E04001,1.3115,34.9800,1.8045,1.7404,2.7901,1.4765,473.66799999999995,5.616,467.99999999999994,0.0,0.0,473.66799999999995,1.0513693135276185
26,56,3.116,34.98,1.8179,516.0,8.21,E04001,1.2981,34.9800,1.8179,1.7538,2.8303,1.4614,484.5879999999999,5.303999999999999,479.2839999999999,0.0,0.0,484.5879999999999,1.0648220756601485
26,56,3.116,34.98,1.8312,526.0,8.76,E04001,1.2848,34.9800,1.8312,1.7671,2.8703,1.4464,495.404,4.992,490.41200000000003,0.0,0.0,495.404,1.0617596951175203
26,56,3.116,34.98,1.8445,527.0,7.59,E04001,1.2715,34.9800,1.8445,1.7804,2.9102,1.4315,506.0639999999999,4.68,501.332,0.0,0.0,506.0639999999999,1.0413702614689053
26,56,3.116,34.98,1.8578,543.0,7.82,E04001,1.2582,34.9800,1.8578,1.7937,2.9501,1.4165,516.6199999999999,4.42,512.1999999999999,0.0,0.0,516.6199999999999,1.051062676628857
26,56,3.116,34.98,1.8712,549.0,8.64,E04001,1.2448,34.9800,1.8712,1.8071,2.9904,1.4014,527.124,4.159999999999999,522.9639999999999,0.0,0.0,527.124,1.041500671568739
26,56,3.116,34.98,1.8845,559.0,8.73,E04001,1.2315,34.9800,1.8845,1.8204,3.0303,1.3864,537.42,3.8999999999999995,533.52,0.0,0.0,537.42,1.0401548137397194
26,56,3.116,34.98,1.8978,576.0,8.94,E04001,1.2182,34.9800,1.8978,1.8337,3.0702,1.3714,547.6120000000001,3.692,543.92,0.0,0.0,547.6120000000001,1.0518396236751566
