Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,ExA,nuA,Q2effA,qv2A,epsilonA
26,56,0.1009,160.0,0.01017,8821.99683,328.3,Altemus:1973,0.0089,0.10980000000000001,0.09073,0.09963000000000001,1.0722,0.0,0.04770613333333333,9458.945001126,572.3046208567682,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.00979284422746657,4.433234524286382,1.1841926133578762,0.03551444125745212,0.04243804604763445,0.04254147494763445,0.206255848274987,0.8570026493013656,0.015270987318550438,-0.00010873532761019605,-86990541.24373686,-3019257.9285447937,4.194219605911473e-05,3.854250985760179e-05,433.2640202124617,365.8729292221353,4098220.5381564186,247959.00081857204,10.5250153786173,0.636806212009287,3460771.914913044,209390.76804022936,8.887925207346758,0.5377556022778848,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,0.04,0.04037715577253343,0.029571111714172243,0.03120142642245167,0.014519405230760778
26,56,0.1009,160.0,0.01537,12919.4424,409.44,Altemus:1973,0.0089,0.10980000000000001,0.08553000000000001,0.09443000000000001,1.0722,0.0,0.0482608,13852.22614128,799.7754179283118,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.01499284422746657,4.433234524286382,1.1841926133578762,0.03347900540890422,0.040223072250106615,0.040459309150106613,0.20114499533944813,0.8689756622988934,0.015219616580075718,-5.29856558049722e-05,-261433513.1052601,-7727374.395573263,4.1942196059114736e-05,3.8542509857601794e-05,434.77177357445476,367.1461624318221,6022556.927398731,347719.7769139429,15.467079843386031,0.8930109947462623,5085791.668908719,293634.4754996864,13.06128721705825,0.7541095803781918,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,0.04,0.04037715577253343,0.029571111714172243,0.03120142642245167,0.014519405230760778
26,56,0.1009,160.0,0.02061,15226.7436,468.41,Altemus:1973,0.0089,0.10980000000000001,0.08029,0.08919,1.0722,0.0,0.04881973333333333,16326.11448792,942.0729496251415,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.02023284422746657,4.433234524286382,1.1841926133578762,0.031427912361521336,0.037991060192597785,0.03841583229259778,0.19599957217452743,0.8810407753964022,0.01514093859121986,3.186889242608229e-06,5122899870.394712,146980319.78564832,4.194219605911472e-05,3.8542509857601774e-05,437.10084563128567,369.1129641417455,7136158.448543017,411780.88292750897,18.327021866166426,1.0575321862454694,6026180.511553647,347731.3388738933,15.476385901613284,0.8930406880741718,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,0.04,0.040377155772533424,0.029571111714172243,0.03120142642245167,0.014519405230760778
26,56,0.1009,160.0,0.02623,19069.5375,552.69,Altemus:1973,0.0089,0.10980000000000001,0.07467,0.08357,1.0722,0.0,0.049419199999999996,20446.3581075,1171.3933060844581,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.02585284422746657,4.433234524286382,1.1841926133578762,0.029228075925206105,0.03559718466526961,0.03628519756526961,0.1904867385548653,0.8939808394437304,0.015021743751682259,6.342080029214013e-05,322391991.4809709,8714648.781694671,4.194219605911473e-05,3.854250985760179e-05,440.67581061198297,372.13186912423834,9010215.433085453,516204.69470421923,23.139959188370014,1.325712537842196,7608741.459327499,435912.7804728304,19.540705563729826,1.119507521739245,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04,0.04,0.040377155772533424,0.029571111714172243,0.03120142642245167,0.014519405230760778
26,56,0.1009,160.0,0.03136,21414.7521,617.14,Altemus:1973,0.0089,0.10980000000000001,0.06954,0.07844000000000001,1.0722,0.0,0.0499664,22960.897201620002,1324.4167722562515,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.03098284422746657,4.433234524286382,1.1841926133578762,0.027220040174619427,0.03341202782270849,0.03439547742270849,0.1854601774578804,0.9057926772662915,0.014876464616328694,0.00011838589096620686,193949608.47297394,5212952.278039298,4.1942196059114736e-05,3.8542509857601794e-05,445.1105936240311,375.8768536495791,10220138.583553433,589511.9357046033,26.247273606190287,1.5139795751354435,8630469.797116352,497817.609276411,22.164699652841076,1.2784909803164781,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04,0.04037715577253344,0.029571111714172236,0.031201426422451665,0.014519405230760778
26,56,0.1009,160.0,0.03656,22831.0884,680.96,Altemus:1973,0.0089,0.10980000000000001,0.06434000000000001,0.07324000000000001,1.0722,0.0,0.05052106666666666,24479.492982480002,1436.1700121801925,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.03618284422746657,4.433234524286382,1.1841926133578762,0.02518460432607153,0.031197054025180648,0.03253368762518065,0.18037097223550316,0.9177656902638194,0.014687964916205425,0.00017407716408883043,140624378.3359676,3911828.4328926145,4.194219605911472e-05,3.8542509857601774e-05,450.9955150984359,380.8464180667373,11040141.546982115,647706.2344121329,28.353198292342263,1.6634336816536173,9322927.21846734,546960.2048736888,23.943062954889086,1.4046985793441267,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04,0.04037715577253343,0.029571111714172243,0.03120142642245167,0.014519405230760778
26,56,0.1009,160.0,0.04159,23640.8103,744.33,Altemus:1973,0.0089,0.10980000000000001,0.05931,0.06821,1.0722,0.0,0.0510576,25347.67680366,1520.4763972183862,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00037715577253343013,0.04121284422746657,4.433234524286382,1.1841926133578762,0.02321571157257231,0.029054492832571978,0.03078422093257198,0.175454327198197,0.929347277836428,0.014459955399015052,0.00022791692701114316,111214542.66720927,3265795.1726578376,4.1942196059114716e-05,3.854250985760177e-05,458.31901063482553,387.0307967343455,11617322.154544769,696863.2380667347,29.83550865467561,1.7896782833324167,9810331.548685217,588471.1914311992,25.194810639862506,1.5113067444810653,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04121284422746657,0.04159,0.029054492832571978,0.03078422093257198,0.014459955399015052
26,56,0.1507,160.0,0.00291,322.706223,36.213,Altemus:1973,0.0089,0.1596,0.14779,0.15669,1.0843,0.0,0.04161973333333333,349.9103575989,41.87941827459012,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.0020702220853181835,4.433234524286382,1.1216032767236637,0.08640148576918115,0.09701459541090131,0.09702306351090131,0.3114852540825991,0.7888023759780988,0.015306320061449524,-0.00019636174072235735,-1781968.0978162154,-184419.83589462476,1.8802127521713347e-05,1.7753637954399757e-05,913.2272856754967,814.2159573063499,319547.68609978585,38245.42747657273,0.8206596690169272,0.09822158388133015,284902.5967837956,34098.89064187844,0.7316844431965032,0.08757248299795187,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.0066,1568.8926,54.899,Altemus:1973,0.0089,0.1596,0.1441,0.153,1.0843,0.0,0.04201333333333333,1701.15024618,93.01378808004027,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.005760222085318184,4.433234524286382,1.1216032767236637,0.08424422558589217,0.09472993233689386,0.09477349233689386,0.3078530369135472,0.7980114937921061,0.01530070757316201,-0.0001766093148764196,-9632279.29042339,-310849.96869171347,1.8802127521713343e-05,1.7753637954399757e-05,913.5726828560142,814.5239068172737,1554124.3943438318,84974.85591888314,3.991289145730404,0.2182317073996126,1385627.5446017005,75761.95405482835,3.5585569590964754,0.1945712106308153,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.01271,3474.13122,97.339,Altemus:1973,0.0089,0.1596,0.13799,0.14689,1.0843,0.0,0.04266506666666667,3767.000481846,192.27683418162925,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.011870222085318185,4.433234524286382,1.1216032767236637,0.0806721768813134,0.09094692654226365,0.09110847064226364,0.30184179737449157,0.8132601956467364,0.015280908490185352,-0.000143901683383549,-26177598.43577096,-676427.11128373,1.8802127521713347e-05,1.7753637954399757e-05,914.7931615447989,815.6120622409542,3446026.280328683,175893.53303283767,8.850055593126903,0.45172828619973304,3072411.0314610843,156823.30524804062,7.890540065983908,0.4027522882416009,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.01791,5620.93236,126.87,Altemus:1973,0.0089,0.1596,0.13279,0.14168999999999998,1.0843,0.0,0.043219733333333336,6094.776957948,297.1724042888257,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.017070222085318183,4.433234524286382,1.1216032767236637,0.07763213543060804,0.08772734714257836,0.08804811524257836,0.2967290266262779,0.8262378142464217,0.01525271900330638,-0.00011606510077155924,-52511710.38867071,-1093093.4377053366,1.8802127521713354e-05,1.7753637954399767e-05,916.5363199706126,817.1662289075367,5586084.444079345,272369.3018236994,14.346134897522681,0.6994965409175544,4980445.902758916,242839.2529480856,12.790739110026003,0.6236577187620804,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.040839777914681824,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.02311,7589.26971,151.41,Altemus:1973,0.0089,0.1596,0.12759,0.13649,1.0843,0.0,0.0437744,8229.045146553,395.8694182963475,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.022270222085318182,4.433234524286382,1.1216032767236637,0.07459209397990271,0.0845077677428931,0.08504183984289311,0.29161934065300454,0.8392154328461069,0.0152129644939593,-8.822907567418576e-05,-93269084.86428438,-1716100.9434024915,1.880212752171335e-05,1.775363795439976e-05,919.0056086196153,819.3677993738925,7562538.643266231,363806.21569532785,19.42204788168155,0.9343240509824761,6742614.612679542,324362.65410890116,17.31632591018783,0.8330254291978779,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.02833,9093.7998,169.93,Altemus:1973,0.0089,0.1596,0.12237,0.13127,1.0843,0.0,0.0443312,9860.407123140001,474.3701649020779,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.027490222085318185,4.433234524286382,1.1216032767236637,0.07154036006207928,0.08127580534551672,0.08207839424551672,0.28649327085555903,0.8522429653634833,0.015160221899957171,-6.028746351495391e-05,-163556509.89851633,-2818662.2905083736,1.8802127521713354e-05,1.7753637954399767e-05,922.3016243101508,822.3064638365745,9094269.506031405,437512.3736134605,23.35582614871411,1.1236155833352264,8108276.513418225,390077.65285020036,20.823607271315442,1.001794134034131,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.03356,10742.13,190.34,Altemus:1973,0.0089,0.1596,0.11714,0.12603999999999999,1.0843,0.0,0.04488906666666667,11647.691558999999,562.1132891443405,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.03272022208531818,4.433234524286382,1.1216032767236637,0.06848277991069679,0.07803765144929478,0.07916392504929479,0.28136084491146734,0.8652954548397053,0.015093139321103273,-3.2294857706890686e-05,-360667065.4726172,-5893817.577012812,1.8802127521713354e-05,1.7753637954399767e-05,926.5270706859895,826.073790897335,10791901.540414196,520813.1791845724,27.715670403740457,1.3375480087682325,9621852.721346019,464347.0556772351,24.710760907101857,1.1925321872055947,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.03882,11682.7434,204.1,Altemus:1973,0.0089,0.1596,0.11188000000000001,0.12078000000000001,1.0843,0.0,0.04545013333333333,12667.59866862,616.8122820235465,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.037980222085318184,4.433234524286382,1.1216032767236637,0.06540766105863716,0.07478092305653622,0.07628791545653622,0.27620267098009066,0.8784228151924638,0.015009787199484472,-4.1454613981438265e-06,-3055775329.2051034,-49234567.73506271,1.8802127521713354e-05,1.7753637954399767e-05,931.8299471845845,830.8017340200453,11804047.798335686,574764.1561808044,30.315055876252345,1.4761044523002367,10524262.939759512,512448.7134700236,27.0283232096167,1.3160664585539665,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04,0.04083977791468182,0.0735303777938345,0.07519826525395504,0.014973198060134184
26,56,0.1507,160.0,0.04409,12667.5891,218.66,Altemus:1973,0.0089,0.1596,0.10661000000000001,0.11551000000000002,1.0843,0.0,0.04601226666666666,13735.46686113,675.0089356230723,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.04325022208531818,4.433234524286382,1.1216032767236637,0.062326695973018494,0.0715180031649321,0.07346193126493211,0.2710386158187281,0.891575132504068,0.014908608454167518,2.4052242153223196e-05,571068043.2048342,9091044.344516454,1.8802127521713347e-05,1.7753637954399757e-05,938.3466485387453,836.6119001361758,12888629.295256335,633392.3724756156,33.100468917881564,1.6266729423018447,11491255.029947443,564720.5082405161,29.51174412986021,1.4503104404737024,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04325022208531818,0.04409,0.07151800316493209,0.0734619312649321,0.014908608454167518
26,56,0.1507,160.0,0.04937,13903.3854,235.12,Altemus:1973,0.0089,0.1596,0.10133,0.11023000000000001,1.0843,0.0,0.04657546666666666,15075.44078922,746.9961764433281,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.04853022208531818,4.433234524286382,1.1216032767236637,0.05923988465384076,0.06824889177448243,0.07068628867448243,0.26586893138251866,0.9047524067745175,0.014787604860347029,5.229660134779437e-05,288268078.6264099,4495894.454715197,1.8802127521713347e-05,1.7753637954399757e-05,946.2573489034409,843.6649290715081,14265246.634758113,706850.6215622706,36.63588594432721,1.8153277972870634,12718620.684159013,630214.4762157481,32.66385423850132,1.618511495963039,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.04853022208531818,0.04937,0.06824889177448241,0.07068628867448241,0.014787604860347029
26,56,0.1507,160.0,0.05464,14773.5882,249.61,Altemus:1973,0.0089,0.1596,0.09606,0.10496000000000001,1.0843,0.0,0.0471376,16019.00168526,802.1374538366583,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.053800222085318185,4.433234524286382,1.1216032767236637,0.056158919568222075,0.0649859718828783,0.0679715014828783,0.2607134470695332,0.9179047240861218,0.014645121275797836,8.047877691682917e-05,199046286.47394636,3101563.0401286986,1.8802127521713354e-05,1.7753637954399767e-05,955.73994663409,852.1194315925322,15309999.81580179,766634.8073230527,39.319012241451915,1.968865038309579,13650102.610723568,683516.9112223744,35.056078256393306,1.755402359433959,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.053800222085318185,0.05464,0.0649859718828783,0.0679715014828783,0.014645121275797836
26,56,0.1507,160.0,0.06036,14900.8689,260.46,Altemus:1973,0.0089,0.1596,0.09034,0.09924000000000001,1.0843,0.0,0.047747733333333334,16157.01214827,821.5295854329612,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.05952022208531818,4.433234524286382,1.1216032767236637,0.052814873972446205,0.061444434543224506,0.06508776414322451,0.2551230372648156,0.9321801045457756,0.01446317370633469,0.00011105510146954193,145486447.12824145,2345322.2459252262,1.8802127521713347e-05,1.7753637954399757e-05,968.120642419945,863.1578228337032,15641936.980570009,795339.7500163495,40.171490464962,2.042584829735246,13946051.429398427,709109.6883557895,35.81613151337048,1.8211295135494603,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.05952022208531818,0.06036,0.06144443454322449,0.0650877641432245,0.01446317370633469
26,56,0.1507,160.0,0.06549,14356.5408,264.5,Altemus:1973,0.0089,0.1596,0.08521,0.09411,1.0843,0.0,0.04829493333333333,15566.797189440002,804.644082465547,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.06465022208531819,4.433234524286382,1.1216032767236637,0.0498157561566542,0.05826819563545805,0.06255713573545806,0.2501142453669084,0.944983024433542,0.014273118149175779,0.00013846419754939856,112424709.52743132,1910241.0925079521,1.8802127521713354e-05,1.7753637954399767e-05,981.3901808163295,874.9886891228481,15277101.908475652,789669.8015836526,39.23452411366373,2.0280233160503465,13620771.466629343,704054.4709269858,34.980750259817746,1.808146746837655,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.06465022208531819,0.06549,0.05826819563545804,0.06255713573545804,0.014273118149175779
26,56,0.1507,160.0,0.07073,13699.3752,271.69,Altemus:1973,0.0089,0.1596,0.07997,0.08887,1.0843,0.0,0.04885386666666667,14854.23252936,783.202713680156,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.06989022208531818,4.433234524286382,1.1216032767236637,0.046752329771712675,0.055023850240390575,0.060026583140390576,0.24500323087745307,0.9580604708686093,0.014049791620069182,0.00016644517456910153,89243996.2156614,1632309.2616133785,1.880212752171335e-05,1.775363795439976e-05,997.4415410347,889.2997744695836,14816228.584972609,781198.9216756937,38.05091313609392,2.0062684738031806,13209865.6382786,696501.9966397285,33.92546538134692,1.7887505461500872,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.06989022208531818,0.07073,0.05502385024039057,0.06002658314039057,0.014049791620069182
26,56,0.1507,160.0,0.07593,12546.6273,273.96,Altemus:1973,0.0089,0.1596,0.07477,0.08367000000000001,1.0843,0.0,0.04940853333333333,13604.30798139,734.8827163890777,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.07509022208531818,4.433234524286382,1.1216032767236637,0.043712288321007334,0.051804270840705297,0.0575696357407053,0.2399367327874273,0.9710380894682947,0.013795787098521107,0.00019419365134485888,70055369.40664855,1410756.7271264084,1.8802127521713354e-05,1.7753637954399767e-05,1016.3296405743985,906.1400422645145,13826461.440989519,746883.0870120489,35.509001515017914,1.9181388370005152,12327408.209236206,665906.6556882601,31.659145664003344,1.7101758498812758,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.07509022208531818,0.07593,0.05180427084070529,0.05756963574070529,0.013795787098521107
26,56,0.1507,160.0,0.08121,10976.832,272.56,Altemus:1973,0.0089,0.1596,0.06949,0.07839,1.0843,0.0,0.04997173333333333,11902.178937600002,664.1508457124197,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.08037022208531819,4.433234524286382,1.1216032767236637,0.040625477001829606,0.04853515945025562,0.05513022355025562,0.23479826138678203,0.9842153637387443,0.013501152286695451,0.0002223461292047799,53529957.909175664,1225836.4963438304,1.8802127521713347e-05,1.7753637954399757e-05,1039.1295545586675,926.4680088971282,12367905.897705844,690138.772464909,31.763151485547812,1.772408567558644,11026988.021855611,615314.5116345293,28.319417520187486,1.5802455327484952,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.08037022208531819,0.08121,0.04853515945025561,0.05513022355025561,0.013501152286695451
26,56,0.1507,160.0,0.08647,9119.0754,269.62,Altemus:1973,0.0089,0.1596,0.06423,0.07313,1.0843,0.0,0.0505328,9887.81345622,578.9014891076682,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0008397779146818163,0.08563022208531819,4.433234524286382,1.1216032767236637,0.03755035814976997,0.04527843105749705,0.05275549195749705,0.22968563724686192,0.997342724091503,0.013166642990237417,0.00025036485290498393,39493616.3822185,1076908.3474441343,1.8802127521713354e-05,1.7753637954399767e-05,1066.2522255114934,950.6500628512274,10542903.103137067,617255.0011129688,27.07619471979584,1.5852290814405352,9399850.483616754,550332.7370048739,24.140616634866312,1.4133598878840454,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056,0.08563022208531819,0.08647,0.045278431057497036,0.052755491957497035,0.013166642990237417
26,56,0.1754,160.0,0.00228,74.1974265,23.515,Altemus:1973,0.0089,0.1843,0.17312,0.18202,0.9292,0.0,0.03891786666666667,68.94424870380001,22.014265709416822,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.001143418343322068,4.433234524286382,1.1040569917400072,0.11779849494786812,0.13013896681794723,0.13014416521794722,0.3607549933375105,0.7544957805910528,0.015307033570890576,-0.00020084501642827425,-343270.89578755555,-117080.32600548828,1.3879515954430136e-05,1.3209262606657874e-05,1217.7072779009259,1102.9387857793504,83953.91341602875,26806.931572001653,0.21560973148514403,0.0688453352917364,76041.28595183874,24280.38749136818,0.19528858844989558,0.06235668611928748,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.04,0.04113658165667793,0.1023576494304224,0.10404986778081893,0.015062429314346303
26,56,0.1754,160.0,0.00377,261.142083,21.7724,Altemus:1973,0.0089,0.1843,0.17163,0.18053,0.9292,0.0,0.0390768,242.65322352360002,22.342791292183367,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.002633418343322068,4.433234524286382,1.1040569917400072,0.1167846331325243,0.12907366047491492,0.12908787337491492,0.35928800894952634,0.7583571404740852,0.015305976038126983,-0.00019468294363866675,-1246402.0678358271,-111835.16949697332,1.3879515954430134e-05,1.3209262606657872e-05,1217.7940284575009,1103.0173601258055,295501.6465930033,27208.917814693155,0.758904833412698,0.06987771296563873,267650.71803701826,24644.48666894593,0.6873783138827414,0.06329176255250248,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.04,0.04113658165667793,0.1023576494304224,0.10404986778081893,0.015062429314346303
26,56,0.1754,160.0,0.01437,2973.94515,78.223,Altemus:1973,0.0089,0.1843,0.16103,0.16993,0.9292,0.0,0.040207466666666664,2763.3898333800003,132.77149739890118,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.013233418343322069,4.433234524286382,1.1040569917400072,0.1095719249159843,0.12149497105468504,0.12170146795468505,0.34885737480335005,0.7858272174943151,0.015282059352343298,-0.00015084324960109078,-18319612.184753794,-518571.4323104476,1.387951595443014e-05,1.3209262606657875e-05,1219.7591470068874,1104.797266927799,3370670.0260110935,161949.24841411086,8.656526297135327,0.4159166921946095,3052985.5353742903,146685.58745221738,7.840651670972655,0.3767166870064559,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.04,0.04113658165667793,0.1023576494304224,0.10404986778081893,0.015062429314346303
26,56,0.1754,160.0,0.02585,5694.41214,129.16,Altemus:1973,0.0089,0.1843,0.14955,0.15844999999999998,0.9292,0.0,0.041432000000000004,5291.2477604880005,249.9283518473441,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.02471341834332207,4.433234524286382,1.1040569917400072,0.10176042582863722,0.11328710741843609,0.11395532991843609,0.3375727031595358,0.815577829210564,0.015219239343021324,-0.00010336256076725729,-51191144.271303095,-1249582.0444196532,1.3879515954430138e-05,1.3209262606657874e-05,1224.9501874413716,1109.4990535867494,6481514.936008514,306149.7814423172,16.645771925420874,0.7862512834143942,5870634.382554444,277295.26983912435,15.076913646628816,0.7121473703773685,"[0.270,0.340]",0.3,"[0.100,0.145]",0.12,0.04,0.04113658165667794,0.1023576494304224,0.10404986778081893,0.015062429314346303
26,56,0.1754,160.0,0.03643,8030.32893,160.64,Altemus:1973,0.0089,0.1843,0.13897,0.14787,0.9292,0.0,0.04256053333333333,7461.781641756,350.90732841076436,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.035293418343322065,4.433234524286382,1.1040569917400072,0.09456132649552469,0.10572271741220667,0.10704986231220666,0.327184752566813,0.8429960758967934,0.015120729607711962,-5.9607131007599084e-05,-125182700.72090411,-2694979.565104729,1.3879515954430133e-05,1.3209262606657868e-05,1233.1772683562515,1116.95073495504,9201699.50205149,432730.94069577643,23.63172695729891,1.111335947692902,8334442.488833388,391946.1983695128,21.404444819515177,1.0065929168578724,"[0.270,0.340]",0.3,"[0.100,0.145]",0.12,0.04,0.04113658165667793,0.1023576494304224,0.10404986778081893,0.015062429314346303
26,56,0.1754,160.0,0.04702,10498.401,192.31,Altemus:1973,0.0089,0.1843,0.12838,0.13727999999999999,0.9292,0.0,0.04369013333333333,9755.114209200001,462.147224342333,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.04588341834332207,4.433234524286382,1.1040569917400072,0.0873554227206984,0.09815117769897701,0.10036205809897701,0.31679971290860887,0.8704402377500231,0.014975472958134927,-1.5818359827070948e-05,-616695682.4755917,-12157391.923206089,1.3879515954430138e-05,1.3209262606657874e-05,1245.5059500542336,1128.1174426433379,12150052.7910172,575607.1177194245,31.2036629766134,1.4782693390053214,11004914.494376393,521356.34484978963,28.262728473315544,1.338942962242874,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.04588341834332207,0.04702,0.09815117769897701,0.10036205809897701,0.014975472958134927
26,56,0.1754,160.0,0.05763,12255.9579,218.42,Altemus:1973,0.0089,0.1843,0.11777,0.12667,0.9292,0.0,0.04482186666666667,11388.23608068,549.3105836005307,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.05649341834332207,4.433234524286382,1.1040569917400072,0.0801359100624447,0.09056533857174694,0.09388655547174693,0.30640913085570237,0.8979362299372531,0.01477413155675565,2.80385719751117e-05,406163198.7102878,7789983.034581055,1.387951595443014e-05,1.3209262606657875e-05,1262.9958266248038,1143.9589043626336,14383294.642516853,693776.9746083056,36.93905584099529,1.7817521675804704,13027674.069477705,628388.7333704619,33.4575625328715,1.6138226386052836,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.05649341834332207,0.05763,0.09056533857174694,0.09388655547174693,0.01477413155675565
26,56,0.1754,160.0,0.06855,12798.4806,262.96,Altemus:1973,0.0089,0.1843,0.10685,0.11575,0.9292,0.0,0.04598666666666666,11892.34817352,598.991899830215,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0011365816566779319,0.06741341834332207,4.433234524286382,1.1040569917400072,0.07270545971106578,0.08275785852751012,0.08745696102751012,0.2957312310654898,0.9262355923014898,0.014497073032020469,7.315300460078961e-05,162568143.82975644,3594657.545989049,1.387951595443014e-05,1.3209262606657875e-05,1287.8573917532813,1166.4772755286867,15315648.500571366,771416.1457966834,39.33351914597675,1.981144431401483,13872153.897086164,698710.4393777011,35.62634849491479,1.7944222501405254,"[0.270,0.340]",0.3,"[0.070,0.100]",0.093,0.06741341834332207,0.06855,0.08275785852751011,0.0874569610275101,0.014497073032020469
