E0,Ep,theta,Q2,xs,err,f1f221,ratio,,dataSet
3.995,2.96,30.05,-0.3532,7.90E-01,9.79E-02,8.01E-01,0.98569,,Day-1993md
3.995,2.945,30.05,-0.3089,1.03E+00,1.08E-01,9.53E-01,1.08093,,Day-1993md
3.995,2.93,30.05,-0.2647,1.19E+00,9.01E-02,1.13E+00,1.05059,,Day-1993md
3.995,2.915,30.05,-0.2204,1.38E+00,9.85E-02,1.35E+00,1.02412,,Day-1993md
3.995,2.9,30.05,-0.1762,1.71E+00,1.06E-01,1.60E+00,1.06575,,Day-1993md
3.995,2.885,30.05,-0.1319,2.12E+00,1.64E-01,1.91E+00,1.10826,,Day-1993md
3.995,2.87,30.05,-0.0877,2.55E+00,1.80E-01,2.29E+00,1.11597,,Day-1993md
4.045,3.805,15,0.2829,3.59E+02,9.59E+00,2.90E+02,1.24003,,Arrington-1998ps
4.045,3.79,15,0.3152,4.76E+02,1.10E+01,3.83E+02,1.24318,,Arrington-1998ps
4.045,3.775,15,0.3475,6.50E+02,1.28E+01,5.34E+02,1.21655,,Arrington-1998ps
4.045,3.76,15,0.3797,8.10E+02,1.43E+01,7.10E+02,1.14048,,Arrington-1998ps
4.045,3.745,15,0.412,1.08E+03,1.65E+01,9.29E+02,1.16288,,Arrington-1998ps
4.045,3.73,15,0.4443,1.39E+03,1.87E+01,1.20E+03,1.15911,,Arrington-1998ps
4.045,3.715,15,0.4766,1.78E+03,2.09E+01,1.53E+03,1.16325,,Arrington-1998ps
4.045,3.7,15,0.5089,2.15E+03,2.26E+01,1.93E+03,1.11486,,Arrington-1998ps
4.045,3.685,15,0.5411,2.78E+03,2.59E+01,2.40E+03,1.15925,,Arrington-1998ps
4.045,3.67,15,0.5734,3.43E+03,2.91E+01,2.94E+03,1.16726,,Arrington-1998ps
4.045,3.655,15,0.6057,4.28E+03,3.29E+01,3.54E+03,1.20795,,Arrington-1998ps
4.045,3.64,15,0.638,4.99E+03,3.54E+01,4.20E+03,1.18835,,Arrington-1998ps
4.045,3.625,15,0.6702,5.70E+03,3.76E+01,4.89E+03,1.16657,,Arrington-1998ps
4.045,3.61,15,0.7025,6.44E+03,3.99E+01,5.58E+03,1.15416,,Arrington-1998ps
4.045,3.595,15,0.7348,7.09E+03,4.11E+01,6.25E+03,1.13384,,Arrington-1998ps
4.045,3.58,15,0.7671,7.48E+03,4.19E+01,6.88E+03,1.08702,,Arrington-1998ps
4.045,3.565,15,0.7994,8.10E+03,4.21E+01,7.44E+03,1.08799,,Arrington-1998ps
4.045,3.55,15,0.8316,8.26E+03,4.21E+01,7.93E+03,1.04119,,Arrington-1998ps
4.045,3.535,15,0.8639,8.68E+03,4.34E+01,8.34E+03,1.04039,,Arrington-1998ps
4.045,3.52,15,0.8962,9.01E+03,4.42E+01,8.68E+03,1.03835,,Arrington-1998ps
4.045,3.505,15,0.9285,9.14E+03,4.39E+01,8.94E+03,1.02199,,Arrington-1998ps
4.045,3.49,15,0.9608,9.21E+03,4.42E+01,9.15E+03,1.0064,,Arrington-1998ps
4.045,3.475,15,0.993,9.25E+03,4.35E+01,9.31E+03,0.9933,,Arrington-1998ps
4.045,3.46,15,1.0253,9.40E+03,4.51E+01,9.44E+03,0.99613,,Arrington-1998ps
4.045,3.445,15,1.0576,9.38E+03,4.50E+01,9.54E+03,0.98372,,Arrington-1998ps
4.045,3.43,15,1.0899,9.47E+03,4.54E+01,9.62E+03,0.98482,,Arrington-1998ps
4.045,3.415,15,1.1221,9.48E+03,2.01E+02,9.69E+03,0.97876,,Arrington-1998ps
4.045,3.4,15,1.1544,9.77E+03,2.03E+02,9.75E+03,1.00222,,Arrington-1998ps
4.045,3.385,15,1.1867,9.94E+03,2.05E+02,9.81E+03,1.0131,,Arrington-1998ps
4.045,3.37,15,1.219,1.04E+04,2.12E+02,9.88E+03,1.05313,,Arrington-1998ps
4.045,3.355,15,1.2513,1.03E+04,2.10E+02,9.94E+03,1.03607,,Arrington-1998ps
4.045,3.34,15,1.2835,1.11E+04,2.20E+02,1.00E+04,1.10889,,Arrington-1998ps
4.045,3.325,15,1.3158,1.12E+04,2.23E+02,1.01E+04,1.11078,,Arrington-1998ps
4.045,3.31,15,1.3481,1.14E+04,2.23E+02,1.02E+04,1.12216,,Arrington-1998ps
4.045,3.295,15,1.3804,1.14E+04,2.23E+02,1.02E+04,1.11361,,Arrington-1998ps
4.045,3.28,15,1.4127,1.09E+04,2.16E+02,1.03E+04,1.05651,,Arrington-1998ps
4.045,3.265,15,1.4449,1.10E+04,2.17E+02,1.04E+04,1.0582,,Arrington-1998ps
4.045,3.25,15,1.4772,1.15E+04,2.21E+02,1.05E+04,1.09806,,Arrington-1998ps
4.045,3.235,15,1.5095,1.12E+04,2.17E+02,1.05E+04,1.06191,,Arrington-1998ps
4.045,3.22,15,1.5418,1.13E+04,2.17E+02,1.06E+04,1.06433,,Arrington-1998ps
4.045,3.205,15,1.574,1.17E+04,2.19E+02,1.07E+04,1.0953,,Arrington-1998ps
4.045,3.19,15,1.6063,1.13E+04,2.14E+02,1.07E+04,1.05185,,Arrington-1998ps
4.045,3.175,15,1.6386,1.19E+04,2.20E+02,1.08E+04,1.10185,,Arrington-1998ps
4.045,3.16,15,1.6709,1.10E+04,2.10E+02,1.09E+04,1.01345,,Arrington-1998ps
4.045,3.145,15,1.7032,1.07E+04,2.06E+02,1.09E+04,0.9812,,Arrington-1998ps
4.045,3.13,15,1.7354,1.11E+04,2.09E+02,1.10E+04,1.01333,,Arrington-1998ps
4.045,3.115,15,1.7677,1.14E+04,2.11E+02,1.10E+04,1.03618,,Arrington-1998ps
4.045,3.1,15,1.8,1.14E+04,2.10E+02,1.11E+04,1.03167,,Arrington-1998ps
4.045,3.085,15,1.8323,1.15E+04,2.13E+02,1.11E+04,1.03604,,Arrington-1998ps
4.045,3.07,15,1.8646,1.15E+04,2.14E+02,1.12E+04,1.03139,,Arrington-1998ps
4.045,3.055,15,1.8968,1.12E+04,2.12E+02,1.12E+04,0.99964,,Arrington-1998ps
4.045,3.04,15,1.9291,1.14E+04,2.16E+02,1.13E+04,1.01234,,Arrington-1998ps
4.045,3.025,15,1.9614,1.17E+04,2.21E+02,1.13E+04,1.03348,,Arrington-1998ps
4.045,3.01,15,1.9937,1.21E+04,2.27E+02,1.14E+04,1.0628,,Arrington-1998ps
4.045,2.995,15,2.026,1.22E+04,2.32E+02,1.14E+04,1.0656,,Arrington-1998ps
4.045,2.98,15,2.0582,1.18E+04,2.33E+02,1.15E+04,1.02448,,Arrington-1998ps
4.045,2.965,15,2.0905,1.21E+04,2.39E+02,1.16E+04,1.04436,,Arrington-1998ps
4.045,2.95,15,2.1228,1.22E+04,2.44E+02,1.17E+04,1.04649,,Arrington-1998ps
4.045,2.935,15,2.1551,1.25E+04,2.55E+02,1.17E+04,1.06592,,Arrington-1998ps
4.045,3.625,23,-0.6605,2.43E-01,1.53E-02,3.80E-01,0.64021,,Arrington-1998ps
4.045,3.61,23,-0.6227,3.01E-01,1.69E-02,4.58E-01,0.65749,,Arrington-1998ps
4.045,3.595,23,-0.5849,4.15E-01,1.98E-02,5.52E-01,0.75123,,Arrington-1998ps
4.045,3.58,23,-0.5471,5.10E-01,2.18E-02,6.67E-01,0.76455,,Arrington-1998ps
4.045,3.565,23,-0.5093,7.47E-01,2.60E-02,8.06E-01,0.92667,,Arrington-1998ps
4.045,3.55,23,-0.4715,9.37E-01,2.89E-02,9.75E-01,0.96107,,Arrington-1998ps
4.045,3.535,23,-0.4337,1.12E+00,3.15E-02,1.18E+00,0.94907,,Arrington-1998ps
4.045,3.52,23,-0.396,1.55E+00,3.69E-02,1.43E+00,1.08414,,Arrington-1998ps
4.045,3.505,23,-0.3582,1.89E+00,4.09E-02,1.73E+00,1.09028,,Arrington-1998ps
4.045,3.49,23,-0.3204,2.33E+00,4.54E-02,2.10E+00,1.10784,,Arrington-1998ps
4.045,3.475,23,-0.2826,2.93E+00,5.13E-02,2.55E+00,1.14794,,Arrington-1998ps
4.045,3.46,23,-0.2448,3.57E+00,5.71E-02,3.10E+00,1.15273,,Arrington-1998ps
4.045,3.445,23,-0.207,4.44E+00,6.44E-02,3.76E+00,1.18195,,Arrington-1998ps
4.045,3.43,23,-0.1692,5.20E+00,7.08E-02,4.55E+00,1.1417,,Arrington-1998ps
4.045,3.415,23,-0.1315,6.43E+00,1.50E-01,5.52E+00,1.16486,,Arrington-1998ps
4.045,1.885,30,2.8927,3.33E+02,2.40E+00,3.23E+02,1.03224,,Arrington-1998ps
4.045,1.9,30,2.8483,3.26E+02,2.28E+00,3.14E+02,1.03898,,Arrington-1998ps
4.045,1.915,30,2.8039,3.18E+02,2.20E+00,3.05E+02,1.04283,,Arrington-1998ps
4.045,1.93,30,2.7595,3.12E+02,2.12E+00,2.96E+02,1.0537,,Arrington-1998ps
4.045,1.945,30,2.7151,3.03E+02,2.06E+00,2.87E+02,1.05476,,Arrington-1998ps
4.045,1.96,30,2.6707,2.97E+02,2.02E+00,2.78E+02,1.06658,,Arrington-1998ps
4.045,1.975,30,2.6263,2.80E+02,1.94E+00,2.70E+02,1.03831,,Arrington-1998ps
4.045,1.99,30,2.5819,2.75E+02,1.93E+00,2.61E+02,1.05392,,Arrington-1998ps
4.045,2.005,30,2.5375,2.66E+02,1.62E+00,2.52E+02,1.05455,,Arrington-1998ps
4.045,2.02,30,2.4931,2.59E+02,1.60E+00,2.44E+02,1.06313,,Arrington-1998ps
4.045,2.035,30,2.4487,2.44E+02,1.54E+00,2.35E+02,1.03812,,Arrington-1998ps
4.045,2.05,30,2.4044,2.38E+02,1.50E+00,2.27E+02,1.05059,,Arrington-1998ps
4.045,2.065,30,2.36,2.30E+02,1.47E+00,2.18E+02,1.05432,,Arrington-1998ps
4.045,2.08,30,2.3156,2.25E+02,1.46E+00,2.10E+02,1.07214,,Arrington-1998ps
4.045,2.095,30,2.2712,2.17E+02,1.44E+00,2.02E+02,1.07591,,Arrington-1998ps
4.045,2.11,30,2.2268,2.06E+02,1.40E+00,1.94E+02,1.06377,,Arrington-1998ps
4.045,2.125,30,2.1824,1.99E+02,1.38E+00,1.86E+02,1.07122,,Arrington-1998ps
4.045,2.14,30,2.138,1.92E+02,1.34E+00,1.78E+02,1.07841,,Arrington-1998ps
4.045,2.155,30,2.0936,1.84E+02,1.05E+00,1.70E+02,1.07943,,Arrington-1998ps
4.045,2.17,30,2.0492,1.74E+02,9.94E-01,1.63E+02,1.06716,,Arrington-1998ps
4.045,2.185,30,2.0049,1.71E+02,9.90E-01,1.56E+02,1.09735,,Arrington-1998ps
4.045,2.2,30,1.9605,1.59E+02,9.54E-01,1.49E+02,1.06855,,Arrington-1998ps
4.045,2.215,30,1.9161,1.54E+02,9.41E-01,1.42E+02,1.08474,,Arrington-1998ps
4.045,2.23,30,1.8717,1.46E+02,9.19E-01,1.35E+02,1.07868,,Arrington-1998ps
4.045,2.245,30,1.8273,1.41E+02,9.15E-01,1.29E+02,1.09379,,Arrington-1998ps
4.045,2.26,30,1.7829,1.33E+02,8.90E-01,1.23E+02,1.08412,,Arrington-1998ps
4.045,2.275,30,1.7385,1.27E+02,8.88E-01,1.17E+02,1.08863,,Arrington-1998ps
4.045,2.29,30,1.6941,1.21E+02,8.81E-01,1.11E+02,1.09157,,Arrington-1998ps
4.045,2.305,30,1.6497,1.16E+02,9.96E-01,1.05E+02,1.10256,,Arrington-1998ps
4.045,2.32,30,1.6054,1.10E+02,9.79E-01,9.98E+01,1.10245,,Arrington-1998ps
4.045,2.335,30,1.561,1.01E+02,9.37E-01,9.45E+01,1.06838,,Arrington-1998ps
4.045,2.35,30,1.5166,9.62E+01,9.14E-01,8.95E+01,1.07488,,Arrington-1998ps
4.045,2.365,30,1.4722,9.33E+01,9.14E-01,8.46E+01,1.10245,,Arrington-1998ps
4.045,2.38,30,1.4278,8.95E+01,9.04E-01,7.99E+01,1.11949,,Arrington-1998ps
4.045,2.395,30,1.3834,8.48E+01,8.91E-01,7.54E+01,1.12398,,Arrington-1998ps
4.045,2.41,30,1.339,7.87E+01,8.66E-01,7.11E+01,1.10661,,Arrington-1998ps
4.045,2.425,30,1.2946,7.39E+01,8.50E-01,6.70E+01,1.10343,,Arrington-1998ps
4.045,2.44,30,1.2502,6.85E+01,8.28E-01,6.30E+01,1.08722,,Arrington-1998ps
4.045,2.455,30,1.2058,6.48E+01,9.00E-01,5.92E+01,1.0943,,Arrington-1998ps
4.045,2.47,30,1.1615,6.26E+01,8.96E-01,5.56E+01,1.12588,,Arrington-1998ps
4.045,2.485,30,1.1171,6.11E+01,8.92E-01,5.22E+01,1.17144,,Arrington-1998ps
4.045,2.5,30,1.0727,5.59E+01,8.61E-01,4.89E+01,1.14345,,Arrington-1998ps
4.045,2.515,30,1.0283,5.33E+01,2.40E-01,4.58E+01,1.16462,,Arrington-1998ps
4.045,2.53,30,0.9839,5.04E+01,2.27E-01,4.28E+01,1.17796,,Arrington-1998ps
4.045,2.545,30,0.9395,4.76E+01,2.14E-01,3.99E+01,1.19188,,Arrington-1998ps
4.045,2.56,30,0.8951,4.39E+01,2.06E-01,3.72E+01,1.17979,,Arrington-1998ps
4.045,2.575,30,0.8507,4.10E+01,1.97E-01,3.46E+01,1.18542,,Arrington-1998ps
4.045,2.59,30,0.8063,3.81E+01,1.87E-01,3.21E+01,1.18851,,Arrington-1998ps
4.045,2.605,30,0.7619,3.63E+01,1.81E-01,2.96E+01,1.2259,,Arrington-1998ps
4.045,2.62,30,0.7175,3.30E+01,1.75E-01,2.72E+01,1.21132,,Arrington-1998ps
4.045,2.635,30,0.6732,3.01E+01,1.72E-01,2.50E+01,1.20641,,Arrington-1998ps
4.045,2.65,30,0.6288,2.73E+01,1.64E-01,2.27E+01,1.20058,,Arrington-1998ps
4.045,2.665,30,0.5844,2.47E+01,1.56E-01,2.06E+01,1.19816,,Arrington-1998ps
4.045,2.68,30,0.54,2.28E+01,1.51E-01,1.86E+01,1.22719,,Arrington-1998ps
4.045,2.695,30,0.4956,2.08E+01,1.45E-01,1.66E+01,1.2503,,Arrington-1998ps
4.045,2.71,30,0.4512,1.85E+01,1.37E-01,1.48E+01,1.25008,,Arrington-1998ps
4.045,2.725,30,0.4068,1.67E+01,1.32E-01,1.31E+01,1.27734,,Arrington-1998ps
4.045,2.74,30,0.3624,1.45E+01,1.23E-01,1.15E+01,1.26406,,Arrington-1998ps
4.045,2.755,30,0.318,1.25E+01,1.15E-01,1.00E+01,1.2501,,Arrington-1998ps
4.045,2.77,30,0.2736,1.08E+01,1.08E-01,8.66E+00,1.247,,Arrington-1998ps
4.045,2.785,30,0.2293,9.32E+00,9.97E-02,7.46E+00,1.24978,,Arrington-1998ps
4.045,2.8,30,0.1849,8.05E+00,9.42E-02,6.39E+00,1.26049,,Arrington-1998ps
4.045,2.815,30,0.1405,6.85E+00,8.64E-02,5.44E+00,1.25884,,Arrington-1998ps
4.045,2.83,30,0.0961,5.62E+00,7.81E-02,4.61E+00,1.21779,,Arrington-1998ps
4.045,2.845,30,0.0517,4.65E+00,7.16E-02,3.90E+00,1.19353,,Arrington-1998ps
4.045,2.92,37,-1.7607,7.87E-04,9.64E-04,3.99E-03,0.1974,,Arrington-1998ps
4.045,2.905,37,-1.7081,2.35E-03,1.46E-03,4.66E-03,0.50466,,Arrington-1998ps
4.045,2.89,37,-1.6556,2.32E-03,1.45E-03,5.44E-03,0.42631,,Arrington-1998ps
4.045,2.875,37,-1.603,4.64E-03,1.97E-03,6.36E-03,0.7291,,Arrington-1998ps
4.045,2.86,37,-1.5504,4.64E-03,1.97E-03,7.45E-03,0.62308,,Arrington-1998ps
4.045,2.845,37,-1.4979,5.38E-03,2.11E-03,8.72E-03,0.61688,,Arrington-1998ps
4.045,2.83,37,-1.4453,9.14E-03,2.69E-03,1.02E-02,0.8938,,Arrington-1998ps
4.045,2.815,37,-1.3927,4.54E-03,1.93E-03,1.20E-02,0.37814,,Arrington-1998ps
4.045,2.8,37,-1.3402,8.34E-03,2.57E-03,1.41E-02,0.59065,,Arrington-1998ps
4.045,2.785,37,-1.2876,1.12E-02,2.94E-03,1.66E-02,0.6732,,Arrington-1998ps
4.045,2.77,37,-1.2351,1.95E-02,3.86E-03,1.96E-02,0.99348,,Arrington-1998ps
4.045,2.755,37,-1.1825,1.71E-02,3.61E-03,2.32E-02,0.73825,,Arrington-1998ps
4.045,2.74,37,-1.13,2.32E-02,4.20E-03,2.73E-02,0.8487,,Arrington-1998ps
4.045,2.725,37,-1.0774,3.36E-02,5.04E-03,3.23E-02,1.04125,,Arrington-1998ps
4.045,2.71,37,-1.0248,3.62E-02,5.19E-03,3.81E-02,0.95001,,Arrington-1998ps
4.045,2.695,37,-0.9723,3.76E-02,5.28E-03,4.50E-02,0.83528,,Arrington-1998ps
4.045,2.68,37,-0.9197,6.21E-02,6.79E-03,5.32E-02,1.16736,,Arrington-1998ps
4.045,2.665,37,-0.8672,6.66E-02,7.00E-03,6.29E-02,1.05903,,Arrington-1998ps
4.045,2.65,37,-0.8146,7.27E-02,7.32E-03,7.44E-02,0.97764,,Arrington-1998ps
4.045,2.635,37,-0.762,1.08E-01,8.86E-03,8.79E-02,1.22801,,Arrington-1998ps
4.045,2.62,37,-0.7095,1.02E-01,6.84E-03,1.04E-01,0.98058,,Arrington-1998ps
4.045,2.605,37,-0.6569,1.40E-01,7.81E-03,1.23E-01,1.13784,,Arrington-1998ps
4.045,2.59,37,-0.6044,1.75E-01,8.57E-03,1.46E-01,1.20242,,Arrington-1998ps
4.045,2.575,37,-0.5518,2.12E-01,9.29E-03,1.72E-01,1.22998,,Arrington-1998ps
4.045,2.56,37,-0.4992,2.38E-01,9.77E-03,2.05E-01,1.16347,,Arrington-1998ps
4.045,2.545,37,-0.4467,2.77E-01,1.05E-02,2.44E-01,1.13744,,Arrington-1998ps
4.045,2.53,37,-0.3941,3.41E-01,1.17E-02,2.91E-01,1.17118,,Arrington-1998ps
4.045,2.515,37,-0.3416,4.03E-01,1.30E-02,3.50E-01,1.15294,,Arrington-1998ps
4.045,2.5,37,-0.289,5.00E-01,1.95E-02,4.20E-01,1.19031,,Arrington-1998ps
4.045,2.485,37,-0.2364,6.04E-01,2.12E-02,5.04E-01,1.19958,,Arrington-1998ps
4.045,2.47,37,-0.1839,6.98E-01,2.27E-02,6.01E-01,1.16055,,Arrington-1998ps
4.045,2.455,37,-0.1313,7.81E-01,2.38E-02,7.16E-01,1.09026,,Arrington-1998ps
4.045,2.29,37,0.4468,4.39E+00,5.44E-02,3.76E+00,1.16855,,Arrington-1998ps
4.045,2.275,37,0.4994,4.95E+00,5.74E-02,4.23E+00,1.17038,,Arrington-1998ps
4.045,2.26,37,0.552,5.51E+00,6.06E-02,4.73E+00,1.1639,,Arrington-1998ps
4.045,2.245,37,0.6045,6.07E+00,6.31E-02,5.27E+00,1.15165,,Arrington-1998ps
4.045,2.23,37,0.6571,6.66E+00,6.59E-02,5.84E+00,1.14018,,Arrington-1998ps
4.045,2.215,37,0.7096,7.37E+00,7.00E-02,6.45E+00,1.14301,,Arrington-1998ps
4.045,2.2,37,0.7622,8.05E+00,7.33E-02,7.09E+00,1.13499,,Arrington-1998ps
4.045,2.185,37,0.8148,8.84E+00,7.87E-02,7.78E+00,1.13636,,Arrington-1998ps
4.045,2.17,37,0.8673,9.65E+00,8.40E-02,8.51E+00,1.13347,,Arrington-1998ps
4.045,2.155,37,0.9199,1.07E+01,9.13E-02,9.30E+00,1.15056,,Arrington-1998ps
4.045,2.44,45,-1.8838,2.75E-03,1.00E-03,2.13E-03,1.28908,,Arrington-1998ps
4.045,2.425,45,-1.8202,2.05E-03,8.70E-04,2.51E-03,0.81618,,Arrington-1998ps
4.045,2.41,45,-1.7565,1.69E-03,7.91E-04,2.96E-03,0.57004,,Arrington-1998ps
4.045,2.395,45,-1.6929,1.02E-03,6.33E-04,3.51E-03,0.29085,,Arrington-1998ps
4.045,2.38,45,-1.6292,3.37E-03,1.09E-03,4.15E-03,0.81179,,Arrington-1998ps
4.045,2.365,45,-1.5655,6.69E-03,1.51E-03,4.91E-03,1.36119,,Arrington-1998ps
4.045,2.35,45,-1.5019,7.65E-03,1.61E-03,5.82E-03,1.31403,,Arrington-1998ps
4.045,2.335,45,-1.4382,8.92E-03,1.73E-03,6.90E-03,1.29259,,Arrington-1998ps
4.045,2.32,45,-1.3746,1.01E-02,1.84E-03,8.19E-03,1.23377,,Arrington-1998ps
4.045,2.305,45,-1.3109,8.52E-03,1.69E-03,9.72E-03,0.87676,,Arrington-1998ps
4.045,2.29,45,-1.2473,1.50E-02,2.22E-03,1.15E-02,1.2996,,Arrington-1998ps
4.045,2.275,45,-1.1836,1.44E-02,2.18E-03,1.37E-02,1.04972,,Arrington-1998ps
4.045,2.26,45,-1.12,2.07E-02,2.60E-03,1.63E-02,1.269,,Arrington-1998ps
4.045,2.245,45,-1.0563,2.38E-02,2.15E-03,1.94E-02,1.2263,,Arrington-1998ps
4.045,2.23,45,-0.9926,2.60E-02,2.18E-03,2.31E-02,1.1253,,Arrington-1998ps
4.045,2.215,45,-0.929,3.44E-02,2.43E-03,2.75E-02,1.25014,,Arrington-1998ps
4.045,2.2,45,-0.8653,4.04E-02,2.57E-03,3.28E-02,1.23242,,Arrington-1998ps
4.045,2.185,45,-0.8017,5.07E-02,2.83E-03,3.91E-02,1.29512,,Arrington-1998ps
4.045,2.17,45,-0.738,6.19E-02,3.10E-03,4.70E-02,1.31761,,Arrington-1998ps
4.045,2.155,45,-0.6744,6.41E-02,3.14E-03,5.68E-02,1.12884,,Arrington-1998ps
4.045,2.14,45,-0.6107,8.38E-02,3.60E-03,6.91E-02,1.21202,,Arrington-1998ps
4.045,2.125,45,-0.547,1.02E-01,4.01E-03,8.43E-02,1.21009,,Arrington-1998ps
4.045,2.11,45,-0.4834,1.25E-01,4.46E-03,1.02E-01,1.22035,,Arrington-1998ps
4.045,2.095,45,-0.4197,1.57E-01,5.08E-03,1.24E-01,1.26429,,Arrington-1998ps
4.045,2.08,45,-0.3561,1.86E-01,7.20E-03,1.50E-01,1.23794,,Arrington-1998ps
4.045,2.065,45,-0.2924,2.25E-01,7.89E-03,1.81E-01,1.24001,,Arrington-1998ps
4.045,2.05,45,-0.2288,2.51E-01,8.30E-03,2.19E-01,1.14822,,Arrington-1998ps
4.045,2.035,45,-0.1651,3.15E-01,9.32E-03,2.63E-01,1.19995,,Arrington-1998ps
4.045,2.02,45,-0.1014,3.73E-01,1.02E-02,3.14E-01,1.18722,,Arrington-1998ps
4.045,1.915,55,-1.7227,1.53E-03,1.14E-03,2.04E-03,0.74842,,Arrington-1998ps
4.045,1.9,55,-1.6429,2.19E-03,1.16E-03,2.47E-03,0.88826,,Arrington-1998ps
4.045,1.885,55,-1.563,3.55E-03,1.43E-03,2.98E-03,1.19252,,Arrington-1998ps
4.045,1.87,55,-1.4832,2.24E-03,1.20E-03,3.60E-03,0.62233,,Arrington-1998ps
4.045,1.855,55,-1.4033,6.83E-03,1.76E-03,4.36E-03,1.56691,,Arrington-1998ps
4.045,1.84,55,-1.3235,4.62E-03,1.52E-03,5.28E-03,0.87493,,Arrington-1998ps
4.045,1.825,55,-1.2436,9.47E-03,2.03E-03,6.39E-03,1.48087,,Arrington-1998ps
4.045,1.81,55,-1.1638,8.92E-03,1.99E-03,7.75E-03,1.15149,,Arrington-1998ps
4.045,1.795,55,-1.084,1.33E-02,2.37E-03,9.42E-03,1.41202,,Arrington-1998ps
4.045,1.78,55,-1.0041,1.67E-02,2.60E-03,1.15E-02,1.44614,,Arrington-1998ps
4.045,1.765,55,-0.9243,2.12E-02,2.91E-03,1.43E-02,1.47776,,Arrington-1998ps
4.045,1.75,55,-0.8444,2.39E-02,3.07E-03,1.80E-02,1.32985,,Arrington-1998ps
4.045,1.735,55,-0.7646,2.99E-02,3.39E-03,2.25E-02,1.33161,,Arrington-1998ps
4.045,1.72,55,-0.6847,4.01E-02,3.87E-03,2.80E-02,1.43363,,Arrington-1998ps
4.045,1.705,55,-0.6049,4.39E-02,4.05E-03,3.48E-02,1.26157,,Arrington-1998ps
4.045,1.69,55,-0.525,6.17E-02,4.69E-03,4.33E-02,1.42652,,Arrington-1998ps
4.045,1.675,55,-0.4452,6.77E-02,4.91E-03,5.37E-02,1.26167,,Arrington-1998ps
4.045,1.66,55,-0.3653,8.99E-02,4.54E-03,6.64E-02,1.35343,,Arrington-1998ps
4.045,1.645,55,-0.2855,1.00E-01,4.70E-03,8.20E-02,1.21984,,Arrington-1998ps
4.045,1.63,55,-0.2056,1.14E-01,4.85E-03,1.01E-01,1.12927,,Arrington-1998ps
4.045,1.615,55,-0.1258,1.47E-01,5.38E-03,1.24E-01,1.18529,,Arrington-1998ps
4.045,1.225,74,-1.0002,4.43E-03,3.56E-03,5.06E-03,0.87613,,Arrington-1998ps
4.045,1.21,74,-0.8842,6.31E-03,3.51E-03,6.73E-03,0.93737,,Arrington-1998ps
4.045,1.195,74,-0.7682,4.11E-03,3.34E-03,8.97E-03,0.45838,,Arrington-1998ps
4.045,1.18,74,-0.6522,5.16E-03,3.42E-03,1.19E-02,0.43216,,Arrington-1998ps
4.045,1.165,74,-0.5363,2.00E-02,4.10E-03,1.59E-02,1.25589,,Arrington-1998ps
4.045,1.15,74,-0.4203,2.56E-02,4.55E-03,2.13E-02,1.20261,,Arrington-1998ps
4.045,1.135,74,-0.3043,3.00E-02,4.89E-03,2.81E-02,1.06629,,Arrington-1998ps
4.045,1.12,74,-0.1883,4.32E-02,5.44E-03,3.67E-02,1.1757,,Arrington-1998ps
4.212,1.5534,53.39,0.5924,5.28E-01,2.51E-02,5.55E-01,0.95159,,Arrington-1995hs
4.212,1.5431,53.39,0.6467,5.93E-01,2.24E-02,6.12E-01,0.96916,,Arrington-1995hs
4.212,1.5313,53.39,0.7089,6.75E-01,2.35E-02,6.83E-01,0.98845,,Arrington-1995hs
4.212,1.5196,53.39,0.7706,7.98E-01,2.56E-02,7.60E-01,1.05012,,Arrington-1995hs
4.212,1.5078,53.39,0.8329,9.29E-01,2.76E-02,8.45E-01,1.09958,,Arrington-1995hs
4.212,1.4961,53.39,0.8946,1.03E+00,2.92E-02,9.37E-01,1.09925,,Arrington-1995hs
4.212,1.4843,53.39,0.9568,1.17E+00,3.09E-02,1.04E+00,1.12652,,Arrington-1995hs
4.212,1.4725,53.39,1.019,1.29E+00,3.25E-02,1.15E+00,1.12203,,Arrington-1995hs
4.212,1.4608,53.39,1.0807,1.39E+00,3.36E-02,1.27E+00,1.0944,,Arrington-1995hs
4.212,1.449,53.39,1.143,1.56E+00,3.55E-02,1.40E+00,1.11222,,Arrington-1995hs
4.212,1.4373,53.39,1.2047,1.72E+00,3.70E-02,1.55E+00,1.11269,,Arrington-1995hs
4.212,1.4255,53.39,1.2669,1.93E+00,3.99E-02,1.70E+00,1.13323,,Arrington-1995hs
4.212,1.4138,53.39,1.3286,2.10E+00,4.29E-02,1.87E+00,1.12156,,Arrington-1995hs
4.212,1.402,53.39,1.3908,2.40E+00,4.73E-02,2.06E+00,1.16612,,Arrington-1995hs
5.12,1.5531,56.64,0.4222,1.47E-01,6.63E-03,1.32E-01,1.11609,,Arrington-1995hs
5.12,1.5428,56.64,0.4889,1.53E-01,5.66E-03,1.47E-01,1.04025,,Arrington-1995hs
5.12,1.531,56.64,0.5654,1.67E-01,5.85E-03,1.67E-01,1.00276,,Arrington-1995hs
5.12,1.5193,56.64,0.6412,2.12E-01,6.68E-03,1.88E-01,1.12772,,Arrington-1995hs
5.12,1.5075,56.64,0.7177,2.60E-01,7.48E-03,2.12E-01,1.22653,,Arrington-1995hs
5.12,1.4957,56.64,0.7942,3.02E-01,8.03E-03,2.39E-01,1.26582,,Arrington-1995hs
