Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center
6,12,4.6286,16.0,1.8117,1277.0,13.04,12,0.0031,4.6316999999999995,2.8168999999999995,2.8199999999999994,1.0,0.0,0.0,1277.0,13.04,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.7386252389535226,2.894010933453939,1.0013399464679928,1.010163518466705,1.0119525044828348,4.294209394482835,2.072247425980507,3.269931092262295,3.268142106246165,0.8564338751906266,0.001973209543174194,647168.9762587303,6608.5226706451385,0.00162511428252556,0.0016240265924169974,9502.494958604293,9489.779162533425,12134686.062137682,123912.53426019997,31.16419827326956,0.3182311241060572,12118447.990555184,123746.72027943585,31.122495794953995,0.31780528204087705,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.8296,1292.0,13.18,12,0.0031,4.6316999999999995,2.7989999999999995,2.8020999999999994,1.0,0.0,0.0,1292.0,13.18,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.7565252389535224,2.894010933453939,1.0013399464679928,1.0037444311790646,1.0055291180182098,4.3529652780182095,2.0863761113515005,3.3099403529499356,3.3081556661107907,0.8539624957868139,0.0019723237758040527,655064.8609776522,6682.472807806081,0.0016251142825255607,0.0016240265924169983,9860.922275035853,9847.726848227812,12740311.579346322,129966.95558497254,32.719560612352325,0.3337800378256994,12723263.087910334,129793.03985964257,32.675776820612626,0.33333338892854053,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.8475,1273.0,13.01,12,0.0031,4.6316999999999995,2.7810999999999995,2.7841999999999993,1.0,0.0,0.0,1273.0,13.01,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.7744252389535224,2.894010933453939,1.0013399464679928,0.9973253438914245,0.9991057315535846,4.412361981553585,2.1005623012787753,3.349949613637576,3.348169225975416,0.8514554664444952,0.001970994346807857,645866.8955908978,6600.72923145136,0.00162511428252556,0.0016240265924169974,10232.433708543349,10218.7411424422,13025888.110975683,133123.96254814896,33.452975849328155,0.3418878364491432,13008457.474328922,132945.82226317303,33.40821063548518,0.341430338073576,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.8654,1247.0,12.76,12,0.0031,4.6316999999999995,2.7631999999999994,2.7662999999999993,1.0,0.0,0.0,1247.0,12.76,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.7923252389535225,2.894010933453939,1.0013399464679928,0.9909062566037842,0.9926823450889595,4.472399505088959,2.114804838534506,3.389958874325216,3.3881827858400406,0.848912577097653,0.001969241544663652,633238.7224813442,6479.652043995151,0.0016251142825255602,0.0016240265924169976,10617.473557810783,10603.265749320792,13239989.526590046,135478.96259766558,34.002829296926805,0.3479359276894836,13222272.389403027,135297.6709613333,33.957328294815696,0.34747033603997457,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.8833,1298.0,13.1,12,0.0031,4.6316999999999995,2.7452999999999994,2.7483999999999993,1.0,0.0,0.0,1298.0,13.1,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8102252389535225,2.894010933453939,1.0013399464679928,0.9844871693161438,0.9862589586243345,4.533077848624335,2.1291025923201388,3.4299681350128557,3.428196345704665,0.8463336194236026,0.0019670849478591484,659859.6575163984,6659.600549664729,0.0016251142825255602,0.0016240265924169976,11016.50054533527,11001.758777519623,14299417.70784518,144316.15714389202,36.723643805671344,0.37063153609729943,14280282.89322047,144123.03998550706,36.674501936336355,0.37013557424191545,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.9012,1267.0,12.85,12,0.0031,4.6316999999999995,2.7273999999999994,2.7304999999999993,1.0,0.0,0.0,1267.0,12.85,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8281252389535225,2.894010933453939,1.0013399464679928,0.9780680820285035,0.9798355721597094,4.5943970121597095,2.14345445768267,3.4699773957004965,3.4682099055692905,0.8437183869188126,0.0019645434439730853,644933.5614780928,6540.959956585235,0.00162511428252556,0.0016240265924169974,11429.9882975841,11414.693219721112,14481795.173039054,146875.34962395567,37.19202407169341,0.3772040326134651,14462416.309386648,146678.80787341628,37.14225543770636,0.3766992757494292,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.9191,1266.0,12.92,12,0.0031,4.6316999999999995,2.7094999999999994,2.7125999999999992,1.0,0.0,0.0,1266.0,12.92,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8460252389535226,2.894010933453939,1.0013399464679928,0.9716489947408631,0.9734121856950843,4.656356995695084,2.1578593549383807,3.5099866563881372,3.508223465433916,0.841066674975717,0.001961635248698843,645379.9200640081,6586.341680274079,0.0016251142825255602,0.0016240265924169976,11858.425843368597,11842.55745034101,15012767.117704645,153210.86189632228,38.55566173618416,0.3934748417310422,14992677.732131718,153005.84225840584,38.504068345800846,0.39294831202823616,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.937,1285.0,13.39,12,0.0031,4.6316999999999995,2.6915999999999993,2.694699999999999,1.0,0.0,0.0,1285.0,13.39,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8639252389535226,2.894010933453939,1.0013399464679928,0.9652299074532228,0.9669887992304591,4.718957799230459,2.172316229104423,3.549995917075778,3.5482370252985413,0.8383782809605068,0.0019583779247612097,656155.2720508139,6837.291122770738,0.00162511428252556,0.0016240265924169974,12302.318131259155,12285.855742251057,15808478.798668014,164728.0397775601,40.59920175583677,0.4230531607086805,15787324.628792608,164507.60838874165,40.54487379539941,0.42248705067735265,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.937,1297.0,12.97,12,0.0031,4.6316999999999995,2.6915999999999993,2.694699999999999,1.0,0.0,0.0,1297.0,12.97,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8639252389535226,2.894010933453939,1.0013399464679928,0.9652299074532228,0.9669887992304591,4.718957799230459,2.172316229104423,3.549995917075778,3.5482370252985413,0.8383782809605068,0.0019583779247612097,662282.7921010939,6622.8279210109395,0.00162511428252556,0.0016240265924169974,12302.318131259155,12285.855742251057,15956106.616243124,159561.06616243126,40.97833827028816,0.4097833827028817,15934754.89769962,159347.54897699622,40.9235029670296,0.40923502967029607,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.9549,1319.0,14.1,12,0.0031,4.6316999999999995,2.6736999999999993,2.676799999999999,1.0,0.0,0.0,1319.0,14.1,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8818252389535226,2.894010933453939,1.0013399464679928,0.9588108201655825,0.9605654127658341,4.782199422765834,2.1868240493386373,3.590005177763418,3.5882505851631663,0.835653004291889,0.001954788400682673,674753.3387958328,7213.056919652194,0.00162511428252556,0.0016240265924169974,12762.186566909877,12745.108803384597,16833324.08175413,179946.83059342927,43.23120075753937,0.46213793076672105,16810798.511664283,179706.0341277228,43.173350778652086,0.46151951931690255,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.9549,1288.0,12.25,12,0.0031,4.6316999999999995,2.6736999999999993,2.676799999999999,1.0,0.0,0.0,1288.0,12.25,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8818252389535226,2.894010933453939,1.0013399464679928,0.9588108201655825,0.9605654127658341,4.782199422765834,2.1868240493386373,3.590005177763418,3.5882505851631663,0.835653004291889,0.001954788400682673,658894.8448590089,6266.662926648182,0.00162511428252556,0.0016240265924169974,12762.186566909877,12745.108803384597,16437696.29817992,156336.785444646,42.21515282464799,0.4015028121909456,16415700.138759362,156127.58284146132,42.15866247377096,0.40096553983206074,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.9728,1276.0,11.75,12,0.0031,4.6316999999999995,2.6557999999999993,2.658899999999999,1.0,0.0,0.0,1276.0,11.75,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.8997252389535226,2.894010933453939,1.0013399464679928,0.9523917328779421,0.954142026301209,4.846081866301209,2.2013818083879064,3.6300144384510586,3.6282641450277913,0.8328906465208001,0.0019508829893606007,654062.8048728885,6022.913759605361,0.00162511428252556,0.0016240265924169974,13238.569571207952,13220.854334139074,16892414.772861347,155553.19246169343,43.38295697144882,0.3994903953091878,16869810.13036146,155345.03842613412,43.324903919465804,0.3989558158728238,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,1.9907,1289.0,11.78,12,0.0031,4.6316999999999995,2.6378999999999997,2.6409999999999996,1.0,0.0,0.0,1289.0,11.78,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.9176252389535224,2.894010933453939,1.0013399464679928,0.9459726455903019,0.947718639836584,4.910605129836584,2.2159885220453157,3.670023699138698,3.6682777048924162,0.8300910114110593,0.001946677406421253,662153.8811454545,6051.336477807179,0.0016251142825255602,0.0016240265924169976,13732.023160212326,13713.647606538645,17700577.853513688,161763.2328273012,45.45847457063664,0.415438968535376,17676891.764828313,161546.76880502523,45.39764415769234,0.41488304746130006,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.0086,1263.0,11.61,12,0.0031,4.6316999999999995,2.6199999999999997,2.6230999999999995,1.0,0.0,0.0,1263.0,11.61,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.9355252389535225,2.894010933453939,1.0013399464679928,0.9395535583026617,0.941295253371959,4.975769213371959,2.2306432286163465,3.7100329598263384,3.708291264757041,0.8272539050209491,0.0019421867883208741,650297.9052246216,5977.797846126568,0.0016251142825255596,0.001624026592416997,14243.121547898898,14224.062066172819,17989062.51499631,165362.6411711062,46.199358442143875,0.42468293864868595,17964990.38957627,165141.36058826643,46.13753661291751,0.42411464772444357,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.0265,1295.0,11.77,12,0.0031,4.6316999999999995,2.6020999999999996,2.6051999999999995,1.0,0.0,0.0,1295.0,11.769999999999998,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.9534252389535225,2.894010933453939,1.0013399464679928,0.9331344710150212,0.9348718669073338,5.041574116907333,2.2453449883942853,3.7500422205139787,3.748304824621666,0.8243791357857032,0.001937425710167955,668412.7258163291,6075.071646994744,0.0016251142825255604,0.001624026592416998,14772.457772785141,14752.68995798255,19130332.815756757,173871.82798568107,49.130359191085134,0.4465361603699397,19104733.4955874,173639.16080545456,49.06461523319998,0.445938626482443,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.0444,1238.0,11.29,12,0.0031,4.6316999999999995,2.5841999999999996,2.5872999999999995,1.0,0.0,0.0,1238.0,11.290000000000001,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.9713252389535225,2.894010933453939,1.0013399464679928,0.926715383727381,0.9284484804427088,5.108019840442709,2.2600928831450067,3.790051481201619,3.7883183844862915,0.8214665146008884,0.0019324082032443706,640651.3892465833,5842.4508760855615,0.0016251142825255598,0.0016240265924169972,15320.644349566734,15300.142977024883,18966957.704763617,172970.07470660843,48.710780610655775,0.4442202852134925,18941577.005556807,172738.61421061095,48.645598113280485,0.4436258503222429,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.0623,1258.0,11.45,12,0.0031,4.6316999999999995,2.5662999999999996,2.5693999999999995,1.0,0.0,0.0,1258.0,11.45,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,1.9892252389535225,2.894010933453939,1.0013399464679928,0.9202962964397405,0.9220250939780836,5.1751063839780835,2.27488601560124,3.830060741889259,3.828331944350916,0.8185158549066603,0.0019271477722063895,652778.1720442316,5941.4229490512325,0.0016251142825255602,0.0016240265924169976,15888.313946961374,15867.052945409718,19987498.945277408,181921.19469270774,51.33172600656967,0.46720847597394494,19960752.605325423,181677.75622494126,51.2630362821648,0.46658327935674637,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.0802,1271.0,11.57,12,0.0031,4.6316999999999995,2.5483999999999996,2.5514999999999994,1.0,0.0,0.0,1271.0,11.57,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.0071252389535226,2.894010933453939,1.0013399464679928,0.9138772091521004,0.9156017075134586,5.242833747513458,2.289723508966412,3.8700700025768997,3.8683455042155415,0.815526972772875,0.0019216574119495138,661408.2156874026,6020.84426082081,0.00162511428252556,0.0016240265924169974,16476.12009302258,16454.07251666977,20941148.6382317,190628.70947627124,53.78088109490779,0.4895710419103722,20913126.168687277,190373.61901786923,53.70891402525991,0.48891592074921886,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.0981,1245.0,11.28,12,0.0031,4.6316999999999995,2.5304999999999995,2.5335999999999994,1.0,0.0,0.0,1245.0,11.28,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.0250252389535226,2.894010933453939,1.0013399464679928,0.9074581218644598,0.9091783210488334,5.311201931048834,2.3046045064281278,3.9100792632645405,3.908359064080167,0.8124996869850357,0.001915949624123864,649808.3166300996,5887.419928985962,0.0016251142825255604,0.001624026592416998,17084.737909257085,17061.87590889563,21270498.69702507,192715.8436164199,54.62671513470013,0.49493120218427095,21242035.50657506,192457.9602523427,54.55361620934418,0.49426890830634723,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.116,1258.0,11.44,12,0.0031,4.6316999999999995,2.5125999999999995,2.5156999999999994,1.0,0.0,0.0,1258.0,11.439999999999998,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.0429252389535226,2.894010933453939,1.0013399464679928,0.9010390345768197,0.9027549345842083,5.380210934584208,2.3195281706813153,3.9500885239521812,3.9483726239447927,0.809433819131054,0.0019100364332893054,658626.1801475574,5989.414547605767,0.00162511428252556,0.0016240265924169974,17714.864874955874,17691.15966804398,22285300.01269449,202658.05416949515,57.23291930409957,0.520464703369554,22255478.862399325,202386.86660242308,57.15633287773662,0.5197682417498464,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.1339,1289.0,11.58,12,0.0031,4.6316999999999995,2.4946999999999995,2.4977999999999994,1.0,0.0,0.0,1289.0,11.58,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.0608252389535227,2.894010933453939,1.0013399464679928,0.8946199472891794,0.8963315481195833,5.449860758119584,2.334493683461059,3.990097784639822,3.9883861838094177,0.8063291936888028,0.0019039294027017536,677020.9011798737,6082.15828988591,0.00162511428252556,0.0016240265924169974,18367.22162322953,18342.643462907752,23675348.672342863,212692.42639699794,60.80283053352475,0.5462348933888413,23643667.42368809,212407.81130047177,60.721467018262274,0.5455039473013787,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.1518,1262.0,11.32,12,0.0031,4.6316999999999995,2.4767999999999994,2.4798999999999993,1.0,0.0,0.0,1262.0,11.320000000000002,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.0787252389535227,2.894010933453939,1.0013399464679928,0.888200860001539,0.8899081616549582,5.520151401654958,2.349500245085103,4.030107045327461,4.028399743674042,0.8031856381144379,0.0018976396497241634,665036.6944975257,5965.305373781292,0.00162511428252556,0.0016240265924169974,19042.552770324633,19017.070913322757,24031701.596149687,215561.6973600749,61.71801310321859,0.5536037308466201,23999543.49261332,215273.24273881366,61.635424933276006,0.5528629241241557,"[2.067,2.357]",2.213,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.1696,1269.0,11.42,12,0.0031,4.6316999999999995,2.4589999999999996,2.4620999999999995,1.0,0.0,0.0,1269.0,11.42,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.0965252389535225,2.894010933453939,1.0013399464679928,0.8818176335367347,0.8835206600309176,5.590684820030917,2.364462903077762,4.069892790592266,4.068189764098083,0.80002087204327,0.001891214418944672,670997.4222320716,6038.448039314624,0.00162511428252556,0.0016240265924169974,19737.654923549457,19711.24291322813,25047084.09798426,225404.0192269348,64.32570987001955,0.5788806987514762,25013567.256886493,225102.39406906522,64.23963220174566,0.5781060675681131,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.1875,1218.0,11.06,12,0.0031,4.6316999999999995,2.4410999999999996,2.4441999999999995,1.0,0.0,0.0,1218.0,11.06,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.1144252389535225,2.894010933453939,1.0013399464679928,0.8753985462490944,0.8770972735662925,5.662253523566292,2.37954901684464,4.1099020512799065,4.108203323962709,0.7967991707510769,0.0018845917404155341,646293.8226246512,5868.645056016949,0.00162511428252556,0.0016240265924169974,20461.12966012887,20433.749529618806,24921655.926036965,226300.09404102532,64.00358629800432,0.5811819905221082,24888306.927075706,225997.269797584,63.91793968048806,0.5804042798573055,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.2054,1251.0,11.24,12,0.0031,4.6316999999999995,2.4231999999999996,2.4262999999999995,1.0,0.0,0.0,1251.0,11.24,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.1323252389535226,2.894010933453939,1.0013399464679928,0.868979458961454,0.8706738871016675,5.734463047101668,2.3946738915981167,4.1499113119675455,4.148216883827332,0.7935380413609814,0.001877817110581243,666199.0632371948,5985.673437878553,0.0016251142825255602,0.0016240265924169976,21209.960703660057,21181.578522332544,26533660.840278734,238399.95830913904,68.1435237061638,0.6122567597580185,26498154.73143801,238080.9425910178,68.05233721727086,0.6114374662846719,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.2233,1253.0,11.26,12,0.0031,4.6316999999999995,2.4052999999999995,2.4083999999999994,1.0,0.0,0.0,1253.0,11.26,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.1502252389535226,2.894010933453939,1.0013399464679928,0.8625603716738137,0.8642505006370423,5.807313390637042,2.409836797510786,4.189920572655186,4.188230443691958,0.7902373241210686,0.0018709000118368616,669731.1412007511,6018.493734972431,0.00162511428252556,0.0016240265924169974,21984.99746485616,21955.578165440635,27547201.823464766,247551.07145428035,70.74649110032232,0.6357585712606778,27510339.441297114,247219.81014286153,70.65182144172421,0.6349078287580324,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.2412,1241.0,11.23,12,0.0031,4.6316999999999995,2.3873999999999995,2.3904999999999994,1.0,0.0,0.0,1241.0,11.23,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.1681252389535226,2.894010933453939,1.0013399464679928,0.8561412843861733,0.8578271141724172,5.880804554172418,2.4250370211962573,4.229929833342827,4.228244003556583,0.7868968627094298,0.0018638495519266048,665826.2726823718,6025.164417585041,0.0016251142825255602,0.0016240265924169976,22787.1180394995,22756.625379698537,28278813.48701888,255899.33558357938,72.62540999655789,0.6571985127005198,28240972.096205883,255556.90301401456,72.52822605622407,0.6563190802670397,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.2591,1271.0,11.71,12,0.0031,4.6316999999999995,2.3694999999999995,2.3725999999999994,1.0,0.0,0.0,1271.0,11.71,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.1860252389535226,2.894010933453939,1.0013399464679928,0.849722197098533,0.8514037277077922,5.954936537707793,2.4402738653085216,4.269939094030468,4.2682575634212085,0.7835165043265386,0.0018566744770595234,684557.2639167877,6306.975263938304,0.0016251142825255602,0.0016240265924169976,23617.230275894788,23585.626798570647,30017499.680662274,276557.76653072797,77.09068919671495,0.7102533206086011,29977331.660983294,276187.6898112623,76.98753002777475,0.709302892702787,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,16.0,2.277,1244.0,12.14,12,0.0031,4.6316999999999995,2.3515999999999995,2.3546999999999993,1.0,0.0,0.0,1244.0,12.14,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.07307476104647748,2.2039252389535227,2.894010933453939,1.0013399464679928,0.8433031098108927,0.844980341243167,6.0297093412431675,2.4555466481505026,4.3099483547181086,4.308271123285834,0.7800960997881965,0.001849383184646539,672656.7053964849,6564.350806682739,0.00162511428252556,0.0016240265924169974,24476.272889572378,24443.519881441927,30448483.47462804,297141.95287940867,78.19753813692964,0.7631174541658567,30407738.73251376,296744.331360705,78.09289783430124,0.7620962859392421,"[2.357,2.642]",2.5,"[0.650,1.050]",0.8
6,12,4.6286,20.0,0.712,4.162,1.024,12,0.0031,4.6316999999999995,3.9166,3.9196999999999997,1.0,0.0,0.0,4.162,1.024,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.5992292899527769,2.894010933453939,1.0013399464679928,2.1865495423729735,2.1897458009053357,2.6966898009053355,1.6421601020927696,0.029907432156026204,0.026711173623664042,0.9288689417522646,-0.0009145722262039838,-4550.76141692468,-1119.6491328522038,0.0006631649586631949,0.0006627211018996187,2127.1053220145645,2124.2589287658625,8853.012350224617,2178.155849742914,0.02273623155847027,0.0055939214598446805,8841.165661523519,2175.2411430562433,0.022705806992587625,0.005586435934745251,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
6,12,4.6286,20.0,0.7285,4.878,1.028,12,0.0031,4.6316999999999995,3.9000999999999997,3.9031999999999996,1.0,0.0,0.0,4.878,1.028,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.615729289952777,2.894010933453939,1.0013399464679928,2.1773379641037724,2.1805280531912405,2.7112403031912407,1.646584435487971,0.07008201942522785,0.06689193033775975,0.9282320669206258,-0.0008637896737098382,-5647.208051295371,-1190.1045257752442,0.0006631649586631946,0.0006627211018996184,2166.8517840784607,2163.9522039658514,10569.90300273473,2227.523634032658,0.02714553563394156,0.0057207073865707106,10555.758850945424,2224.5428656768954,0.027109210742756733,0.005713052202450579,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
6,12,4.6286,20.0,0.7449,5.579,1.032,12,0.0031,4.6316999999999995,3.8836999999999997,3.8867999999999996,1.0,0.0,0.0,5.579,1.032,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.632129289952777,2.894010933453939,1.0013399464679928,2.1681822135816566,2.1713661706148066,2.7262421806148067,1.6511336047136849,0.11001312434734345,0.10682916731419345,0.927581274695885,-0.0008140003373372979,-6853.805513459174,-1267.8127424072177,0.0006631649586631949,0.0006627211018996187,2207.8759848968034,2204.92150810981,12317.740119739266,2278.528016413501,0.03163431615819961,0.00585169641069403,12301.257093744629,2275.478996369324,0.031591984590031305,0.005843865943164063,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
6,12,4.6286,20.0,0.7613,7.126,1.045,12,0.0031,4.6316999999999995,3.8672999999999997,3.8703999999999996,1.0,0.0,0.0,7.126,1.045,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.6485292899527769,2.894010933453939,1.0013399464679928,2.1590264630595413,2.162204288038373,2.741781978038373,1.6558327143882539,0.1499442292694586,0.1467664042906267,0.9269125993677032,-0.0007649106914880087,-9316.120272992304,-1366.1725631878974,0.0006631649586631949,0.0006627211018996187,2250.459198193502,2247.4477385342543,16036.772246326895,2351.729862112209,0.04118550306028736,0.0060396927726635245,16015.312584795098,2348.582886768296,0.041130390538757784,0.00603161073715996,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
6,12,4.6286,20.0,0.7777,8.581,1.058,12,0.0031,4.6316999999999995,3.8508999999999998,3.8539999999999996,1.0,0.0,0.0,8.581,1.058,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.6649292899527769,2.894010933453939,1.0013399464679928,2.1498707125374263,2.1530424054619393,2.7578596954619394,1.6606804916846405,0.18987533419157376,0.18670364126706085,0.926225880651242,-0.0007165358523147956,-11975.674311730198,-1476.5485866228353,0.0006631649586631947,0.0006627211018996185,2294.647884435207,2291.5772935346026,19690.37349633851,2427.737461732449,0.050568650937684465,0.006234894848161073,19664.024755820425,2424.4887765596095,0.050500982324788196,0.00622655160233375,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
6,12,4.6286,20.0,0.7942,10.3,1.074,12,0.0031,4.6316999999999995,3.8343999999999996,3.8374999999999995,1.0,0.0,0.0,10.3,1.074,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.681429289952777,2.894010933453939,1.0013399464679928,2.140659134268225,2.143824657747844,2.774578297747844,1.6657065461082405,0.23004992146077496,0.22688439798115567,0.9255166030788379,-0.0006686014970911243,-15405.290064129491,-1606.338012512143,0.0006631649586631948,0.0006627211018996186,2340.774793403559,2337.6424776222393,24109.980372056663,2513.992128115423,0.061919047994476756,0.006456413353987188,24077.717519509068,2510.628020966285,0.06183619080900809,0.006447773682415018,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
6,12,4.6286,20.0,0.8106,12.46,1.095,12,0.0031,4.6316999999999995,3.8179999999999996,3.8210999999999995,1.0,0.0,0.0,12.46,1.095,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.11277071004722306,0.6978292899527769,2.894010933453939,1.0013399464679928,2.1315033837461095,2.1346627751714102,2.79173513517141,1.670848627246469,0.26998102638289057,0.2668216349575898,0.9247932014549572,-0.000621701480771619,-20041.773078190818,-1761.2954671443774,0.0006631649586631948,0.0006627211018996186,2388.330754888781,2385.1348019352413,29758.601205914212,2615.2221766032153,0.07642578832013847,0.006716391509675091,29718.77963211311,2611.7226081190893,0.07632351889057627,0.006707403947446309,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25
