Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error
26,56,4.045,30,0.6,2.152885263,0.043057705,Arrington:1998ps,0.000506297,0.000617776
26,56,4.045,37,1.125,7.71E-06,1.54E-07,Arrington:1998ps,102.1340461,125.10447
26,56,4.045,37,1.14,1.21E-05,2.42E-07,Arrington:1998ps,193.8624771,120.4421713
26,56,4.045,37,1.155,1.90E-05,3.80E-07,Arrington:1998ps,122.0868898,76.30414305
26,56,4.045,37,1.17,2.97E-05,5.93E-07,Arrington:1998ps,156.3793819,66.3939012
26,56,4.045,37,1.185,4.61E-05,9.23E-07,Arrington:1998ps,100.5599608,42.69466165
26,56,4.045,37,1.2,7.14E-05,1.43E-06,Arrington:1998ps,75.30955652,29.53589451
26,56,4.045,37,1.215,0.000110089,2.20E-06,Arrington:1998ps,83.02402026,24.4347755
26,56,4.045,37,1.23,0.000168819,3.38E-06,Arrington:1998ps,26.89275198,11.43236247
26,56,4.045,37,1.245,0.000257561,5.15E-06,Arrington:1998ps,32.3807039,9.978218752
26,56,4.045,37,1.26,0.00039088,7.82E-06,Arrington:1998ps,28.65326634,7.521489971
26,56,4.045,37,1.275,0.000590012,1.18E-05,Arrington:1998ps,33.05018354,6.542239819
26,56,4.045,37,1.29,0.00088568,1.77E-05,Arrington:1998ps,19.30719728,4.075964231
26,56,4.045,37,1.305,0.00132208,2.64E-05,Arrington:1998ps,17.54810454,3.176812296
26,56,4.045,37,1.32,0.00196234,3.92E-05,Arrington:1998ps,17.12241817,2.568362261
26,56,4.045,37,1.335,0.002895975,5.79E-05,Arrington:1998ps,12.5001097,1.792142543
26,56,4.045,37,1.35,0.004248991,8.50E-05,Arrington:1998ps,8.849158707,1.24264796
26,56,4.045,37,1.365,0.006197309,0.000123946,Arrington:1998ps,10.02047808,1.095636832
26,56,4.045,37,1.38,0.008984397,0.000179688,Arrington:1998ps,7.412851632,0.779128527
26,56,4.045,37,1.395,0.012943795,0.000258876,Arrington:1998ps,5.616590729,0.565521935
26,56,4.045,37,1.41,0.018527004,0.00037054,Arrington:1998ps,5.82932905,0.478220872
26,56,4.045,37,1.425,0.026340673,0.000526813,Arrington:1998ps,3.87233839,0.259674459
26,56,4.045,37,1.44,0.037179442,0.000743589,Arrington:1998ps,3.76552185,0.210062324
26,56,4.045,37,1.455,0.052076815,0.001041536,Arrington:1998ps,3.360420576,0.164564596
26,56,4.045,37,1.47,0.07234353,0.001446871,Arrington:1998ps,2.930462469,0.128415077
26,56,4.045,37,1.485,0.128833312,0.002576666,Arrington:1998ps,1.847348297,0.075834424
26,56,4.045,37,1.5,0.210949916,0.004218998,Arrington:1998ps,1.313107897,0.049774848
26,56,4.045,37,1.515,0.306309084,0.006126182,Arrington:1998ps,1.113254611,0.038196712
26,56,4.045,37,1.53,0.417280932,0.008345619,Arrington:1998ps,0.965776216,0.031154072
26,56,4.045,37,1.545,0.546423582,0.010928472,Arrington:1998ps,0.915041035,0.0356866
26,56,4.045,37,1.56,0.696377726,0.013927555,Arrington:1998ps,0.867345375,0.030443248
26,56,4.045,37,1.575,0.869654931,0.017393099,Arrington:1998ps,0.802617194,0.026102307
26,56,4.045,37,1.59,1.068562078,0.021371242,Arrington:1998ps,0.730888748,0.022272922
26,56,4.045,37,1.605,1.294992665,0.025899853,Arrington:1998ps,0.762938684,0.020695098
26,56,4.045,37,1.62,1.55038261,0.031007652,Arrington:1998ps,0.728852344,0.01857606
26,56,4.045,37,1.635,1.835748531,0.036714971,Arrington:1998ps,0.800763272,0.017812897
26,56,4.045,37,1.65,2.151735769,0.043034715,Arrington:1998ps,0.771470189,0.01617299
26,56,4.045,37,1.665,2.498850103,0.049977002,Arrington:1998ps,0.784360774,0.015006903
26,56,4.045,37,1.68,2.877500775,0.057550016,Arrington:1998ps,0.802779975,0.014039961
26,56,4.045,37,1.695,3.288350043,0.065767001,Arrington:1998ps,0.781546966,0.012894004
26,56,4.045,37,1.71,3.732110625,0.074642213,Arrington:1998ps,0.795796346,0.012164698
26,56,4.045,37,1.725,4.209906082,0.084198122,Arrington:1998ps,0.798117567,0.01140168
26,56,4.045,37,1.74,4.722916452,0.094458329,Arrington:1998ps,0.808822269,0.010756066
26,56,4.045,37,1.755,5.272566079,0.105451322,Arrington:1998ps,0.832611661,0.010317557
26,56,4.045,37,1.77,5.860676366,0.117213527,Arrington:1998ps,0.844612412,0.009794091
26,56,4.045,37,1.785,6.488004308,0.129760086,Arrington:1998ps,0.849259609,0.009340314
26,56,4.045,37,1.8,7.156331988,0.14312664,Arrington:1998ps,0.848199889,0.008817366
26,56,4.045,37,1.815,7.86716577,0.157343315,Arrington:1998ps,0.846556459,0.008376587
26,56,4.045,37,1.83,8.620446293,0.172408926,Arrington:1998ps,0.854944135,0.008120229
26,56,4.045,37,1.845,9.419330991,0.18838662,Arrington:1998ps,0.854625451,0.007781869
26,56,4.045,37,1.86,10.26358383,0.205271677,Arrington:1998ps,0.861297589,0.007667887
26,56,4.045,37,1.875,11.15474453,0.223094891,Arrington:1998ps,0.865102735,0.007530428
26,56,4.045,37,1.89,12.09345399,0.24186908,Arrington:1998ps,0.884776178,0.007549539
26,56,4.045,45,1.605,2.30E-05,4.60E-07,Arrington:1998ps,119.4498271,43.43633536
26,56,4.045,45,1.62,3.53E-05,7.05E-07,Arrington:1998ps,58.15114739,24.67875074
26,56,4.045,45,1.635,5.38E-05,1.08E-06,Arrington:1998ps,31.42679505,14.70921864
26,56,4.045,45,1.65,8.17E-05,1.63E-06,Arrington:1998ps,12.48384394,7.747326989
26,56,4.045,45,1.665,0.000123633,2.47E-06,Arrington:1998ps,27.25817471,8.816416329
26,56,4.045,45,1.68,0.000186276,3.73E-06,Arrington:1998ps,35.91449207,8.106250939
26,56,4.045,45,1.695,0.00027943,5.59E-06,Arrington:1998ps,27.37717067,5.761729235
26,56,4.045,45,1.71,0.000417263,8.35E-06,Arrington:1998ps,21.37741799,4.14606615
26,56,4.045,45,1.725,0.000620164,1.24E-05,Arrington:1998ps,16.28600703,2.966957127
26,56,4.045,45,1.74,0.000917246,1.83E-05,Arrington:1998ps,9.288679938,1.842471921
26,56,4.045,45,1.755,0.001349781,2.70E-05,Arrington:1998ps,11.11291463,1.644711253
26,56,4.045,45,1.77,0.001975836,3.95E-05,Arrington:1998ps,7.288052968,1.103330438
26,56,4.045,45,1.785,0.002876149,5.75E-05,Arrington:1998ps,7.197124846,0.903986546
26,56,4.045,45,1.8,0.004162135,8.32E-05,Arrington:1998ps,5.718218703,0.516561813
26,56,4.045,45,1.815,0.005985372,0.000119707,Arrington:1998ps,4.343923479,0.364221305
26,56,4.045,45,1.83,0.008548907,0.000170978,Arrington:1998ps,4.023906211,0.284246863
26,56,4.045,45,1.845,0.012121956,0.000242439,Arrington:1998ps,3.33279535,0.212011989
26,56,4.045,45,1.86,0.017051635,0.000341033,Arrington:1998ps,2.973321925,0.165966489
26,56,4.045,45,1.875,0.03210286,0.000642057,Arrington:1998ps,1.928177115,0.096564605
26,56,4.045,45,1.89,0.05392534,0.001078507,Arrington:1998ps,1.188680488,0.058228655
26,56,4.045,45,1.905,0.079284722,0.001585694,Arrington:1998ps,1.056950158,0.045405974
26,56,4.045,45,1.92,0.10887438,0.002177488,Arrington:1998ps,0.93685953,0.036831438
26,56,4.045,45,1.935,0.143471996,0.00286944,Arrington:1998ps,0.871250164,0.031086206
26,56,4.045,45,1.95,0.183916549,0.003678331,Arrington:1998ps,0.85364803,0.027621223
26,56,4.045,45,1.965,0.231062403,0.004621248,Arrington:1998ps,0.804977347,0.031160413
26,56,4.045,45,1.98,0.285755753,0.005715115,Arrington:1998ps,0.787385721,0.027610993
26,56,4.045,45,1.995,0.348791196,0.006975824,Arrington:1998ps,0.719628256,0.023796472
26,56,4.045,45,2.01,0.420883169,0.008417663,Arrington:1998ps,0.748426222,0.022143912
26,56,4.045,45,2.025,0.502713359,0.010054267,Arrington:1998ps,0.741973519,0.020289892
26,56,4.045,45,2.04,0.594923756,0.011898475,Arrington:1998ps,0.796740751,0.019162119
26,56,4.045,45,2.055,0.698127744,0.013962555,Arrington:1998ps,0.753443771,0.017188831
26,56,4.045,45,2.07,0.813074523,0.01626149,Arrington:1998ps,0.801894515,0.016234674
26,56,4.045,45,2.085,0.940483569,0.018809671,Arrington:1998ps,0.784702704,0.014992287
26,56,4.045,45,2.1,1.081232224,0.021624644,Arrington:1998ps,0.802787765,0.013965548
26,56,4.045,45,2.115,1.236365298,0.024727306,Arrington:1998ps,0.797498928,0.013022041
26,56,4.045,45,2.13,1.406849343,0.028136987,Arrington:1998ps,0.824537471,0.012368062
26,56,4.045,45,2.145,1.59360466,0.031872093,Arrington:1998ps,0.834585913,0.011734403
26,56,4.045,45,2.16,1.799141966,0.035982839,Arrington:1998ps,0.867079991,0.011338738
26,56,4.045,45,2.175,2.02378905,0.040475781,Arrington:1998ps,0.859773404,0.010821286
26,56,4.045,45,2.19,2.268216304,0.045364326,Arrington:1998ps,0.881750121,0.010669176
26,56,4.045,45,2.205,2.535156787,0.050703136,Arrington:1998ps,0.871740956,0.010453002
26,56,4.045,55,2.13,0.000164965,3.30E-06,Arrington:1998ps,9.274676798,6.910556785
26,56,4.045,55,2.145,0.00025108,5.02E-06,Arrington:1998ps,8.722313574,4.620041421
26,56,4.045,55,2.16,0.000380401,7.61E-06,Arrington:1998ps,9.332257735,3.759190959
26,56,4.045,55,2.175,0.000573345,1.15E-05,Arrington:1998ps,3.906900554,2.092980666
26,56,4.045,55,2.19,0.000859339,1.72E-05,Arrington:1998ps,7.947965126,2.048085796
26,56,4.045,55,2.205,0.001280382,2.56E-05,Arrington:1998ps,3.608299434,1.187145711
26,56,4.045,55,2.22,0.001895291,3.79E-05,Arrington:1998ps,4.996593795,1.071075629
26,56,4.045,55,2.235,0.002785335,5.57E-05,Arrington:1998ps,3.202487853,0.71445625
26,56,4.045,55,2.25,0.00406087,8.12E-05,Arrington:1998ps,3.275160388,0.583618781
26,56,4.045,55,2.265,0.00637023,0.000127405,Arrington:1998ps,2.621569572,0.408148528
26,56,4.045,55,2.28,0.010613693,0.000212274,Arrington:1998ps,1.997419771,0.274174126
26,56,4.045,55,2.295,0.015868554,0.000317371,Arrington:1998ps,1.506123351,0.193464382
26,56,4.045,55,2.31,0.02241104,0.000448221,Arrington:1998ps,1.334163885,0.151264734
26,56,4.045,55,2.325,0.030569072,0.000611381,Arrington:1998ps,1.311783356,0.126598544
26,56,4.045,55,2.34,0.040709849,0.000814197,Arrington:1998ps,1.078363123,0.099484525
26,56,4.045,55,2.355,0.053238388,0.001064768,Arrington:1998ps,1.158938163,0.088094328
26,56,4.045,55,2.37,0.068578029,0.001371561,Arrington:1998ps,0.987196641,0.071597275
26,56,4.045,55,2.385,0.087156471,0.001743129,Arrington:1998ps,1.031478203,0.052090223
26,56,4.045,55,2.4,0.109418539,0.002188371,Arrington:1998ps,0.913921912,0.04295433
26,56,4.045,55,2.415,0.135801972,0.002716039,Arrington:1998ps,0.839457618,0.035713767
26,56,4.045,55,2.43,0.166792057,0.003335841,Arrington:1998ps,0.881336935,0.032255733
26,56,4.045,55,2.445,0.202886752,0.004057735,Arrington:1998ps,0.892123306,0.029375994
26,56,4.045,55,2.46,0.244680748,0.004893615,Arrington:1998ps,0.927739523,0.027709577
26,56,4.045,55,2.475,0.292805136,0.005856103,Arrington:1998ps,0.881132086,0.03449393
26,56,4.045,55,2.49,0.348010902,0.006960218,Arrington:1998ps,0.951119628,0.0321829
26,56,4.045,55,2.505,0.411137942,0.008222759,Arrington:1998ps,0.914534908,0.028944057
26,56,4.045,55,2.52,0.483120779,0.009662416,Arrington:1998ps,0.962492238,0.026908385
26,56,4.045,55,2.535,0.564981149,0.011299623,Arrington:1998ps,0.88321531,0.023717605
26,56,4.045,55,2.55,0.657862786,0.013157256,Arrington:1998ps,0.846681119,0.021281034
26,56,4.045,55,2.565,0.763086092,0.015261722,Arrington:1998ps,0.864908962,0.019788069
26,56,4.045,55,2.58,0.881920897,0.017638418,Arrington:1998ps,0.885566951,0.018595772
26,56,4.045,55,2.595,1.015922826,0.020318457,Arrington:1998ps,0.864238875,0.01693042
26,56,4.045,55,2.61,1.166558951,0.023331179,Arrington:1998ps,0.832362565,0.01440133
26,56,4.045,55,2.625,1.335533158,0.026710663,Arrington:1998ps,0.838616393,0.013477763
26,56,4.045,55,2.64,1.524577816,0.030491556,Arrington:1998ps,0.852695078,0.012462467
26,56,4.045,55,2.655,1.73496215,0.034699243,Arrington:1998ps,0.858808361,0.011873458
26,56,4.045,55,2.67,1.969374724,0.039387494,Arrington:1998ps,0.89368467,0.011628056
26,56,4.045,55,2.685,2.229131415,0.044582628,Arrington:1998ps,0.924126764,0.011574015
26,56,4.045,55,2.7,2.515658179,0.050313164,Arrington:1998ps,0.90632345,0.022896592
26,56,4.045,55,2.715,2.830987095,0.056619742,Arrington:1998ps,0.914875241,0.021582578
26,56,4.045,55,2.73,3.176553556,0.063531071,Arrington:1998ps,0.840533601,0.019329125
26,56,4.045,55,2.745,3.554481747,0.071089635,Arrington:1998ps,0.914338638,0.019046377
26,56,4.045,55,2.76,3.965253767,0.079305075,Arrington:1998ps,0.910408315,0.017855099
26,56,4.045,55,2.775,4.410959075,0.088219181,Arrington:1998ps,0.92950307,0.017116459
26,56,4.045,55,2.79,4.892161278,0.097843226,Arrington:1998ps,0.956632403,0.016270927
26,56,4.045,55,2.805,5.410150369,0.108203007,Arrington:1998ps,0.92418873,0.015249114
26,56,4.045,55,2.82,5.965781258,0.119315625,Arrington:1998ps,0.933658101,0.013443336
26,56,4.045,55,2.835,6.559744493,0.13119489,Arrington:1998ps,0.92381647,0.012668176
26,56,4.045,55,2.85,7.193145625,0.143862913,Arrington:1998ps,0.948124834,0.012414596
26,56,4.045,55,2.865,7.868073135,0.157361463,Arrington:1998ps,0.960845161,0.012493529
26,56,4.045,55,2.88,8.583721474,0.171674429,Arrington:1998ps,1.014711396,0.026678405
26,56,4.045,55,2.895,9.340358287,0.186807166,Arrington:1998ps,1.044927796,0.025694946
26,56,4.045,55,2.91,10.13921066,0.202784213,Arrington:1998ps,1.055308975,0.024656752
26,56,4.045,55,2.925,10.97910852,0.21958217,Arrington:1998ps,1.056552085,0.023499176
26,56,4.045,55,2.94,11.86182748,0.23723655,Arrington:1998ps,1.011648502,0.022003355
26,56,4.045,55,2.955,12.78716427,0.255743285,Arrington:1998ps,1.047925851,0.021505941
26,56,4.045,55,2.97,13.75708844,0.275141769,Arrington:1998ps,1.068540052,0.020789283
26,56,4.045,55,2.985,14.76956809,0.295391362,Arrington:1998ps,1.069767234,0.020108916
26,56,4.045,55,3,15.82705738,0.316541148,Arrington:1998ps,1.099383138,0.01977626
26,56,4.045,55,3.015,16.92846412,0.338569282,Arrington:1998ps,1.116462773,0.019848227
26,56,4.045,55,3.03,18.07488456,0.361497691,Arrington:1998ps,1.112040297,0.020525719
26,56,4.045,74,2.82,0.004222248,8.44E-05,Arrington:1998ps,1.049203999,0.843152747
26,56,4.045,74,2.835,0.006310143,0.000126203,Arrington:1998ps,0.999977352,0.556247299
26,56,4.045,74,2.85,0.009247078,0.000184942,Arrington:1998ps,0.444464716,0.36119518
26,56,4.045,74,2.865,0.013276881,0.000265538,Arrington:1998ps,0.388645493,0.257590619
26,56,4.045,74,2.88,0.018672409,0.000373448,Arrington:1998ps,1.071099087,0.21957531
26,56,4.045,74,2.895,0.025737926,0.000514759,Arrington:1998ps,0.994641136,0.176781921
26,56,4.045,74,2.91,0.034815088,0.000696302,Arrington:1998ps,0.861695365,0.140456345
26,56,4.045,74,2.925,0.046304026,0.000926081,Arrington:1998ps,0.932964233,0.117484385
26,56,4.045,74,2.94,0.060667844,0.001213357,Arrington:1998ps,0.987343482,0.099723339
26,56,4.045,74,2.955,0.078473969,0.001569479,Arrington:1998ps,0.928970468,0.083467169
26,56,4.045,74,2.97,0.100385296,0.002007706,Arrington:1998ps,0.851718363,0.069631712
26,56,4.045,74,2.985,0.127198725,0.002543975,Arrington:1998ps,0.849065112,0.059670409
26,56,4.045,74,3,0.159848355,0.003196967,Arrington:1998ps,0.819526733,0.051361179
26,56,4.045,74,3.015,0.199406326,0.003988127,Arrington:1998ps,0.812411538,0.044582337
26,56,4.045,74,3.03,0.247123858,0.004942477,Arrington:1998ps,0.938800494,0.04018228
26,56,4.045,74,3.045,0.304350259,0.006087005,Arrington:1998ps,0.956135213,0.104813448
26,56,4.045,74,3.06,0.372628125,0.007452563,Arrington:1998ps,0.746052113,0.030861868
26,56,4.045,74,3.075,0.453617117,0.009072342,Arrington:1998ps,1.020684588,0.067898672
26,56,4.045,74,3.09,0.549072999,0.01098146,Arrington:1998ps,0.777674373,0.052816292
26,56,4.045,74,3.105,0.660907398,0.013218148,Arrington:1998ps,0.886659768,0.066272522
26,56,4.045,74,3.12,0.79104665,0.015820933,Arrington:1998ps,0.88743186,0.058656465
26,56,4.045,74,3.135,0.941478118,0.018829562,Arrington:1998ps,0.989932726,0.043442327
26,56,4.045,74,3.15,1.114728433,0.022294569,Arrington:1998ps,0.915021067,0.038125878
26,56,4.045,74,3.165,1.310999211,0.026219984,Arrington:1998ps,0.922960128,0.046529395
26,56,4.045,74,3.18,1.53387651,0.03067753,Arrington:1998ps,0.860564714,0.030967291
26,56,4.045,74,3.195,1.78428276,0.035685655,Arrington:1998ps,0.891114366,0.03900727
26,56,4.045,74,3.21,2.064526111,0.041290522,Arrington:1998ps,0.939682957,0.028577987
26,56,4.045,74,3.225,2.376141003,0.04752282,Arrington:1998ps,1.060543123,0.024493496
26,56,4.045,74,3.24,2.720993924,0.054419878,Arrington:1998ps,0.845279359,0.023667822
26,56,4.045,74,3.255,3.100863665,0.062017273,Arrington:1998ps,0.964247488,0.023735323
26,56,4.045,74,3.27,3.517195981,0.07034392,Arrington:1998ps,0.955306448,0.0214091
26,56,4.045,74,3.285,3.972108109,0.079442162,Arrington:1998ps,1.022127266,0.02064395
26,56,4.045,74,3.3,4.467329599,0.089346592,Arrington:1998ps,1.054321132,0.019720954
26,56,4.045,74,3.315,5.003826364,0.100076527,Arrington:1998ps,1.115146609,0.019185318
26,56,4.045,74,3.33,5.583950579,0.111679012,Arrington:1998ps,1.042272835,0.017711475
26,56,4.045,74,3.345,6.208746943,0.124174939,Arrington:1998ps,1.138716083,0.017555877
26,56,4.045,74,3.36,6.880796446,0.137615929,Arrington:1998ps,1.260028555,0.017585174
26,56,4.045,74,3.375,7.600278324,0.152005566,Arrington:1998ps,1.381528354,0.017630933
26,56,4.045,74,3.39,8.370121882,0.167402438,Arrington:1998ps,1.031048307,0.016009325
26,56,4.212,53.39,2.6586,0.68674174,0.013734835,Arrington:1995hs,0.76884798,0.036549402
26,56,4.212,53.39,2.6689,0.759605118,0.015192102,Arrington:1995hs,0.780668779,0.029489006
26,56,4.212,53.39,2.6807,0.850780009,0.0170156,Arrington:1995hs,0.793389587,0.027621712
26,56,4.212,53.39,2.6924,0.94992444,0.018998489,Arrington:1995hs,0.840066816,0.026949512
26,56,4.212,53.39,2.7042,1.059368195,0.021187364,Arrington:1995hs,0.876937786,0.026053265
26,56,4.212,53.39,2.7159,1.177987854,0.023559757,Arrington:1995hs,0.874372343,0.024788031
26,56,4.212,53.39,2.7277,1.308514914,0.026170298,Arrington:1995hs,0.89414342,0.023614557
26,56,4.212,53.39,2.7395,1.450609309,0.029012186,Arrington:1995hs,0.889281485,0.022404378
26,56,4.212,53.39,2.7512,1.603820825,0.032076417,Arrington:1995hs,0.866680354,0.020949971
26,56,4.212,53.39,2.763,1.771320186,0.035426404,Arrington:1995hs,0.880699047,0.020041549
26,56,4.212,53.39,2.7747,1.95120195,0.039024039,Arrington:1995hs,0.881507934,0.018962671
26,56,4.212,53.39,2.7865,2.147163239,0.042943265,Arrington:1995hs,0.898860396,0.018582658
26,56,4.212,53.39,2.7982,2.35649979,0.047129996,Arrington:1995hs,0.891152212,0.018204967
26,56,4.212,53.39,2.81,2.583589491,0.05167179,Arrington:1995hs,0.928940146,0.018307862
26,56,4.3,15,0.1382,0.295521012,0.00591042,Chen:1990kq,6.15861454,1.644553112
26,56,4.3,15,0.1585,0.706386607,0.014127732,Chen:1990kq,16.98786456,2.378301037
26,56,4.3,15,0.1787,1.599206437,0.031984129,Chen:1990kq,10.94292744,1.250620279
26,56,4.3,15,0.1989,3.461379002,0.06922758,Chen:1990kq,8.291493067,0.722255494
26,56,4.3,15,0.2192,7.22490991,0.144498198,Chen:1990kq,6.353020393,0.423534693
26,56,4.3,15,0.2394,14.50775099,0.29015502,Chen:1990kq,4.700935387,0.24745393
26,56,4.3,15,0.2596,28.24131513,0.564826303,Chen:1990kq,3.494879737,0.146947831
26,56,4.3,15,0.2798,68.09837031,1.361967406,Chen:1990kq,2.08521877,0.072395271
26,56,4.3,15,0.3001,144.7999333,2.895998667,Chen:1990kq,1.44337083,0.042472395
26,56,4.3,15,0.3203,252.5524148,5.051048296,Chen:1990kq,1.235387119,0.030845082
26,56,4.3,15,0.3405,408.7642736,8.175285472,Chen:1990kq,1.113110977,0.023754522
26,56,4.3,15,0.3608,634.7999178,12.69599836,Chen:1990kq,0.953056204,0.018431004
26,56,4.3,15,0.3807,941.4577519,18.82915504,Chen:1990kq,0.984643228,0.038451008
26,56,4.3,15,0.3998,1324.061814,26.48123627,Chen:1990kq,0.966722238,0.031267422
26,56,4.3,15,0.4188,1788.094184,35.76188368,Chen:1990kq,0.96191801,0.026229043
26,56,4.3,15,0.4379,2325.186366,46.50372732,Chen:1990kq,0.916055604,0.021933726
26,56,4.3,15,0.4569,2909.28203,58.18564061,Chen:1990kq,0.910877657,0.01917999
26,56,4.3,15,0.476,3523.302385,70.46604769,Chen:1990kq,0.90823882,0.017143008
26,56,4.3,15,0.495,4138.504719,82.77009438,Chen:1990kq,0.901291711,0.015440359
26,56,4.3,15,0.5141,4740.755413,94.81510827,Chen:1990kq,0.900700337,0.01419605
26,56,4.3,15,0.5331,5304.443109,106.0888622,Chen:1990kq,0.910557414,0.013498118
26,56,4.3,15,0.5522,5816.598943,116.3319789,Chen:1990kq,0.916343047,0.013014478
26,56,4.3,15,0.5712,6255.239246,125.1047849,Chen:1990kq,0.935216028,0.012869212
26,56,4.3,15,0.5903,6613.973866,132.2794773,Chen:1990kq,0.916241903,0.012836458
26,56,4.3,15,0.6088,6880.414929,137.6082986,Chen:1990kq,0.93017646,0.017586149
26,56,4.3,15,0.6268,7067.859085,141.3571817,Chen:1990kq,0.952197818,0.017119753
26,56,4.3,15,0.6447,7193.404652,143.868093,Chen:1990kq,0.984234913,0.016820964
26,56,4.3,15,0.6626,7269.663776,145.3932755,Chen:1990kq,0.957403288,0.016094279
26,56,4.3,15,0.6806,7259.403103,145.1880621,Chen:1990kq,0.964266607,0.015841523
26,56,4.3,15,0.6985,7261.050921,145.2210184,Chen:1990kq,1.027399488,0.01611337
26,56,4.3,15,0.7165,7244.56479,144.8912958,Chen:1990kq,0.98556645,0.015459866
26,56,4.3,15,0.7344,7217.955281,144.3591056,Chen:1990kq,1.021064791,0.01551686
26,56,4.3,15,0.7524,7186.691794,143.7338359,Chen:1990kq,1.012983471,0.015584361
26,56,4.3,15,0.7703,7155.42084,143.1084168,Chen:1990kq,1.059336714,0.016071731
26,56,4.3,15,0.7882,7125.979711,142.5195942,Chen:1990kq,1.080553175,0.016559127
26,56,4.3,15,0.8062,7100.350046,142.0070009,Chen:1990kq,1.085861958,0.01732309
26,56,4.3,15,0.8236,7080.106043,141.6021209,Chen:1990kq,1.080492291,0.02062116
26,56,4.3,15,0.8405,7062.626445,141.2525289,Chen:1990kq,1.078918737,0.020105835
26,56,4.3,15,0.8574,7048.723615,140.9744723,Chen:1990kq,1.105164626,0.019861752
26,56,4.3,15,0.8743,7036.757048,140.735141,Chen:1990kq,1.116991811,0.019611307
26,56,4.3,15,0.8912,7026.279755,140.5255951,Chen:1990kq,1.149968444,0.01964055
26,56,4.3,15,0.9081,7017.860021,140.3572004,Chen:1990kq,1.194096202,0.019806608
26,56,4.3,15,0.9249,7005.141641,140.1028328,Chen:1990kq,1.1976917,0.019557064
26,56,4.3,15,0.9418,6994.650198,139.893004,Chen:1990kq,1.166605873,0.019014532
26,56,4.3,15,0.9587,6984.564351,139.691287,Chen:1990kq,1.178312574,0.019328335
26,56,4.3,15,0.9756,6974.903692,139.4980738,Chen:1990kq,1.197149146,0.019785219
26,56,4.3,15,0.9925,6967.230213,139.3446043,Chen:1990kq,1.240091074,0.020381126
26,56,4.3,15,1.0094,6961.003641,139.2200728,Chen:1990kq,1.223961434,0.021117644
26,56,5.12,56.64,3.5669,0.160065577,0.003201312,Arrington:1995hs,0.9183736,0.041420524
26,56,5.12,56.64,3.5772,0.179517544,0.003590351,Arrington:1995hs,0.852284387,0.031528952
26,56,5.12,56.64,3.589,0.204255897,0.004085118,Arrington:1995hs,0.817601852,0.028640544
26,56,5.12,56.64,3.6007,0.231595862,0.004631917,Arrington:1995hs,0.915387686,0.028843348
26,56,5.12,56.64,3.6125,0.262276341,0.005245527,Arrington:1995hs,0.991320832,0.028519538
26,56,5.12,56.64,3.6243,0.296319031,0.005926381,Arrington:1995hs,1.0191718,0.027099171
26,56,5.12,56.64,3.636,0.333689574,0.006673791,Arrington:1995hs,0.89604238,0.02364473
26,56,5.12,56.64,3.6478,0.375328715,0.007506574,Arrington:1995hs,0.96448789,0.022966535
26,56,5.12,56.64,3.6595,0.420729147,0.008414583,Arrington:1995hs,0.926962162,0.021082447
26,56,5.12,56.64,3.6713,0.471169294,0.009423386,Arrington:1995hs,0.880787448,0.019207534
26,56,5.12,56.64,3.683,0.525853393,0.010517068,Arrington:1995hs,0.886178555,0.018275056
26,56,5.12,56.64,3.6948,0.586221353,0.011724427,Arrington:1995hs,0.946741358,0.018423075
26,56,5.12,56.64,3.7065,0.651515837,0.013030317,Arrington:1995hs,0.93320832,0.017804632
26,56,5.12,56.64,3.7183,0.723241923,0.014464838,Arrington:1995hs,1.005196154,0.018527687
26,56,1.2047,45,0.1703,149.9860124,2.999720248,E04001,1.333457679,0.027069191
26,56,1.2047,45,0.1858,257.0399445,5.140798889,E04001,1.276066258,0.03018986
26,56,1.2047,45,0.2013,422.6332902,8.452665804,E04001,1.190157074,0.019709758
26,56,1.2047,45,0.2168,663.771805,13.2754361,E04001,1.1268933,0.016421306
26,56,1.2047,45,0.2323,988.0112746,19.76022549,E04001,1.082983593,0.014068665
26,56,1.2047,45,0.2478,1388.220446,27.76440891,E04001,1.058909631,0.012317928
26,56,1.2047,45,0.2633,1843.556782,36.87113563,E04001,1.041465074,0.010740109
26,56,1.2047,45,0.2787,2322.224629,46.44449259,E04001,0.98612338,0.008698556
26,56,1.2047,45,0.2942,2800.890942,56.01781885,E04001,0.963978982,0.007033476
26,56,1.2047,45,0.3097,3248.70725,64.97414501,E04001,0.978850895,0.006279421
26,56,1.2047,45,0.3407,3935.654502,78.71309005,E04001,0.919796186,0.005386652
26,56,1.2047,45,0.3562,4130.52073,82.61041459,E04001,0.900612839,0.005011475
26,56,1.2047,45,0.3717,4222.919865,84.4583973,E04001,0.892747227,0.0048071
26,56,1.2047,45,0.3872,4227.955047,84.55910094,E04001,0.908240499,0.004825028
26,56,1.2047,45,0.4027,4168.910775,83.37821551,E04001,0.923502614,0.004869377
26,56,1.2047,45,0.4182,4073.516497,81.47032995,E04001,0.937764706,0.00495886
26,56,1.2047,45,0.4337,3970.116719,79.40233439,E04001,0.944556613,0.005037635
26,56,1.2047,45,0.4491,3884.724906,77.69449812,E04001,0.985912798,0.005637465
26,56,1.2047,45,0.4801,3833.449001,76.66898001,E04001,1.121705284,0.006051991
26,56,1.2047,45,0.4956,3880.66352,77.6132704,E04001,1.128672965,0.006055665
