Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,ExA,nuA,Q2effA,qv2A,epsilonA
26,56,5.15,17.975,1.7561,1249.561553,24.99123107,E04001,1.264443513,0.025048786,0.0089,5.1589,3.3939000000000004,3.4028000000000005,1.0,0.0,0.0,1249.561553,24.99123107,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.731402316246835,4.433234524286382,1.0034592972004903,1.7062154266675182,1.7136460614575026,4.797533271457502,2.190327206482516,2.462112591671497,0.87714421206543,0.0009782334637042833,1277365.372748829,25547.30746519909,0.0008226574942438166,0.0008212382669475384,8385.818163891394,8356.909131527947,10478595.968047738,209571.91944481296,26.911041678501853,0.538220833785401,10442472.352671944,208849.44713700796,26.81826931454007,0.5363653865054229,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.731402316246835,1.7561,1.7136460614575022,4.797533271457502,0.87714421206543
26,56,5.15,17.975,1.7729,1275.582266,25.51164533,E04001,1.309206034,0.026105725,0.0089,5.1589,3.3771000000000004,3.3860000000000006,1.0,0.0,0.0,1275.582266,25.51164533,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.748202316246835,4.433234524286382,1.0034592972004903,1.6977695622731594,1.7051856012974913,4.848360011297491,2.201899182818662,2.5020990246315087,0.8754654221572751,0.000989442523285753,1289192.8899154551,25783.857808415807,0.0008226574942438166,0.0008212382669475384,8633.086808940012,8603.325349643084,11012212.43432241,220244.24877277907,28.281470981057357,0.5656294198428614,10974249.244632967,219484.9849786926,28.183974237877575,0.5636794849785014,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.748202316246835,1.7729,1.7051856012974913,4.848360011297491,0.8754654221572751
26,56,5.15,17.975,1.7897,1301.208884,26.02417767,E04001,1.221940628,0.021057342,0.0089,5.1589,3.3603000000000005,3.3692000000000006,1.0,0.0,0.0,1301.208884,26.02417767,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7650023162468351,4.433234524286382,1.0034592972004903,1.6893236978788007,1.6967251411374804,4.899751231137481,2.2135381702463324,2.5420854575915195,0.873763692747731,0.0010001716119150874,1300985.6193663592,26019.712377328902,0.0008226574942438166,0.0008212382669475384,8887.912465600883,8857.272527542375,11565030.660454212,231300.61312020515,29.701214081128434,0.5940242813943102,11525161.700847272,230503.23392837273,29.598822955739834,0.591976458887325,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.7650023162468351,1.7897,1.69672514113748,4.89975123113748,0.873763692747731
26,56,5.15,17.975,1.8066,1326.595156,26.53190312,E04001,1.236247542,0.020955903,0.0089,5.1589,3.3434000000000004,3.3523000000000005,1.0,0.0,0.0,1326.595156,26.53190312,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.781902316246835,4.433234524286382,1.0034592972004903,1.6808275604820946,1.6882143210955645,4.952017881095564,2.225312984974375,2.5823099050334353,0.8720285529175587,0.0010104927476707005,1312820.0663072062,26256.40132614412,0.0008226574942438165,0.0008212382669475384,9152.097882745316,9120.547199351658,12141128.718487794,242822.57436975584,31.180744248902823,0.6236148849780564,12099273.734729277,241985.47469458551,31.07325263305915,0.6214650526611829,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.781902316246835,1.8066,1.688214321095564,4.952017881095564,0.8720285529175587
26,56,5.15,17.975,1.8234,1351.344761,27.02689521,E04001,1.228405991,0.020868102,0.0089,5.1589,3.3266000000000004,3.3355000000000006,1.0,0.0,0.0,1351.344761,27.02689521,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.798702316246835,4.433234524286382,1.0034592972004903,1.6723816960877358,1.6797538609355531,5.004541420935553,2.237083239608118,2.622296337993447,0.8702804017045596,0.0010202959683391368,1324463.4919020142,26489.269828239205,0.0008226574942438165,0.0008212382669475384,9422.739536080373,9390.255850305522,12733369.706349783,254667.39403276824,32.70173255274335,0.6540346508128729,12689473.047759969,253789.4608612968,32.58899752483889,0.651779950255618,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.798702316246835,1.8234,1.6797538609355527,5.004541420935553,0.8702804017045596
26,56,5.15,17.975,1.841,1376.85096,27.53701919,E04001,1.24196449,0.022733034,0.0089,5.1589,3.309,3.3179000000000003,1.0,0.0,0.0,1376.85096,27.53701919,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.816302316246835,4.433234524286382,1.0034592972004903,1.6635336476745979,1.6708905217203032,5.060171521720303,2.2494825008699895,2.6641868868086966,0.8684239652839235,0.0010300904864043224,1336631.0806403954,26732.621603100022,0.0008226574942438165,0.0008212382669475384,9715.093572265861,9681.602033455269,13376235.91146408,267524.7181321307,34.35273611202595,0.6870547219910169,13330123.05410084,266602.46098520077,34.234309461146296,0.6846861889742838,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.816302316246835,1.841,1.670890521720303,5.060171521720303,0.8684239652839235
26,56,5.15,17.975,1.8578,1400.716198,28.01432397,E04001,1.227943249,0.022131535,0.0089,5.1589,3.2922000000000002,3.3011000000000004,1.0,0.0,0.0,1400.716198,28.01432397,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.833102316246835,4.433234524286382,1.0034592972004903,1.655087783280239,1.662430061560292,5.1138509015602915,2.261382519955501,2.704173319768708,0.8666278716121825,0.0010389980818673898,1348141.2742191928,26962.82549400851,0.0008226574942438166,0.0008212382669475384,10002.825927864447,9968.342468669052,14011120.302934112,280222.4061587105,35.983240844909886,0.7196648171550893,13962818.76307605,279256.3753612044,35.859193238129386,0.7171838650185937,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.833102316246835,1.8578,1.6624300615602916,5.113850901560291,0.8666278716121824
26,56,5.15,17.975,1.8746,1423.998953,28.47997906,E04001,1.250000919,0.022261252,0.0089,5.1589,3.2754000000000003,3.2843000000000004,1.0,0.0,0.0,1423.998953,28.47997906,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.849902316246835,4.433234524286382,1.0034592972004903,1.6466419188858803,1.6539696014002807,5.1680947614002815,2.2733444000855396,2.74415975272872,0.8648081610189609,0.001047485932631284,1359444.464731775,27188.8892946355,0.0008226574942438168,0.0008212382669475387,10299.268300180358,10263.762893934872,14666147.27612292,293322.9455224584,37.66547558606969,0.7533095117213938,14615587.614803508,292311.75229607016,37.535628690820886,0.7507125738164176,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.849902316246835,1.8746,1.6539696014002807,5.1680947614002815,0.8648081610189609
26,56,5.15,17.975,1.8914,1446.957842,28.93915684,E04001,1.230167147,0.021908033,0.0089,5.1589,3.2586000000000004,3.2675000000000005,1.0,0.0,0.0,1446.957842,28.93915684,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.866702316246835,4.433234524286382,1.0034592972004903,1.6381960544915217,1.6455091412402698,5.22290310124027,2.2853671698963978,2.78414618568873,0.862964700829725,0.001055565349838322,1370789.4468320948,27415.788936641893,0.0008226574942438164,0.0008212382669475381,10604.667908065783,10568.109675849642,15344507.39138152,306890.1478276304,39.40763430565611,0.7881526861131222,15291609.170586718,305832.18341173435,39.27178154171061,0.7854356308342121,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.866702316246835,1.8914,1.6455091412402694,5.222903101240269,0.8629647008297248
26,56,5.15,17.975,1.9082,1469.371609,29.38743219,E04001,1.231819091,0.021846073,0.0089,5.1589,3.2418000000000005,3.2507000000000006,1.0,0.0,0.0,1469.371609,29.38743219,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.883502316246835,4.433234524286382,1.0034592972004903,1.629750190097163,1.6370486810802585,5.278275921080258,2.2974498734641107,2.824132618648742,0.8610973588864747,0.0010632474393186188,1381965.810274272,27639.316214890587,0.0008226574942438166,0.0008212382669475384,10919.278669332432,10881.635856875986,16044478.067476375,320889.56145872024,41.20529308509155,0.8241058619822588,15989166.787569962,319783.3358602156,41.06324312311271,0.8212648627417154,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.883502316246835,1.9082,1.6370486810802585,5.278275921080258,0.8610973588864747
26,56,5.15,17.975,1.925,1491.43309,29.8286618,E04001,1.240417698,0.021791122,0.0089,5.1589,3.2250000000000005,3.2339000000000007,1.0,0.0,0.0,1491.43309,29.8286618,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.900302316246835,4.433234524286382,1.0034592972004903,1.6213043257028041,1.6285882209202476,5.3342132209202475,2.309591570152664,2.864119051608752,0.8592060035752264,0.001070543100385394,1393155.5763267132,27863.111526534263,0.0008226574942438165,0.0008212382669475384,11243.361381610326,11204.601335577552,16768721.207361758,335374.4241472352,43.06528820106468,0.8613057640212937,16710913.192138556,334218.2638427711,42.91682614452898,0.8583365228905796,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.900302316246835,1.925,1.6285882209202471,5.3342132209202475,0.8592060035752261
