Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu,nu-nuel,w2,q2,scaled_sigtot_Fe56,sigqe,sigie,sigmec,nuccstot,signonuc,,ratio
26,56,1.299,37.5,0.273,7340,271,Sealock:1989nx,1.026,37.5,0.273,0.2556,0.8418,0.5508,6809.192,4903.808,172.12,1733.264,0,6809.192,,1.077954624
26,56,1.299,37.5,0.283,7180,325,Sealock:1989nx,1.016,37.5,0.283,0.2656,0.866,0.5455,7184.372,5150.86,217.412,1816.048,0,7184.372,,0.999391457
26,56,1.299,37.5,0.293,7770,333,Sealock:1989nx,1.006,37.5,0.293,0.2756,0.8901,0.5401,7494.188,5334.732,279.5,1879.956,0,7494.188,,1.036803454
26,56,1.299,37.5,0.303,6730,311,Sealock:1989nx,0.996,37.5,0.303,0.2856,0.9142,0.5347,7716.696,5447.78,346.32,1922.596,0,7716.696,,0.872134914
26,56,1.299,37.5,0.313,7520,329,Sealock:1989nx,0.986,37.5,0.313,0.2956,0.9384,0.5294,7862.816,5485.48,435.084,1942.252,0,7862.816,,0.956400353
26,56,1.299,37.5,0.317,7980,710,Sealock:1989nx,0.982,37.5,0.317,0.2996,0.948,0.5272,7899.892,5479.188,477.256,1943.448,0,7899.892,,1.010140392
26,56,1.299,37.5,0.327,7460,300,Sealock:1989nx,0.972,37.5,0.327,0.3096,0.9721,0.5218,7920.64,5411.9,579.124,1929.668,0,7920.64,,0.941843083
26,56,1.299,37.5,0.337,7510,302,Sealock:1989nx,0.962,37.5,0.337,0.3196,0.9963,0.5165,7878.728,5276.284,710.008,1892.384,0,7878.728,,0.953199552
26,56,1.299,37.5,0.347,7820,306,Sealock:1989nx,0.952,37.5,0.347,0.3296,1.0204,0.5111,7764.276,5082.584,848.588,1833.104,0,7764.276,,1.007176973
26,56,1.299,37.5,0.357,7480,299,Sealock:1989nx,0.942,37.5,0.357,0.3396,1.0446,0.5057,7618.728,4843.28,1021.332,1754.116,0,7618.728,,0.981791186
26,56,1.299,37.5,0.367,7710,301,Sealock:1989nx,0.932,37.5,0.367,0.3496,1.0687,0.5004,7447.7,4571.788,1217.372,1658.54,0,7447.7,,1.035218927
26,56,1.299,37.5,0.377,7480,293,Sealock:1989nx,0.922,37.5,0.377,0.3596,1.0928,0.495,7252.024,4280.796,1421.108,1550.12,0,7252.024,,1.031436189
26,56,1.299,37.5,0.387,7280,213,Sealock:1989nx,0.912,37.5,0.387,0.3696,1.117,0.4896,7078.032,3981.432,1663.688,1432.912,0,7078.032,,1.028534485
26,56,1.299,37.5,0.397,7390,202,Sealock:1989nx,0.902,37.5,0.397,0.3796,1.1411,0.4843,6906.432,3682.692,1912.612,1311.128,0,6906.432,,1.070017051
26,56,1.299,37.5,0.407,7030,274,Sealock:1989nx,0.892,37.5,0.407,0.3896,1.1652,0.4789,6780.02,3391.336,2199.964,1188.72,0,6780.02,,1.036870098
26,56,1.299,37.5,0.417,6880,270,Sealock:1989nx,0.882,37.5,0.417,0.3996,1.1894,0.4735,6689.332,3112.044,2507.804,1069.432,0,6689.332,,1.028503294
26,56,1.299,37.5,0.427,6960,271,Sealock:1989nx,0.872,37.5,0.427,0.4096,1.2135,0.4681,6619.184,2847.884,2815.02,956.28,0,6619.184,,1.051489126
26,56,1.299,37.5,0.437,6800,266,Sealock:1989nx,0.862,37.5,0.437,0.4196,1.2376,0.4628,6606.236,2600.468,3154.164,851.604,0,6606.236,,1.029330469
26,56,1.299,37.5,0.447,6950,198,Sealock:1989nx,0.852,37.5,0.447,0.4296,1.2618,0.4574,6614.244,2370.524,3486.756,756.912,0,6614.244,,1.050762566
26,56,1.299,37.5,0.457,7190,198,Sealock:1989nx,0.842,37.5,0.457,0.4396,1.2859,0.452,6673.212,2158,3842.176,673.036,0,6673.212,,1.077442167
26,56,1.299,37.5,0.467,7200,262,Sealock:1989nx,0.832,37.5,0.467,0.4496,1.31,0.4467,6745.804,1962.324,4183.452,600.028,0,6745.804,,1.067330151
26,56,1.299,37.5,0.477,6910,257,Sealock:1989nx,0.822,37.5,0.477,0.4596,1.3342,0.4413,6856.512,1782.768,4536.48,537.264,0,6856.512,,1.007801051
26,56,1.299,37.5,0.487,6800,253,Sealock:1989nx,0.812,37.5,0.487,0.4696,1.3583,0.4359,6969.248,1618.292,4867.2,483.756,0,6969.248,,0.975715027
26,56,1.299,37.5,0.497,7190,233,Sealock:1989nx,0.802,37.5,0.497,0.4796,1.3824,0.4306,7104.084,1467.908,5197.92,438.256,0,7104.084,,1.012093889
26,56,1.299,37.5,0.507,7300,178,Sealock:1989nx,0.792,37.5,0.507,0.4896,1.4066,0.4252,7228.676,1330.576,5498.792,399.308,0,7228.676,,1.009866814
26,56,1.299,37.5,0.517,7020,204,Sealock:1989nx,0.782,37.5,0.517,0.4996,1.4307,0.4198,7359.664,1205.204,5788.9,365.56,0,7359.664,,0.953847893
26,56,1.299,37.5,0.527,7170,237,Sealock:1989nx,0.772,37.5,0.527,0.5096,1.4548,0.4145,7470.008,1090.804,6043.492,335.712,0,7470.008,,0.959838329
26,56,1.299,37.5,0.537,8190,254,Sealock:1989nx,0.762,37.5,0.537,0.5196,1.479,0.4091,7574.164,986.492,6278.948,308.724,0,7574.164,,1.081307455
26,56,1.299,37.5,0.547,8100,251,Sealock:1989nx,0.752,37.5,0.547,0.5296,1.5031,0.4037,7650.864,891.384,6475.716,283.764,0,7650.864,,1.058703958
26,56,1.299,37.5,0.557,8230,182,Sealock:1989nx,0.742,37.5,0.557,0.5396,1.5272,0.3984,7706.868,804.648,6642.012,260.156,0,7706.868,,1.067878677
26,56,1.299,37.5,0.567,7790,197,Sealock:1989nx,0.732,37.5,0.567,0.5496,1.5514,0.393,7745.816,725.66,6782.516,237.64,0,7745.816,,1.005704241
26,56,1.299,37.5,0.577,7610,253,Sealock:1989nx,0.722,37.5,0.577,0.5596,1.5755,0.3876,7755.696,653.64,6886.1,215.956,0,7755.696,,0.981214323
26,56,1.299,37.5,0.587,7900,252,Sealock:1989nx,0.712,37.5,0.587,0.5696,1.5996,0.3823,7742.852,588.068,6959.732,195,0,7742.852,,1.020295881
26,56,1.299,37.5,0.597,8130,231,Sealock:1989nx,0.702,37.5,0.597,0.5796,1.6238,0.3769,7711.86,528.372,7008.56,174.928,0,7711.86,,1.054220383
26,56,1.299,37.5,0.607,8100,172,Sealock:1989nx,0.692,37.5,0.607,0.5896,1.6479,0.3715,7657.624,474.032,7027.852,155.74,0,7657.624,,1.057769355
26,56,1.299,37.5,0.617,7710,209,Sealock:1989nx,0.682,37.5,0.617,0.5996,1.672,0.3661,7585.968,424.58,7023.796,137.644,0,7585.968,,1.016350188
26,56,1.299,37.5,0.627,7490,223,Sealock:1989nx,0.672,37.5,0.627,0.6096,1.6962,0.3608,7502.196,379.652,7001.956,120.64,0,7502.196,,0.998374343
26,56,1.299,37.5,0.637,7640,225,Sealock:1989nx,0.662,37.5,0.637,0.6196,1.7203,0.3554,7404.54,338.78,6960.876,104.884,0,7404.54,,1.03179941
26,56,1.299,37.5,0.647,7910,178,Sealock:1989nx,0.652,37.5,0.647,0.6296,1.7444,0.35,7298.824,301.704,6906.692,90.428,0,7298.824,,1.083736229
26,56,1.299,37.5,0.657,7590,162,Sealock:1989nx,0.642,37.5,0.657,0.6396,1.7686,0.3447,7188.636,268.112,6843.2,77.324,0,7188.636,,1.055833123
26,56,1.299,37.5,0.667,7290,210,Sealock:1989nx,0.632,37.5,0.667,0.6496,1.7927,0.3393,7075.068,237.64,6771.856,65.572,0,7075.068,,1.030378789
26,56,1.299,37.5,0.677,7540,214,Sealock:1989nx,0.622,37.5,0.677,0.6596,1.8168,0.3339,6962.332,210.08,6697.08,55.172,0,6962.332,,1.082970476
26,56,1.299,37.5,0.687,7500,195,Sealock:1989nx,0.612,37.5,0.687,0.6696,1.841,0.3286,6851.156,185.172,6619.964,46.02,0,6851.156,,1.094705769
26,56,1.299,37.5,0.697,7390,161,Sealock:1989nx,0.602,37.5,0.697,0.6796,1.8651,0.3232,6746.168,162.656,6545.396,38.064,0,6746.168,,1.095436698
26,56,1.299,37.5,0.707,7000,216,Sealock:1989nx,0.592,37.5,0.707,0.6896,1.8892,0.3178,6645.756,142.428,6472.128,31.252,0,6645.756,,1.053303793
26,56,1.299,37.5,0.717,7490,222,Sealock:1989nx,0.582,37.5,0.717,0.6996,1.9134,0.3125,6553.976,124.228,6404.372,25.428,0,6553.976,,1.142817734
26,56,1.299,37.5,0.727,7480,207,Sealock:1989nx,0.572,37.5,0.727,0.7096,1.9375,0.3071,6471.14,107.848,6342.804,20.488,0,6471.14,,1.155901433
26,56,1.299,37.5,0.737,7550,176,Sealock:1989nx,0.562,37.5,0.737,0.7196,1.9616,0.3017,6397.196,93.548,6287.216,16.38,0,6397.196,,1.180204577
26,56,1.299,37.5,0.747,7580,246,Sealock:1989nx,0.552,37.5,0.747,0.7296,1.9858,0.2964,6333.496,80.444,6240,13,0,6333.496,,1.196811366
26,56,1.299,37.5,0.757,7710,249,Sealock:1989nx,0.542,37.5,0.757,0.7396,2.0099,0.291,6275.984,68.796,6196.944,10.244,0,6275.984,,1.228492616
26,56,1.299,37.5,0.767,8370,257,Sealock:1989nx,0.532,37.5,0.767,0.7496,2.0341,0.2856,6233.448,58.396,6167.044,8.008,0,6233.448,,1.342756048
26,56,1.299,37.5,0.777,7310,384,Sealock:1989nx,0.522,37.5,0.777,0.7596,2.0582,0.2802,6193.824,49.244,6138.392,6.188,0,6193.824,,1.180207897
26,56,1.5,11.939,0.01,1490000,15400,Baran:1988tw,1.49,11.939,0.01,0.0077,0.8024,0.0967,53467.492,0,0,0,53467.492,0,,27.86740025
26,56,1.5,11.939,0.02,1760000,13700,Baran:1988tw,1.48,11.939,0.02,0.0177,0.8218,0.096,1927829.176,0,0,0,1927829.176,0,,0.912943959
26,56,1.5,11.939,0.03,2010000,14900,Baran:1988tw,1.47,11.939,0.03,0.0277,0.8413,0.0954,1417789.984,931494.72,0,104735.228,381560.036,1036229.948,,1.417699393
26,56,1.5,11.939,0.04,2030000,24800,Baran:1988tw,1.46,11.939,0.04,0.0377,0.8607,0.0947,2076358.7,1475244.628,0,175277.336,425836.788,1650521.964,,0.977673077
26,56,1.5,11.939,0.05,2170000,25400,Baran:1988tw,1.45,11.939,0.05,0.0477,0.8801,0.0941,2310410.7,1849405.584,279.396,228874.88,231850.84,2078559.86,,0.939226952
26,56,1.5,11.939,0.06,2270000,26100,Baran:1988tw,1.44,11.939,0.06,0.0577,0.8995,0.0934,2358570.5,2061501.156,612.664,257780.796,38675.936,2319894.564,,0.962447381
26,56,1.5,11.939,0.07,2260000,26800,Baran:1988tw,1.43,11.939,0.07,0.0677,0.9189,0.0928,2385491.94,2120150.708,1495.208,262216.864,1629.16,2383862.78,,0.947393685
26,56,1.5,11.939,0.08,2290000,19600,Baran:1988tw,1.42,11.939,0.08,0.0777,0.9383,0.0922,2292771.728,2043028.156,2424.136,247302.38,17.108,2292754.672,,0.998791102
26,56,1.5,11.939,0.09,2160000,19400,Baran:1988tw,1.41,11.939,0.09,0.0877,0.9577,0.0915,2091954.748,1866934.316,4728.048,220292.384,0.052,2091954.748,,1.032527115
26,56,1.5,11.939,0.1,2030000,25700,Baran:1988tw,1.4,11.939,0.1,0.0977,0.9772,0.0909,1834099.852,1638697.216,7049.432,188353.204,0,1834099.852,,1.106809969
26,56,1.5,11.939,0.11,1700000,24200,Baran:1988tw,1.39,11.939,0.11,0.1077,0.9966,0.0902,1566395.272,1398811.804,10442.744,157140.724,0,1566395.272,,1.085294389
26,56,1.5,11.939,0.12,1490000,23100,Baran:1988tw,1.38,11.939,0.12,0.1177,1.016,0.0896,1320444.58,1173065.4,17158.388,130220.844,0,1320444.58,,1.128407828
26,56,1.5,11.939,0.13,1230000,21600,Baran:1988tw,1.37,11.939,0.13,0.1277,1.0354,0.0889,1106618.916,973549.304,23910.432,109159.18,0,1106618.916,,1.111493742
26,56,1.5,11.939,0.14,1050000,13900,Baran:1988tw,1.36,11.939,0.14,0.1377,1.0548,0.0883,933552.568,803394.28,36153.988,94004.3,0,933552.568,,1.124735806
26,56,1.5,11.939,0.15,896000,17100,Baran:1988tw,1.35,11.939,0.15,0.1477,1.0742,0.0876,792601.524,661107.928,47600.384,83893.212,0,792601.524,,1.130454551
26,56,1.5,11.939,0.16,754000,16000,Baran:1988tw,1.34,11.939,0.16,0.1577,1.0936,0.087,682839.3,543344.152,61906.884,77588.264,0,682839.3,,1.104212953
26,56,1.5,11.939,0.17,645000,15200,Baran:1988tw,1.33,11.939,0.17,0.1677,1.1131,0.0863,599473.524,446352.244,79269.372,73851.96,0,599473.524,,1.075944098
26,56,1.5,11.939,0.18,593000,14700,Baran:1988tw,1.32,11.939,0.18,0.1777,1.1325,0.0857,538111.288,366619.656,99841.872,71649.76,0,538111.288,,1.102002529
26,56,1.5,11.939,0.19,560000,11300,Baran:1988tw,1.31,11.939,0.19,0.1877,1.1519,0.085,495010.776,301096.952,123696.04,70217.784,0,495010.776,,1.131288504
26,56,1.5,11.939,0.2,550000,17300,Baran:1988tw,1.3,11.939,0.2,0.1977,1.1713,0.0844,467080.692,247230.1,150803.796,69046.796,0,467080.692,,1.17752673
26,56,1.5,11.939,0.21,528000,16500,Baran:1988tw,1.29,11.939,0.21,0.2077,1.1907,0.0837,451780.42,202916.532,181034.256,67829.58,0,451780.42,,1.168709348
26,56,1.5,11.939,0.22,515000,16000,Baran:1988tw,1.28,11.939,0.22,0.2177,1.2101,0.0831,444080.26,166438.376,211240.484,66401.4,0,444080.26,,1.159700276
26,56,1.5,11.939,0.23,543000,16500,Baran:1988tw,1.27,11.939,0.23,0.2277,1.2295,0.0824,447806.632,136395.012,246722.06,64689.56,0,447806.632,,1.21257695
26,56,1.5,11.939,0.24,532000,16600,Baran:1988tw,1.26,11.939,0.24,0.2377,1.249,0.0818,458206.84,111644.052,283886.044,62676.744,0,458206.84,,1.161047705
26,56,1.5,11.939,0.25,564000,17500,Baran:1988tw,1.25,11.939,0.25,0.2477,1.2684,0.0811,471593.044,91252.044,319963.852,60377.148,0,471593.044,,1.195946393
26,56,1.5,11.939,0.26,575000,19700,Baran:1988tw,1.24,11.939,0.26,0.2577,1.2878,0.0805,488647.64,74454.692,356371.08,57821.868,0,488647.64,,1.176717031
26,56,1.5,11.939,0.27,586000,19700,Baran:1988tw,1.23,11.939,0.27,0.2677,1.3072,0.0798,508257.724,60624.512,392582.58,55050.632,0,508257.724,,1.152958376
26,56,1.5,11.939,0.28,596000,19700,Baran:1988tw,1.22,11.939,0.28,0.2777,1.3266,0.0792,526601.66,49245.3,425249.136,52107.224,0,526601.66,,1.131785266
26,56,1.5,11.939,0.29,600000,9770,Baran:1988tw,1.21,11.939,0.29,0.2877,1.346,0.0785,543331.048,39891.644,454403.144,49036.26,0,543331.048,,1.104299123
26,56,1.5,11.939,0.3,587000,9650,Baran:1988tw,1.2,11.939,0.3,0.2977,1.3654,0.0779,557112.036,32212.232,479017.76,45881.992,0,557112.036,,1.053648031
26,56,1.5,11.939,0.31,577000,9390,Baran:1988tw,1.19,11.939,0.31,0.3077,1.3849,0.0772,566949.24,25916.852,498345.692,42686.696,0,566949.24,,1.017727795
26,56,1.5,11.939,0.32,592000,9580,Baran:1988tw,1.18,11.939,0.32,0.3177,1.4043,0.0766,572200.044,20765.212,511944.836,39489.996,0,572200.044,,1.034603206
26,56,1.5,11.939,0.33,575000,9710,Baran:1988tw,1.17,11.939,0.33,0.3277,1.4237,0.0759,572570.076,16558.412,519683.528,36328.136,0,572570.076,,1.004243889
26,56,1.5,11.939,0.34,570000,6790,Baran:1988tw,1.16,11.939,0.34,0.3377,1.4431,0.0753,567949.824,13131.664,521584.596,33233.564,0,567949.824,,1.003609784
26,56,1.5,11.939,0.35,560000,9000,Baran:1988tw,1.15,11.939,0.35,0.3477,1.4625,0.0746,558905.152,10348.416,518322.272,30234.412,0,558905.152,,1.001958916
26,56,1.5,11.939,0.36,552000,8780,Baran:1988tw,1.14,11.939,0.36,0.3577,1.4819,0.074,545771.72,8095.464,510321.604,27354.652,0,545771.72,,1.011411877
26,56,1.5,11.939,0.37,516000,8880,Baran:1988tw,1.13,11.939,0.37,0.3677,1.5013,0.0733,529125.896,6279,498233.216,24613.68,0,529125.896,,0.975193246
26,56,1.5,11.939,0.38,490000,6320,Baran:1988tw,1.12,11.939,0.38,0.3777,1.5208,0.0727,509783.144,4821.336,482935.232,22026.628,0,509783.144,,0.961193021
26,56,1.5,11.939,0.39,465000,8400,Baran:1988tw,1.11,11.939,0.39,0.3877,1.5402,0.072,488372.3,3658.044,465109.84,19604.416,0,488372.3,,0.952142454
26,56,1.5,11.939,0.4,433000,7970,Baran:1988tw,1.1,11.939,0.4,0.3977,1.5596,0.0714,465628.748,2735.824,445538.86,17354.064,0,465628.748,,0.929925401
26,56,1.5,11.939,0.41,423000,8070,Baran:1988tw,1.09,11.939,0.41,0.4077,1.579,0.0707,442194.064,2010.58,424904.324,15279.16,0,442194.064,,0.956593574
26,56,1.5,11.939,0.42,387000,8190,Baran:1988tw,1.08,11.939,0.42,0.4177,1.5984,0.0701,418590.172,1445.912,403764.4,13379.86,0,418590.172,,0.924531979
26,56,1.5,11.939,0.43,362000,8380,Baran:1988tw,1.07,11.939,0.43,0.4277,1.6178,0.0694,395299.528,1011.608,382634.2,11653.668,0,395299.528,,0.915761276
26,56,1.5,13.539,0.03,840000,15500,Baran:1988tw,1.47,13.539,0.03,0.027,0.8141,0.1226,550049.552,386815.104,0,56187.716,107046.68,443002.872,,1.527135141
26,56,1.5,13.539,0.04,938000,16500,Baran:1988tw,1.46,13.539,0.04,0.037,0.8337,0.1217,943152.86,653853.356,0,103524.2,185775.304,757377.556,,0.994536559
26,56,1.5,13.539,0.05,1030000,17300,Baran:1988tw,1.45,13.539,0.05,0.047,0.8533,0.1209,1136082.272,855494.38,189.592,145145.156,135253.196,1000829.128,,0.906624481
26,56,1.5,13.539,0.06,1140000,18200,Baran:1988tw,1.44,13.539,0.06,0.057,0.8729,0.12,1207972.064,1004365.96,439.66,176060.664,27105.728,1180866.284,,0.943730434
26,56,1.5,13.539,0.07,1180000,19100,Baran:1988tw,1.43,13.539,0.07,0.067,0.8925,0.1192,1295568.976,1100240.336,823.108,193142.248,1363.336,1294205.64,,0.91079674
26,56,1.5,13.539,0.08,1210000,15500,Baran:1988tw,1.42,13.539,0.08,0.077,0.9121,0.1184,1337713.312,1139985.08,1414.66,196296.516,17.108,1337696.256,,0.904528638
26,56,1.5,13.539,0.09,1190000,15400,Baran:1988tw,1.41,13.539,0.09,0.087,0.9317,0.1175,1313572.052,1123565.924,2311.244,187694.884,0.052,1313572,,0.905926704
26,56,1.5,13.539,0.1,1200000,24000,Baran:1988tw,1.4,13.539,0.1,0.097,0.9513,0.1167,1234406.888,1059124.092,4462.64,170820.156,0,1234406.888,,0.972126785
26,56,1.5,13.539,0.11,1170000,23300,Baran:1988tw,1.39,13.539,0.11,0.107,0.9709,0.1159,1118081.744,961956.424,6605.716,149519.604,0,1118081.744,,1.046435116
26,56,1.5,13.539,0.12,1030000,22500,Baran:1988tw,1.38,13.539,0.12,0.117,0.9905,0.115,985906.324,849104.88,9556.664,127244.832,0,985906.324,,1.044724002
26,56,1.5,13.539,0.13,940000,22400,Baran:1988tw,1.37,13.539,0.13,0.127,1.0101,0.1142,854535.76,734430.372,13520.728,106584.608,0,854535.76,,1.100012479
26,56,1.5,13.539,0.14,876000,15200,Baran:1988tw,1.36,13.539,0.14,0.137,1.0297,0.1134,734559.332,626739.152,18717.868,89102.26,0,734559.332,,1.192551727
26,56,1.5,13.539,0.15,719000,14000,Baran:1988tw,1.35,13.539,0.15,0.147,1.0493,0.1125,631144.852,530353.044,25374.596,75417.212,0,631144.852,,1.139199659
26,56,1.5,13.539,0.16,635000,17200,Baran:1988tw,1.34,13.539,0.16,0.157,1.0689,0.1117,545718.368,446563.728,33721.636,65433.004,0,545718.368,,1.163603861
26,56,1.5,13.539,0.17,558000,16400,Baran:1988tw,1.33,13.539,0.17,0.167,1.0885,0.1109,474329.7,374971.896,40744.6,58613.204,0,474329.7,,1.176396924
26,56,1.5,13.539,0.18,480000,15800,Baran:1988tw,1.32,13.539,0.18,0.177,1.1081,0.11,421126.94,314400.944,52495.352,54230.592,0,421126.94,,1.139798845
26,56,1.5,13.539,0.19,422000,8500,Baran:1988tw,1.31,13.539,0.19,0.187,1.1277,0.1092,381307.056,263424.2,66332.188,51550.668,0,381307.056,,1.10671962
26,56,1.5,13.539,0.2,396000,8090,Baran:1988tw,1.3,13.539,0.2,0.197,1.1473,0.1084,352917.448,220631.216,82346.94,49939.292,0,352917.448,,1.122075438
26,56,1.5,13.539,0.21,385000,9060,Baran:1988tw,1.29,13.539,0.21,0.207,1.1669,0.1075,331147.648,184743.416,97497.4,48906.832,0,331147.648,,1.162623387
26,56,1.5,13.539,0.22,361000,8660,Baran:1988tw,1.28,13.539,0.22,0.217,1.1865,0.1067,320111.792,154650.704,117352.404,48108.736,0,320111.792,,1.127731027
26,56,1.5,13.539,0.23,357000,8560,Baran:1988tw,1.27,13.539,0.23,0.227,1.2061,0.1059,313499.992,129410.58,136766.344,47323.068,0,313499.992,,1.13875601
26,56,1.5,13.539,0.24,378000,8990,Baran:1988tw,1.26,13.539,0.24,0.237,1.2257,0.105,314433.756,108232.228,159781.128,46420.4,0,314433.756,,1.202161005
26,56,1.5,13.539,0.25,373000,9190,Baran:1988tw,1.25,13.539,0.25,0.247,1.2453,0.1042,317891.288,90455.3,182100.724,45335.264,0,317891.288,,1.173357101
26,56,1.5,13.539,0.26,385000,14800,Baran:1988tw,1.24,13.539,0.26,0.257,1.2649,0.1034,326251.9,75529.636,206678.576,44043.636,0,326251.9,,1.180069756
26,56,1.5,13.539,0.27,397000,14800,Baran:1988tw,1.23,13.539,0.27,0.267,1.2845,0.1025,335189.504,62996.648,229646.092,42546.764,0,335189.504,,1.184404629
26,56,1.5,13.539,0.28,409000,14800,Baran:1988tw,1.22,13.539,0.28,0.277,1.3041,0.1017,345482.644,52473.564,252148.26,40860.82,0,345482.644,,1.183851076
26,56,1.5,13.539,0.29,420000,11900,Baran:1988tw,1.21,13.539,0.29,0.287,1.3237,0.1009,356020.756,43640.376,273370.24,39010.14,0,356020.756,,1.1797065
26,56,1.5,13.539,0.3,434000,12000,Baran:1988tw,1.2,13.539,0.3,0.297,1.3433,0.1,365849.744,36229.18,292597.188,37023.428,0,365849.744,,1.18627936
26,56,1.5,13.539,0.31,431000,11600,Baran:1988tw,1.19,13.539,0.31,0.307,1.3629,0.0992,374169.068,30015.024,309222.836,34931.156,0,374169.068,,1.151885703
26,56,1.5,13.539,0.32,395000,11100,Baran:1988tw,1.18,13.539,0.32,0.317,1.3825,0.0984,380352.492,24809.096,322778.976,32764.42,0,380352.492,,1.038510351
26,56,1.5,13.539,0.33,433000,7910,Baran:1988tw,1.17,13.539,0.33,0.327,1.4021,0.0975,383963.164,20452.38,332957.456,30553.328,0,383963.164,,1.127712345
26,56,1.5,13.539,0.34,418000,7700,Baran:1988tw,1.16,13.539,0.34,0.337,1.4217,0.0967,384758.348,16810.924,339620.632,28326.792,0,384758.348,,1.086396181
26,56,1.5,13.539,0.35,422000,9620,Baran:1988tw,1.15,13.539,0.35,0.347,1.4413,0.0959,382506.28,13771.784,342622.956,26111.592,0,382506.28,,1.10324986
26,56,1.5,13.539,0.36,403000,9570,Baran:1988tw,1.14,13.539,0.36,0.357,1.4609,0.095,377643.448,11239.748,342471.74,23931.96,0,377643.448,,1.06714416
26,56,1.5,13.539,0.37,427000,9890,Baran:1988tw,1.13,13.539,0.37,0.367,1.4805,0.0942,370209.788,9134.268,339265.992,21809.476,0,370209.788,,1.153400082
26,56,1.5,13.539,0.38,386000,5860,Baran:1988tw,1.12,13.539,0.38,0.377,1.5001,0.0934,360447.984,7387.588,333297.744,19762.652,0,360447.984,,1.070889607
26,56,1.5,13.539,0.39,394000,7190,Baran:1988tw,1.11,13.539,0.39,0.387,1.5197,0.0925,348891.66,5942.196,325142.532,17806.932,0,348891.66,,1.129290393
26,56,1.5,13.539,0.4,381000,6890,Baran:1988tw,1.1,13.539,0.4,0.397,1.5393,0.0917,335826.92,4749.836,315122.548,15954.588,0,335826.92,,1.134512981
26,56,1.5,13.539,0.41,352000,6710,Baran:1988tw,1.09,13.539,0.41,0.407,1.5589,0.0909,321723.324,3769.48,303739.02,14214.824,0,321723.324,,1.094107806
26,56,1.5,13.539,0.42,350000,6970,Baran:1988tw,1.08,13.539,0.42,0.417,1.5785,0.09,306980.804,2966.652,291420.012,12594.088,0,306980.804,,1.140136437
26,56,1.65,11.939,0.01,692000,10600,Baran:1988tw,1.64,11.939,0.01,0.0073,0.7821,0.1171,9537291.244,0,0,0,9537291.244,0,,0.072557289
26,56,1.65,11.939,0.02,1030000,12700,Baran:1988tw,1.63,11.939,0.02,0.0173,0.8015,0.1164,777332.088,0,0,0,777332.088,0,,1.325045004
26,56,1.65,11.939,0.03,1200000,13700,Baran:1988tw,1.62,11.939,0.03,0.0273,0.821,0.1156,850543.824,591036.836,0,80873.936,178633.052,671910.72,,1.410862046
26,56,1.65,11.939,0.04,1370000,15100,Baran:1988tw,1.61,11.939,0.04,0.0373,0.8405,0.1149,1392776.216,969691.268,0,143957.944,279127.004,1113649.212,,0.983646895
26,56,1.65,11.939,0.05,1520000,13400,Baran:1988tw,1.6,11.939,0.05,0.0473,0.86,0.1142,1642744.48,1254286.28,250.64,198547.18,189660.432,1453084.1,,0.925280845
26,56,1.65,11.939,0.06,1630000,14200,Baran:1988tw,1.59,11.939,0.06,0.0573,0.8794,0.1135,1728418.12,1454792.716,576.68,236798.64,36250.084,1692168.036,,0.943058847
26,56,1.65,11.939,0.07,1700000,14900,Baran:1988tw,1.58,11.939,0.07,0.0673,0.8989,0.1128,1830147.332,1571947.208,1077.856,255381.152,1741.116,1828406.268,,0.928886965
26,56,1.65,11.939,0.08,1740000,25100,Baran:1988tw,1.57,11.939,0.08,0.0773,0.9184,0.1121,1861142.764,1603502.784,2391.636,255227.492,20.852,1861121.912,,0.934909473
26,56,1.65,11.939,0.09,1680000,25200,Baran:1988tw,1.56,11.939,0.09,0.0873,0.9379,0.1114,1798204.668,1554297.836,3742.284,240164.444,0.052,1798204.616,,0.934265176
26,56,1.65,11.939,0.1,1660000,25400,Baran:1988tw,1.55,11.939,0.1,0.0973,0.9574,0.1106,1662755.328,1441616.228,5714.124,215425.028,0,1662755.328,,0.998342914
26,56,1.65,11.939,0.11,1540000,24700,Baran:1988tw,1.54,11.939,0.11,0.1073,0.9768,0.1099,1485499.444,1290661.216,8521.812,186316.416,0,1485499.444,,1.036688372
26,56,1.65,11.939,0.12,1430000,14800,Baran:1988tw,1.53,11.939,0.12,0.1173,0.9963,0.1092,1295462.792,1125780.136,12417.392,157265.264,0,1295462.792,,1.103852622
26,56,1.65,11.939,0.13,1250000,13700,Baran:1988tw,1.52,11.939,0.13,0.1273,1.0158,0.1085,1113653.944,964643.94,17682.704,131327.3,0,1113653.944,,1.12243126
26,56,1.65,11.939,0.14,1070000,15600,Baran:1988tw,1.51,11.939,0.14,0.1373,1.0353,0.1078,951986.412,817249.68,24616.592,110120.14,0,951986.412,,1.123965622
26,56,1.65,11.939,0.15,916000,15000,Baran:1988tw,1.5,11.939,0.15,0.1473,1.0548,0.1071,815267.804,687696.724,33518.524,94052.608,0,815267.804,,1.123557186
26,56,1.65,11.939,0.16,778000,14000,Baran:1988tw,1.49,11.939,0.16,0.1573,1.0742,0.1064,703856.608,576489.68,44668.988,82697.94,0,703856.608,,1.105338774
